GeoID,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Percent!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Percent!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Percent!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Percent!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Percent!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!62 years and over,Percent!!SEX AND AGE!!62 years and over,Estimate!!SEX AND AGE!!18 years and over.1,Percent!!SEX AND AGE!!18 years and over.1,Estimate!!SEX AND AGE!!18 years and over!!Male,Percent!!SEX AND AGE!!18 years and over!!Male,Estimate!!SEX AND AGE!!18 years and over!!Female,Percent!!SEX AND AGE!!18 years and over!!Female,year
1400000US06037297201,"Census Tract 2972.01, Los Angeles County, California",3663,3663,1938,52.9,1725,47.1,2921,79.7,2620,71.5,473,12.9,2921,2921,1440,49.3,1481,50.7,2015
1400000US06037297202,"Census Tract 2972.02, Los Angeles County, California",3886,3886,1808,46.5,2078,53.5,3036,78.1,2870,73.9,583,15.0,3036,3036,1416,46.6,1620,53.4,2015
1400000US06037297300,"Census Tract 2973, Los Angeles County, California",2298,2298,1101,47.9,1197,52.1,1538,66.9,1509,65.7,484,21.1,1538,1538,731,47.5,807,52.5,2015
1400000US06037297400,"Census Tract 2974, Los Angeles County, California",3761,3761,1740,46.3,2021,53.7,3093,82.2,2997,79.7,1317,35.0,3093,3093,1404,45.4,1689,54.6,2015
1400000US06037297500,"Census Tract 2975, Los Angeles County, California",5100,5100,2510,49.2,2590,50.8,3976,78.0,3839,75.3,886,17.4,3976,3976,1967,49.5,2009,50.5,2015
1400000US06037297601,"Census Tract 2976.01, Los Angeles County, California",2565,2565,1287,50.2,1278,49.8,1948,75.9,1874,73.1,389,15.2,1948,1948,929,47.7,1019,52.3,2015
1400000US06037297602,"Census Tract 2976.02, Los Angeles County, California",4005,4005,1960,48.9,2045,51.1,3306,82.5,3242,80.9,740,18.5,3306,3306,1583,47.9,1723,52.1,2015
1400000US06037300100,"Census Tract 3001, Los Angeles County, California",5961,5961,2824,47.4,3137,52.6,4687,78.6,4505,75.6,1157,19.4,4687,4687,2198,46.9,2489,53.1,2015
1400000US06037300200,"Census Tract 3002, Los Angeles County, California",5676,5676,2703,47.6,2973,52.4,4344,76.5,4119,72.6,1115,19.6,4344,4344,2020,46.5,2324,53.5,2015
1400000US06037300301,"Census Tract 3003.01, Los Angeles County, California",6543,6543,3105,47.5,3438,52.5,5110,78.1,5017,76.7,1153,17.6,5110,5110,2526,49.4,2584,50.6,2015
1400000US06037300400,"Census Tract 3004, Los Angeles County, California",5594,5594,2707,48.4,2887,51.6,4350,77.8,4141,74.0,870,15.6,4350,4350,2039,46.9,2311,53.1,2015
1400000US06037300501,"Census Tract 3005.01, Los Angeles County, California",3065,3065,1405,45.8,1660,54.2,2295,74.9,2189,71.4,445,14.5,2295,2295,1003,43.7,1292,56.3,2015
1400000US06037300502,"Census Tract 3005.02, Los Angeles County, California",6003,6003,2943,49.0,3060,51.0,4537,75.6,4415,73.5,736,12.3,4537,4537,2072,45.7,2465,54.3,2015
1400000US06037300600,"Census Tract 3006, Los Angeles County, California",8966,8966,4102,45.8,4864,54.2,6807,75.9,6611,73.7,1628,18.2,6807,6807,2960,43.5,3847,56.5,2015
1400000US06037300701,"Census Tract 3007.01, Los Angeles County, California",6561,6561,3005,45.8,3556,54.2,5032,76.7,4904,74.7,1403,21.4,5032,5032,2480,49.3,2552,50.7,2015
1400000US06037300702,"Census Tract 3007.02, Los Angeles County, California",5315,5315,2553,48.0,2762,52.0,4512,84.9,4323,81.3,1403,26.4,4512,4512,2142,47.5,2370,52.5,2015
1400000US06037300800,"Census Tract 3008, Los Angeles County, California",7604,7604,3725,49.0,3879,51.0,5950,78.2,5782,76.0,1458,19.2,5950,5950,2748,46.2,3202,53.8,2015
1400000US06037300901,"Census Tract 3009.01, Los Angeles County, California",6307,6307,3272,51.9,3035,48.1,5118,81.1,5004,79.3,1510,23.9,5118,5118,2747,53.7,2371,46.3,2015
1400000US06037300902,"Census Tract 3009.02, Los Angeles County, California",2057,2057,1065,51.8,992,48.2,1687,82.0,1640,79.7,569,27.7,1687,1687,860,51.0,827,49.0,2015
1400000US06037301000,"Census Tract 3010, Los Angeles County, California",4944,4944,2293,46.4,2651,53.6,3959,80.1,3838,77.6,1069,21.6,3959,3959,1795,45.3,2164,54.7,2015
1400000US06037301100,"Census Tract 3011, Los Angeles County, California",6607,6607,3295,49.9,3312,50.1,5559,84.1,5336,80.8,1660,25.1,5559,5559,2611,47.0,2948,53.0,2015
1400000US06037301203,"Census Tract 3012.03, Los Angeles County, California",4427,4427,1844,41.7,2583,58.3,3768,85.1,3695,83.5,1109,25.1,3768,3768,1570,41.7,2198,58.3,2015
1400000US06037301204,"Census Tract 3012.04, Los Angeles County, California",5168,5168,2293,44.4,2875,55.6,4634,89.7,4555,88.1,1177,22.8,4634,4634,2011,43.4,2623,56.6,2015
1400000US06037301205,"Census Tract 3012.05, Los Angeles County, California",2244,2244,1013,45.1,1231,54.9,1806,80.5,1751,78.0,545,24.3,1806,1806,801,44.4,1005,55.6,2015
1400000US06037301206,"Census Tract 3012.06, Los Angeles County, California",5315,5315,2542,47.8,2773,52.2,4380,82.4,4196,78.9,1103,20.8,4380,4380,2080,47.5,2300,52.5,2015
1400000US06037301300,"Census Tract 3013, Los Angeles County, California",2017,2017,955,47.3,1062,52.7,1571,77.9,1557,77.2,479,23.7,1571,1571,705,44.9,866,55.1,2015
1400000US06037301400,"Census Tract 3014, Los Angeles County, California",3710,3710,1752,47.2,1958,52.8,3014,81.2,2869,77.3,775,20.9,3014,3014,1485,49.3,1529,50.7,2015
1400000US06037301501,"Census Tract 3015.01, Los Angeles County, California",1860,1860,874,47.0,986,53.0,1601,86.1,1551,83.4,414,22.3,1601,1601,722,45.1,879,54.9,2015
1400000US06037301502,"Census Tract 3015.02, Los Angeles County, California",6966,6966,3113,44.7,3853,55.3,5876,84.4,5569,79.9,1238,17.8,5876,5876,2590,44.1,3286,55.9,2015
1400000US06037301601,"Census Tract 3016.01, Los Angeles County, California",6492,6492,3348,51.6,3144,48.4,5585,86.0,5396,83.1,1346,20.7,5585,5585,2853,51.1,2732,48.9,2015
1400000US06037301602,"Census Tract 3016.02, Los Angeles County, California",4064,4064,1909,47.0,2155,53.0,3293,81.0,3210,79.0,733,18.0,3293,3293,1524,46.3,1769,53.7,2015
1400000US06037301701,"Census Tract 3017.01, Los Angeles County, California",2901,2901,1512,52.1,1389,47.9,2417,83.3,2385,82.2,577,19.9,2417,2417,1292,53.5,1125,46.5,2015
1400000US06037301702,"Census Tract 3017.02, Los Angeles County, California",5904,5904,2822,47.8,3082,52.2,4926,83.4,4740,80.3,1014,17.2,4926,4926,2437,49.5,2489,50.5,2015
1400000US06037301801,"Census Tract 3018.01, Los Angeles County, California",4508,4508,2185,48.5,2323,51.5,3662,81.2,3568,79.1,717,15.9,3662,3662,1748,47.7,1914,52.3,2015
1400000US06037301802,"Census Tract 3018.02, Los Angeles County, California",3479,3479,1736,49.9,1743,50.1,2848,81.9,2708,77.8,780,22.4,2848,2848,1315,46.2,1533,53.8,2015
1400000US06037301900,"Census Tract 3019, Los Angeles County, California",7966,7966,3665,46.0,4301,54.0,6703,84.1,6510,81.7,1596,20.0,6703,6703,3142,46.9,3561,53.1,2015
1400000US06037302002,"Census Tract 3020.02, Los Angeles County, California",3968,3968,1869,47.1,2099,52.9,3316,83.6,3251,81.9,1013,25.5,3316,3316,1565,47.2,1751,52.8,2015
1400000US06037302003,"Census Tract 3020.03, Los Angeles County, California",3834,3834,1772,46.2,2062,53.8,3335,87.0,3300,86.1,996,26.0,3335,3335,1555,46.6,1780,53.4,2015
1400000US06037302004,"Census Tract 3020.04, Los Angeles County, California",4405,4405,2082,47.3,2323,52.7,3930,89.2,3744,85.0,830,18.8,3930,3930,1921,48.9,2009,51.1,2015
1400000US06037302102,"Census Tract 3021.02, Los Angeles County, California",5771,5771,2832,49.1,2939,50.9,4978,86.3,4850,84.0,1072,18.6,4978,4978,2360,47.4,2618,52.6,2015
1400000US06037302103,"Census Tract 3021.03, Los Angeles County, California",5862,5862,2832,48.3,3030,51.7,4782,81.6,4497,76.7,1044,17.8,4782,4782,2209,46.2,2573,53.8,2015
1400000US06037302104,"Census Tract 3021.04, Los Angeles County, California",4028,4028,2057,51.1,1971,48.9,3235,80.3,3091,76.7,615,15.3,3235,3235,1576,48.7,1659,51.3,2015
1400000US06037302201,"Census Tract 3022.01, Los Angeles County, California",4086,4086,1917,46.9,2169,53.1,3252,79.6,3168,77.5,1091,26.7,3252,3252,1539,47.3,1713,52.7,2015
1400000US06037302202,"Census Tract 3022.02, Los Angeles County, California",5122,5122,2266,44.2,2856,55.8,4304,84.0,4050,79.1,910,17.8,4304,4304,1865,43.3,2439,56.7,2015
1400000US06037302301,"Census Tract 3023.01, Los Angeles County, California",4359,4359,2334,53.5,2025,46.5,3519,80.7,3445,79.0,716,16.4,3519,3519,1803,51.2,1716,48.8,2015
1400000US06037302302,"Census Tract 3023.02, Los Angeles County, California",5138,5138,2461,47.9,2677,52.1,4060,79.0,3877,75.5,894,17.4,4060,4060,1807,44.5,2253,55.5,2015
1400000US06037302401,"Census Tract 3024.01, Los Angeles County, California",5887,5887,2758,46.8,3129,53.2,5034,85.5,4832,82.1,1009,17.1,5034,5034,2431,48.3,2603,51.7,2015
1400000US06037302503,"Census Tract 3025.03, Los Angeles County, California",4573,4573,2155,47.1,2418,52.9,3718,81.3,3540,77.4,825,18.0,3718,3718,1730,46.5,1988,53.5,2015
1400000US06037302504,"Census Tract 3025.04, Los Angeles County, California",4409,4409,2103,47.7,2306,52.3,3421,77.6,3276,74.3,627,14.2,3421,3421,1624,47.5,1797,52.5,2015
1400000US06037302505,"Census Tract 3025.05, Los Angeles County, California",4503,4503,2339,51.9,2164,48.1,3509,77.9,3172,70.4,613,13.6,3509,3509,1700,48.4,1809,51.6,2015
1400000US06037302506,"Census Tract 3025.06, Los Angeles County, California",3520,3520,1754,49.8,1766,50.2,2946,83.7,2856,81.1,731,20.8,2946,2946,1374,46.6,1572,53.4,2015
1400000US06037310100,"Census Tract 3101, Los Angeles County, California",5813,5813,2699,46.4,3114,53.6,4615,79.4,4424,76.1,1247,21.5,4615,4615,2128,46.1,2487,53.9,2015
1400000US06037310201,"Census Tract 3102.01, Los Angeles County, California",5797,5797,2683,46.3,3114,53.7,4551,78.5,4326,74.6,1130,19.5,4551,4551,1995,43.8,2556,56.2,2015
1400000US06037310202,"Census Tract 3102.02, Los Angeles County, California",5000,5000,2332,46.6,2668,53.4,4111,82.2,3875,77.5,923,18.5,4111,4111,1853,45.1,2258,54.9,2015
1400000US06037310300,"Census Tract 3103, Los Angeles County, California",2853,2853,1309,45.9,1544,54.1,2257,79.1,2191,76.8,725,25.4,2257,2257,1025,45.4,1232,54.6,2015
1400000US06037310400,"Census Tract 3104, Los Angeles County, California",3174,3174,1538,48.5,1636,51.5,2604,82.0,2525,79.6,662,20.9,2604,2604,1216,46.7,1388,53.3,2015
1400000US06037310501,"Census Tract 3105.01, Los Angeles County, California",3474,3474,1723,49.6,1751,50.4,2665,76.7,2534,72.9,305,8.8,2665,2665,1347,50.5,1318,49.5,2015
1400000US06037310601,"Census Tract 3106.01, Los Angeles County, California",6502,6502,3068,47.2,3434,52.8,4942,76.0,4663,71.7,735,11.3,4942,4942,2272,46.0,2670,54.0,2015
1400000US06037310602,"Census Tract 3106.02, Los Angeles County, California",2519,2519,1189,47.2,1330,52.8,1971,78.2,1882,74.7,401,15.9,1971,1971,875,44.4,1096,55.6,2015
1400000US06037310701,"Census Tract 3107.01, Los Angeles County, California",2488,2488,1189,47.8,1299,52.2,2103,84.5,2074,83.4,638,25.6,2103,2103,1007,47.9,1096,52.1,2015
1400000US06037310702,"Census Tract 3107.02, Los Angeles County, California",7454,7454,3278,44.0,4176,56.0,6293,84.4,5987,80.3,1710,22.9,6293,6293,2803,44.5,3490,55.5,2015
1400000US06037310703,"Census Tract 3107.03, Los Angeles County, California",5305,5305,2633,49.6,2672,50.4,4351,82.0,4188,78.9,809,15.2,4351,4351,2233,51.3,2118,48.7,2015
1400000US06037310800,"Census Tract 3108, Los Angeles County, California",5446,5446,2660,48.8,2786,51.2,4206,77.2,4047,74.3,1079,19.8,4206,4206,1989,47.3,2217,52.7,2015
1400000US06037310900,"Census Tract 3109, Los Angeles County, California",6221,6221,3118,50.1,3103,49.9,5013,80.6,4930,79.2,1094,17.6,5013,5013,2554,50.9,2459,49.1,2015
1400000US06037311000,"Census Tract 3110, Los Angeles County, California",4037,4037,1881,46.6,2156,53.4,3048,75.5,3004,74.4,554,13.7,3048,3048,1361,44.7,1687,55.3,2015
1400000US06037311100,"Census Tract 3111, Los Angeles County, California",4044,4044,1949,48.2,2095,51.8,3108,76.9,3014,74.5,661,16.3,3108,3108,1459,46.9,1649,53.1,2015
1400000US06037311200,"Census Tract 3112, Los Angeles County, California",3230,3230,1638,50.7,1592,49.3,2460,76.2,2388,73.9,471,14.6,2460,2460,1243,50.5,1217,49.5,2015
1400000US06037311300,"Census Tract 3113, Los Angeles County, California",3849,3849,1719,44.7,2130,55.3,2886,75.0,2793,72.6,612,15.9,2886,2886,1321,45.8,1565,54.2,2015
1400000US06037311400,"Census Tract 3114, Los Angeles County, California",2219,2219,1155,52.1,1064,47.9,1814,81.7,1742,78.5,512,23.1,1814,1814,931,51.3,883,48.7,2015
1400000US06037311500,"Census Tract 3115, Los Angeles County, California",5441,5441,2475,45.5,2966,54.5,4495,82.6,4285,78.8,753,13.8,4495,4495,2046,45.5,2449,54.5,2015
1400000US06037311600,"Census Tract 3116, Los Angeles County, California",7224,7224,3391,46.9,3833,53.1,6193,85.7,6146,85.1,736,10.2,6193,6193,2919,47.1,3274,52.9,2015
1400000US06037311700,"Census Tract 3117, Los Angeles County, California",5800,5800,2692,46.4,3108,53.6,4784,82.5,4661,80.4,1542,26.6,4784,4784,2049,42.8,2735,57.2,2015
1400000US06037311801,"Census Tract 3118.01, Los Angeles County, California",2978,2978,1582,53.1,1396,46.9,2263,76.0,2199,73.8,310,10.4,2263,2263,1250,55.2,1013,44.8,2015
1400000US06037311802,"Census Tract 3118.02, Los Angeles County, California",3857,3857,1706,44.2,2151,55.8,2925,75.8,2778,72.0,440,11.4,2925,2925,1348,46.1,1577,53.9,2015
1400000US06037320000,"Census Tract 3200, Los Angeles County, California",0,0,0,-,0,-,0,-,0,-,0,-,0,0,0,-,0,-,2015
1400000US06037320100,"Census Tract 3201, Los Angeles County, California",7828,7828,4084,52.2,3744,47.8,5796,74.0,5469,69.9,873,11.2,5796,5796,2871,49.5,2925,50.5,2015
1400000US06037320201,"Census Tract 3202.01, Los Angeles County, California",3712,3712,2104,56.7,1608,43.3,2520,67.9,2365,63.7,240,6.5,2520,2520,1265,50.2,1255,49.8,2015
1400000US06037320202,"Census Tract 3202.02, Los Angeles County, California",6017,6017,3143,52.2,2874,47.8,4376,72.7,4240,70.5,838,13.9,4376,4376,2145,49.0,2231,51.0,2015
1400000US06037320300,"Census Tract 3203, Los Angeles County, California",6739,6739,3267,48.5,3472,51.5,4882,72.4,4565,67.7,738,11.0,4882,4882,2396,49.1,2486,50.9,2015
1400000US06037400204,"Census Tract 4002.04, Los Angeles County, California",6316,6316,3385,53.6,2931,46.4,5040,79.8,4916,77.8,1485,23.5,5040,5040,2598,51.5,2442,48.5,2015
1400000US06037400205,"Census Tract 4002.05, Los Angeles County, California",3284,3284,1718,52.3,1566,47.7,2390,72.8,2280,69.4,770,23.4,2390,2390,1206,50.5,1184,49.5,2015
1400000US06037400206,"Census Tract 4002.06, Los Angeles County, California",5370,5370,2628,48.9,2742,51.1,4213,78.5,4059,75.6,1372,25.5,4213,4213,1982,47.0,2231,53.0,2015
1400000US06037400207,"Census Tract 4002.07, Los Angeles County, California",4835,4835,2534,52.4,2301,47.6,3831,79.2,3665,75.8,1020,21.1,3831,3831,2056,53.7,1775,46.3,2015
1400000US06037400302,"Census Tract 4003.02, Los Angeles County, California",3047,3047,1412,46.3,1635,53.7,2392,78.5,2315,76.0,750,24.6,2392,2392,1135,47.4,1257,52.6,2015
1400000US06037400304,"Census Tract 4003.04, Los Angeles County, California",6998,6998,3343,47.8,3655,52.2,5533,79.1,5308,75.9,1405,20.1,5533,5533,2738,49.5,2795,50.5,2015
1400000US06037400402,"Census Tract 4004.02, Los Angeles County, California",4224,4224,2142,50.7,2082,49.3,3253,77.0,3008,71.2,704,16.7,3253,3253,1565,48.1,1688,51.9,2015
1400000US06037400403,"Census Tract 4004.03, Los Angeles County, California",4090,4090,1799,44.0,2291,56.0,3149,77.0,2989,73.1,826,20.2,3149,3149,1324,42.0,1825,58.0,2015
1400000US06037400404,"Census Tract 4004.04, Los Angeles County, California",4372,4372,2391,54.7,1981,45.3,3320,75.9,3230,73.9,867,19.8,3320,3320,1799,54.2,1521,45.8,2015
1400000US06037400501,"Census Tract 4005.01, Los Angeles County, California",2100,2100,1053,50.1,1047,49.9,1631,77.7,1563,74.4,487,23.2,1631,1631,789,48.4,842,51.6,2015
1400000US06037400602,"Census Tract 4006.02, Los Angeles County, California",4288,4288,2168,50.6,2120,49.4,3275,76.4,3014,70.3,523,12.2,3275,3275,1625,49.6,1650,50.4,2015
1400000US06037400603,"Census Tract 4006.03, Los Angeles County, California",5150,5150,2594,50.4,2556,49.6,3968,77.0,3816,74.1,754,14.6,3968,3968,1851,46.6,2117,53.4,2015
1400000US06037400604,"Census Tract 4006.04, Los Angeles County, California",3194,3194,1600,50.1,1594,49.9,2354,73.7,2256,70.6,462,14.5,2354,2354,1111,47.2,1243,52.8,2015
1400000US06037400800,"Census Tract 4008, Los Angeles County, California",6113,6113,2471,40.4,3642,59.6,5706,93.3,3127,51.2,630,10.3,5706,5706,2213,38.8,3493,61.2,2015
1400000US06037400900,"Census Tract 4009, Los Angeles County, California",4312,4312,1926,44.7,2386,55.3,3386,78.5,3271,75.9,760,17.6,3386,3386,1471,43.4,1915,56.6,2015
1400000US06037401001,"Census Tract 4010.01, Los Angeles County, California",3201,3201,1463,45.7,1738,54.3,2454,76.7,2337,73.0,589,18.4,2454,2454,1076,43.8,1378,56.2,2015
1400000US06037401002,"Census Tract 4010.02, Los Angeles County, California",4010,4010,1833,45.7,2177,54.3,3062,76.4,2921,72.8,747,18.6,3062,3062,1342,43.8,1720,56.2,2015
1400000US06037401101,"Census Tract 4011.01, Los Angeles County, California",5568,5568,2675,48.0,2893,52.0,4236,76.1,3989,71.6,1012,18.2,4236,4236,2003,47.3,2233,52.7,2015
1400000US06037401102,"Census Tract 4011.02, Los Angeles County, California",2921,2921,1605,54.9,1316,45.1,2240,76.7,2158,73.9,486,16.6,2240,2240,1184,52.9,1056,47.1,2015
1400000US06037401201,"Census Tract 4012.01, Los Angeles County, California",3327,3327,1581,47.5,1746,52.5,2529,76.0,2410,72.4,527,15.8,2529,2529,1222,48.3,1307,51.7,2015
1400000US06037401202,"Census Tract 4012.02, Los Angeles County, California",4727,4727,2096,44.3,2631,55.7,3683,77.9,3475,73.5,802,17.0,3683,3683,1674,45.5,2009,54.5,2015
1400000US06037401203,"Census Tract 4012.03, Los Angeles County, California",5595,5595,2847,50.9,2748,49.1,4394,78.5,4181,74.7,1000,17.9,4394,4394,2180,49.6,2214,50.4,2015
1400000US06037401303,"Census Tract 4013.03, Los Angeles County, California",2460,2460,1158,47.1,1302,52.9,1940,78.9,1892,76.9,507,20.6,1940,1940,932,48.0,1008,52.0,2015
1400000US06037401304,"Census Tract 4013.04, Los Angeles County, California",5832,5832,2784,47.7,3048,52.3,4830,82.8,4455,76.4,1627,27.9,4830,4830,2389,49.5,2441,50.5,2015
1400000US06037401311,"Census Tract 4013.11, Los Angeles County, California",6389,6389,3006,47.0,3383,53.0,5150,80.6,4888,76.5,1010,15.8,5150,5150,2422,47.0,2728,53.0,2015
1400000US06037401312,"Census Tract 4013.12, Los Angeles County, California",5678,5678,2658,46.8,3020,53.2,4700,82.8,4382,77.2,1557,27.4,4700,4700,2130,45.3,2570,54.7,2015
1400000US06037401500,"Census Tract 4015, Los Angeles County, California",5967,5967,2946,49.4,3021,50.6,4560,76.4,4067,68.2,809,13.6,4560,4560,2266,49.7,2294,50.3,2015
1400000US06037401601,"Census Tract 4016.01, Los Angeles County, California",5149,5149,2540,49.3,2609,50.7,4384,85.1,4274,83.0,1756,34.1,4384,4384,2113,48.2,2271,51.8,2015
1400000US06037401602,"Census Tract 4016.02, Los Angeles County, California",5964,5964,2945,49.4,3019,50.6,4277,71.7,4008,67.2,873,14.6,4277,4277,1964,45.9,2313,54.1,2015
1400000US06037401603,"Census Tract 4016.03, Los Angeles County, California",2646,2646,1091,41.2,1555,58.8,2286,86.4,2181,82.4,1124,42.5,2286,2286,936,40.9,1350,59.1,2015
1400000US06037401701,"Census Tract 4017.01, Los Angeles County, California",4347,4347,2193,50.4,2154,49.6,3621,83.3,3497,80.4,1441,33.1,3621,3621,1769,48.9,1852,51.1,2015
1400000US06037401703,"Census Tract 4017.03, Los Angeles County, California",4703,4703,1932,41.1,2771,58.9,3460,73.6,3270,69.5,476,10.1,3460,3460,1347,38.9,2113,61.1,2015
1400000US06037401704,"Census Tract 4017.04, Los Angeles County, California",5733,5733,2635,46.0,3098,54.0,4526,78.9,4334,75.6,1106,19.3,4526,4526,1916,42.3,2610,57.7,2015
1400000US06037401800,"Census Tract 4018, Los Angeles County, California",7909,7909,3724,47.1,4185,52.9,6221,78.7,5795,73.3,1833,23.2,6221,6221,2945,47.3,3276,52.7,2015
1400000US06037401901,"Census Tract 4019.01, Los Angeles County, California",3977,3977,1841,46.3,2136,53.7,3887,97.7,1319,33.2,59,1.5,3887,3887,1805,46.4,2082,53.6,2015
1400000US06037401902,"Census Tract 4019.02, Los Angeles County, California",5690,5690,2717,47.8,2973,52.2,4664,82.0,4477,78.7,1759,30.9,4664,4664,2188,46.9,2476,53.1,2015
1400000US06037402001,"Census Tract 4020.01, Los Angeles County, California",3284,3284,1554,47.3,1730,52.7,2393,72.9,2303,70.1,458,13.9,2393,2393,1171,48.9,1222,51.1,2015
1400000US06037402002,"Census Tract 4020.02, Los Angeles County, California",4369,4369,2082,47.7,2287,52.3,3284,75.2,3071,70.3,874,20.0,3284,3284,1682,51.2,1602,48.8,2015
1400000US06037402101,"Census Tract 4021.01, Los Angeles County, California",4998,4998,2467,49.4,2531,50.6,3806,76.2,3444,68.9,546,10.9,3806,3806,1805,47.4,2001,52.6,2015
1400000US06037402102,"Census Tract 4021.02, Los Angeles County, California",5200,5200,2716,52.2,2484,47.8,3770,72.5,3490,67.1,580,11.2,3770,3770,1903,50.5,1867,49.5,2015
1400000US06037402200,"Census Tract 4022, Los Angeles County, California",6959,6959,3344,48.1,3615,51.9,5451,78.3,5061,72.7,1378,19.8,5451,5451,2596,47.6,2855,52.4,2015
1400000US06037402301,"Census Tract 4023.01, Los Angeles County, California",5777,5777,2975,51.5,2802,48.5,4181,72.4,3760,65.1,470,8.1,4181,4181,2199,52.6,1982,47.4,2015
1400000US06037402303,"Census Tract 4023.03, Los Angeles County, California",4553,4553,2331,51.2,2222,48.8,3289,72.2,3014,66.2,467,10.3,3289,3289,1619,49.2,1670,50.8,2015
1400000US06037402304,"Census Tract 4023.04, Los Angeles County, California",4041,4041,2049,50.7,1992,49.3,2640,65.3,2359,58.4,282,7.0,2640,2640,1391,52.7,1249,47.3,2015
1400000US06037402402,"Census Tract 4024.02, Los Angeles County, California",6454,6454,3109,48.2,3345,51.8,4879,75.6,4522,70.1,537,8.3,4879,4879,2244,46.0,2635,54.0,2015
1400000US06037402403,"Census Tract 4024.03, Los Angeles County, California",5454,5454,2771,50.8,2683,49.2,4274,78.4,3231,59.2,562,10.3,4274,4274,2148,50.3,2126,49.7,2015
1400000US06037402404,"Census Tract 4024.04, Los Angeles County, California",2042,2042,1059,51.9,983,48.1,2007,98.3,329,16.1,14,0.7,2007,2007,1035,51.6,972,48.4,2015
1400000US06037402405,"Census Tract 4024.05, Los Angeles County, California",2995,2995,1294,43.2,1701,56.8,2242,74.9,2059,68.7,407,13.6,2242,2242,1059,47.2,1183,52.8,2015
1400000US06037402406,"Census Tract 4024.06, Los Angeles County, California",4734,4734,2338,49.4,2396,50.6,3419,72.2,3268,69.0,384,8.1,3419,3419,1794,52.5,1625,47.5,2015
1400000US06037402501,"Census Tract 4025.01, Los Angeles County, California",5657,5657,2701,47.7,2956,52.3,3564,63.0,3234,57.2,290,5.1,3564,3564,1624,45.6,1940,54.4,2015
1400000US06037402502,"Census Tract 4025.02, Los Angeles County, California",6932,6932,3579,51.6,3353,48.4,4807,69.3,4426,63.8,822,11.9,4807,4807,2367,49.2,2440,50.8,2015
1400000US06037402600,"Census Tract 4026, Los Angeles County, California",6999,6999,3409,48.7,3590,51.3,5517,78.8,5141,73.5,1158,16.5,5517,5517,2763,50.1,2754,49.9,2015
1400000US06037402702,"Census Tract 4027.02, Los Angeles County, California",6487,6487,3148,48.5,3339,51.5,3923,60.5,3671,56.6,289,4.5,3923,3923,1927,49.1,1996,50.9,2015
1400000US06037402703,"Census Tract 4027.03, Los Angeles County, California",4714,4714,2366,50.2,2348,49.8,3526,74.8,3270,69.4,568,12.0,3526,3526,1889,53.6,1637,46.4,2015
1400000US06037402705,"Census Tract 4027.05, Los Angeles County, California",3551,3551,1787,50.3,1764,49.7,2796,78.7,2653,74.7,485,13.7,2796,2796,1409,50.4,1387,49.6,2015
1400000US06037402706,"Census Tract 4027.06, Los Angeles County, California",4180,4180,2268,54.3,1912,45.7,3243,77.6,3065,73.3,451,10.8,3243,3243,1733,53.4,1510,46.6,2015
1400000US06037402801,"Census Tract 4028.01, Los Angeles County, California",5192,5192,2433,46.9,2759,53.1,3387,65.2,3048,58.7,235,4.5,3387,3387,1609,47.5,1778,52.5,2015
1400000US06037402803,"Census Tract 4028.03, Los Angeles County, California",3403,3403,1686,49.5,1717,50.5,2129,62.6,1938,56.9,243,7.1,2129,2129,965,45.3,1164,54.7,2015
1400000US06037402804,"Census Tract 4028.04, Los Angeles County, California",4308,4308,2161,50.2,2147,49.8,2828,65.6,2614,60.7,318,7.4,2828,2828,1445,51.1,1383,48.9,2015
1400000US06037402902,"Census Tract 4029.02, Los Angeles County, California",6486,6486,3262,50.3,3224,49.7,4717,72.7,4447,68.6,683,10.5,4717,4717,2395,50.8,2322,49.2,2015
1400000US06037402903,"Census Tract 4029.03, Los Angeles County, California",4517,4517,2257,50.0,2260,50.0,3266,72.3,3109,68.8,541,12.0,3266,3266,1576,48.3,1690,51.7,2015
1400000US06037402904,"Census Tract 4029.04, Los Angeles County, California",3581,3581,1730,48.3,1851,51.7,2676,74.7,2508,70.0,396,11.1,2676,2676,1309,48.9,1367,51.1,2015
1400000US06037403000,"Census Tract 4030, Los Angeles County, California",7118,7118,3598,50.5,3520,49.5,5232,73.5,4761,66.9,696,9.8,5232,5232,2649,50.6,2583,49.4,2015
1400000US06037403200,"Census Tract 4032, Los Angeles County, California",738,738,422,57.2,316,42.8,731,99.1,722,97.8,344,46.6,731,731,422,57.7,309,42.3,2015
1400000US06037403303,"Census Tract 4033.03, Los Angeles County, California",2851,2851,1394,48.9,1457,51.1,2227,78.1,2121,74.4,513,18.0,2227,2227,1056,47.4,1171,52.6,2015
1400000US06037403304,"Census Tract 4033.04, Los Angeles County, California",4985,4985,2292,46.0,2693,54.0,4269,85.6,4006,80.4,1158,23.2,4269,4269,1903,44.6,2366,55.4,2015
