GeoID,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Percent!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Percent!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Percent!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Percent!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Percent!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!62 years and over,Percent!!SEX AND AGE!!62 years and over,Estimate!!SEX AND AGE!!18 years and over.1,Percent!!SEX AND AGE!!18 years and over.1,Estimate!!SEX AND AGE!!18 years and over!!Male,Percent!!SEX AND AGE!!18 years and over!!Male,Estimate!!SEX AND AGE!!18 years and over!!Female,Percent!!SEX AND AGE!!18 years and over!!Female,year
1400000US06037238200,"Census Tract 2382, Los Angeles County, California",5113,5113,2191,42.9,2922,57.1,3676,71.9,3489,68.2,836,16.4,3676,3676,1528,41.6,2148,58.4,2014
1400000US06037238310,"Census Tract 2383.10, Los Angeles County, California",4705,4705,2053,43.6,2652,56.4,3129,66.5,2909,61.8,296,6.3,3129,3129,1409,45.0,1720,55.0,2014
1400000US06037238320,"Census Tract 2383.20, Los Angeles County, California",3705,3705,1730,46.7,1975,53.3,2365,63.8,2210,59.6,286,7.7,2365,2365,1089,46.0,1276,54.0,2014
1400000US06037238400,"Census Tract 2384, Los Angeles County, California",4886,4886,2019,41.3,2867,58.7,3997,81.8,3703,75.8,1205,24.7,3997,3997,1595,39.9,2402,60.1,2014
1400000US06037239201,"Census Tract 2392.01, Los Angeles County, California",3509,3509,1708,48.7,1801,51.3,2318,66.1,2209,63.0,276,7.9,2318,2318,1057,45.6,1261,54.4,2014
1400000US06037239202,"Census Tract 2392.02, Los Angeles County, California",4577,4577,2180,47.6,2397,52.4,3084,67.4,2737,59.8,316,6.9,3084,3084,1376,44.6,1708,55.4,2014
1400000US06037239310,"Census Tract 2393.10, Los Angeles County, California",4052,4052,1972,48.7,2080,51.3,2819,69.6,2620,64.7,308,7.6,2819,2819,1543,54.7,1276,45.3,2014
1400000US06037239320,"Census Tract 2393.20, Los Angeles County, California",3688,3688,1815,49.2,1873,50.8,2520,68.3,2302,62.4,253,6.9,2520,2520,1198,47.5,1322,52.5,2014
1400000US06037239330,"Census Tract 2393.30, Los Angeles County, California",3151,3151,1580,50.1,1571,49.9,2106,66.8,1886,59.9,213,6.8,2106,2106,1068,50.7,1038,49.3,2014
1400000US06037239501,"Census Tract 2395.01, Los Angeles County, California",3437,3437,1802,52.4,1635,47.6,2380,69.2,2156,62.7,260,7.6,2380,2380,1277,53.7,1103,46.3,2014
1400000US06037239502,"Census Tract 2395.02, Los Angeles County, California",3295,3295,1565,47.5,1730,52.5,2235,67.8,2098,63.7,253,7.7,2235,2235,1026,45.9,1209,54.1,2014
1400000US06037239601,"Census Tract 2396.01, Los Angeles County, California",3591,3591,1795,50.0,1796,50.0,2220,61.8,2045,56.9,231,6.4,2220,2220,1087,49.0,1133,51.0,2014
1400000US06037239602,"Census Tract 2396.02, Los Angeles County, California",3692,3692,1941,52.6,1751,47.4,2328,63.1,2110,57.2,113,3.1,2328,2328,1194,51.3,1134,48.7,2014
1400000US06037239701,"Census Tract 2397.01, Los Angeles County, California",4753,4753,2230,46.9,2523,53.1,2782,58.5,2561,53.9,124,2.6,2782,2782,1138,40.9,1644,59.1,2014
1400000US06037239702,"Census Tract 2397.02, Los Angeles County, California",3736,3736,1765,47.2,1971,52.8,2556,68.4,2257,60.4,366,9.8,2556,2556,1224,47.9,1332,52.1,2014
1400000US06037239801,"Census Tract 2398.01, Los Angeles County, California",3401,3401,1727,50.8,1674,49.2,2256,66.3,1957,57.5,275,8.1,2256,2256,1127,50.0,1129,50.0,2014
1400000US06037239802,"Census Tract 2398.02, Los Angeles County, California",4596,4596,2272,49.4,2324,50.6,2967,64.6,2594,56.4,255,5.5,2967,2967,1478,49.8,1489,50.2,2014
1400000US06037240010,"Census Tract 2400.10, Los Angeles County, California",3791,3791,1624,42.8,2167,57.2,2300,60.7,2109,55.6,274,7.2,2300,2300,973,42.3,1327,57.7,2014
1400000US06037240020,"Census Tract 2400.20, Los Angeles County, California",5564,5564,2630,47.3,2934,52.7,3752,67.4,3366,60.5,564,10.1,3752,3752,1742,46.4,2010,53.6,2014
1400000US06037240200,"Census Tract 2402, Los Angeles County, California",5545,5545,2791,50.3,2754,49.7,3617,65.2,3367,60.7,469,8.5,3617,3617,1843,51.0,1774,49.0,2014
1400000US06037240300,"Census Tract 2403, Los Angeles County, California",5048,5048,2394,47.4,2654,52.6,3476,68.9,3299,65.4,441,8.7,3476,3476,1628,46.8,1848,53.2,2014
1400000US06037240401,"Census Tract 2404.01, Los Angeles County, California",4875,4875,2164,44.4,2711,55.6,3184,65.3,2994,61.4,300,6.2,3184,3184,1426,44.8,1758,55.2,2014
1400000US06037240402,"Census Tract 2404.02, Los Angeles County, California",3717,3717,1626,43.7,2091,56.3,2605,70.1,2452,66.0,514,13.8,2605,2605,1098,42.1,1507,57.9,2014
1400000US06037240500,"Census Tract 2405, Los Angeles County, California",5937,5937,2880,48.5,3057,51.5,3751,63.2,3547,59.7,504,8.5,3751,3751,1605,42.8,2146,57.2,2014
1400000US06037240600,"Census Tract 2406, Los Angeles County, California",4333,4333,2063,47.6,2270,52.4,3087,71.2,2703,62.4,286,6.6,3087,3087,1401,45.4,1686,54.6,2014
1400000US06037240700,"Census Tract 2407, Los Angeles County, California",5917,5917,3070,51.9,2847,48.1,4113,69.5,3787,64.0,659,11.1,4113,4113,2135,51.9,1978,48.1,2014
1400000US06037240800,"Census Tract 2408, Los Angeles County, California",5124,5124,2386,46.6,2738,53.4,3398,66.3,3220,62.8,379,7.4,3398,3398,1577,46.4,1821,53.6,2014
1400000US06037240900,"Census Tract 2409, Los Angeles County, California",6038,6038,2718,45.0,3320,55.0,3967,65.7,3554,58.9,514,8.5,3967,3967,1803,45.4,2164,54.6,2014
1400000US06037241001,"Census Tract 2410.01, Los Angeles County, California",4100,4100,1786,43.6,2314,56.4,2891,70.5,2755,67.2,414,10.1,2891,2891,1271,44.0,1620,56.0,2014
1400000US06037241002,"Census Tract 2410.02, Los Angeles County, California",4491,4491,2208,49.2,2283,50.8,2999,66.8,2656,59.1,410,9.1,2999,2999,1391,46.4,1608,53.6,2014
1400000US06037241110,"Census Tract 2411.10, Los Angeles County, California",3107,3107,1477,47.5,1630,52.5,1969,63.4,1755,56.5,279,9.0,1969,1969,869,44.1,1100,55.9,2014
1400000US06037241120,"Census Tract 2411.20, Los Angeles County, California",4914,4914,2384,48.5,2530,51.5,3136,63.8,2825,57.5,519,10.6,3136,3136,1421,45.3,1715,54.7,2014
1400000US06037241201,"Census Tract 2412.01, Los Angeles County, California",2807,2807,1429,50.9,1378,49.1,2107,75.1,2008,71.5,378,13.5,2107,2107,1016,48.2,1091,51.8,2014
1400000US06037241202,"Census Tract 2412.02, Los Angeles County, California",4919,4919,2466,50.1,2453,49.9,3522,71.6,3258,66.2,659,13.4,3522,3522,1731,49.1,1791,50.9,2014
1400000US06037241300,"Census Tract 2413, Los Angeles County, California",2139,2139,985,46.0,1154,54.0,1536,71.8,1450,67.8,280,13.1,1536,1536,693,45.1,843,54.9,2014
1400000US06037241400,"Census Tract 2414, Los Angeles County, California",3331,3331,1539,46.2,1792,53.8,2199,66.0,2095,62.9,242,7.3,2199,2199,1049,47.7,1150,52.3,2014
1400000US06037242000,"Census Tract 2420, Los Angeles County, California",3907,3907,1775,45.4,2132,54.6,2429,62.2,2227,57.0,365,9.3,2429,2429,1097,45.2,1332,54.8,2014
1400000US06037242100,"Census Tract 2421, Los Angeles County, California",2818,2818,1185,42.1,1633,57.9,1429,50.7,1173,41.6,132,4.7,1429,1429,514,36.0,915,64.0,2014
1400000US06037242200,"Census Tract 2422, Los Angeles County, California",5934,5934,2967,50.0,2967,50.0,3838,64.7,3497,58.9,484,8.2,3838,3838,1904,49.6,1934,50.4,2014
1400000US06037242300,"Census Tract 2423, Los Angeles County, California",4845,4845,2584,53.3,2261,46.7,2918,60.2,2658,54.9,225,4.6,2918,2918,1427,48.9,1491,51.1,2014
1400000US06037242600,"Census Tract 2426, Los Angeles County, California",4634,4634,2099,45.3,2535,54.7,2532,54.6,2257,48.7,156,3.4,2532,2532,932,36.8,1600,63.2,2014
1400000US06037242700,"Census Tract 2427, Los Angeles County, California",4701,4701,2264,48.2,2437,51.8,2872,61.1,2668,56.8,298,6.3,2872,2872,1383,48.2,1489,51.8,2014
1400000US06037243000,"Census Tract 2430, Los Angeles County, California",6372,6372,2858,44.9,3514,55.1,4173,65.5,3724,58.4,433,6.8,4173,4173,1910,45.8,2263,54.2,2014
1400000US06037243100,"Census Tract 2431, Los Angeles County, California",6535,6535,3380,51.7,3155,48.3,4044,61.9,3670,56.2,434,6.6,4044,4044,2048,50.6,1996,49.4,2014
1400000US06037261101,"Census Tract 2611.01, Los Angeles County, California",3923,3923,2008,51.2,1915,48.8,3185,81.2,3063,78.1,890,22.7,3185,3185,1690,53.1,1495,46.9,2014
1400000US06037261102,"Census Tract 2611.02, Los Angeles County, California",4155,4155,1928,46.4,2227,53.6,3339,80.4,3251,78.2,1203,29.0,3339,3339,1580,47.3,1759,52.7,2014
1400000US06037261200,"Census Tract 2612, Los Angeles County, California",3880,3880,1768,45.6,2112,54.4,3272,84.3,3164,81.5,1151,29.7,3272,3272,1537,47.0,1735,53.0,2014
1400000US06037262100,"Census Tract 2621, Los Angeles County, California",2902,2902,1475,50.8,1427,49.2,2389,82.3,2302,79.3,1029,35.5,2389,2389,1172,49.1,1217,50.9,2014
1400000US06037262200,"Census Tract 2622, Los Angeles County, California",4600,4600,2297,49.9,2303,50.1,3632,79.0,3493,75.9,1096,23.8,3632,3632,1809,49.8,1823,50.2,2014
1400000US06037262301,"Census Tract 2623.01, Los Angeles County, California",2820,2820,1122,39.8,1698,60.2,2292,81.3,1918,68.0,867,30.7,2292,2292,816,35.6,1476,64.4,2014
1400000US06037262302,"Census Tract 2623.02, Los Angeles County, California",3100,3100,1520,49.0,1580,51.0,2316,74.7,2229,71.9,713,23.0,2316,2316,1047,45.2,1269,54.8,2014
1400000US06037262303,"Census Tract 2623.03, Los Angeles County, California",3017,3017,1399,46.4,1618,53.6,2382,79.0,2277,75.5,917,30.4,2382,2382,1126,47.3,1256,52.7,2014
1400000US06037262400,"Census Tract 2624, Los Angeles County, California",3182,3182,1626,51.1,1556,48.9,2383,74.9,2326,73.1,983,30.9,2383,2383,1241,52.1,1142,47.9,2014
1400000US06037262501,"Census Tract 2625.01, Los Angeles County, California",3781,3781,1794,47.4,1987,52.6,2644,69.9,2569,67.9,774,20.5,2644,2644,1164,44.0,1480,56.0,2014
1400000US06037262601,"Census Tract 2626.01, Los Angeles County, California",3816,3816,1998,52.4,1818,47.6,2854,74.8,2774,72.7,965,25.3,2854,2854,1412,49.5,1442,50.5,2014
1400000US06037262604,"Census Tract 2626.04, Los Angeles County, California",6319,6319,3027,47.9,3292,52.1,4971,78.7,4803,76.0,2191,34.7,4971,4971,2331,46.9,2640,53.1,2014
1400000US06037262704,"Census Tract 2627.04, Los Angeles County, California",3452,3452,1572,45.5,1880,54.5,2617,75.8,2537,73.5,730,21.1,2617,2617,1190,45.5,1427,54.5,2014
1400000US06037262706,"Census Tract 2627.06, Los Angeles County, California",3584,3584,1673,46.7,1911,53.3,2512,70.1,2465,68.8,801,22.3,2512,2512,1155,46.0,1357,54.0,2014
1400000US06037262802,"Census Tract 2628.02, Los Angeles County, California",3432,3432,1598,46.6,1834,53.4,2701,78.7,2668,77.7,967,28.2,2701,2701,1209,44.8,1492,55.2,2014
1400000US06037264000,"Census Tract 2640, Los Angeles County, California",3238,3238,1628,50.3,1610,49.7,2562,79.1,2505,77.4,977,30.2,2562,2562,1286,50.2,1276,49.8,2014
1400000US06037264102,"Census Tract 2641.02, Los Angeles County, California",2802,2802,1130,40.3,1672,59.7,2370,84.6,2341,83.5,474,16.9,2370,2370,917,38.7,1453,61.3,2014
1400000US06037264103,"Census Tract 2641.03, Los Angeles County, California",2258,2258,1096,48.5,1162,51.5,2117,93.8,2117,93.8,370,16.4,2117,2117,1009,47.7,1108,52.3,2014
1400000US06037264301,"Census Tract 2643.01, Los Angeles County, California",5128,5128,2193,42.8,2935,57.2,4816,93.9,4708,91.8,712,13.9,4816,4816,2047,42.5,2769,57.5,2014
1400000US06037264302,"Census Tract 2643.02, Los Angeles County, California",5587,5587,2304,41.2,3283,58.8,5031,90.0,5031,90.0,1329,23.8,5031,5031,2048,40.7,2983,59.3,2014
1400000US06037265100,"Census Tract 2651, Los Angeles County, California",2572,2572,1104,42.9,1468,57.1,2171,84.4,2135,83.0,1119,43.5,2171,2171,981,45.2,1190,54.8,2014
1400000US06037265201,"Census Tract 2652.01, Los Angeles County, California",2867,2867,1176,41.0,1691,59.0,2585,90.2,1975,68.9,559,19.5,2585,2585,1085,42.0,1500,58.0,2014
1400000US06037265202,"Census Tract 2652.02, Los Angeles County, California",3807,3807,1952,51.3,1855,48.7,3531,92.8,3378,88.7,947,24.9,3531,3531,1778,50.4,1753,49.6,2014
1400000US06037265301,"Census Tract 2653.01, Los Angeles County, California",11421,11421,4857,42.5,6564,57.5,11191,98.0,1111,9.7,0,0.0,11191,11191,4741,42.4,6450,57.6,2014
1400000US06037265303,"Census Tract 2653.03, Los Angeles County, California",5236,5236,2528,48.3,2708,51.7,5192,99.2,4062,77.6,35,0.7,5192,5192,2518,48.5,2674,51.5,2014
1400000US06037265304,"Census Tract 2653.04, Los Angeles County, California",3378,3378,1783,52.8,1595,47.2,3313,98.1,2280,67.5,37,1.1,3313,3313,1756,53.0,1557,47.0,2014
1400000US06037265305,"Census Tract 2653.05, Los Angeles County, California",4122,4122,2591,62.9,1531,37.1,4046,98.2,3070,74.5,54,1.3,4046,4046,2572,63.6,1474,36.4,2014
1400000US06037265410,"Census Tract 2654.10, Los Angeles County, California",1481,1481,722,48.8,759,51.2,1159,78.3,1149,77.6,329,22.2,1159,1159,581,50.1,578,49.9,2014
1400000US06037265420,"Census Tract 2654.20, Los Angeles County, California",2002,2002,933,46.6,1069,53.4,1592,79.5,1474,73.6,428,21.4,1592,1592,720,45.2,872,54.8,2014
1400000US06037265510,"Census Tract 2655.10, Los Angeles County, California",3812,3812,1619,42.5,2193,57.5,3601,94.5,3395,89.1,416,10.9,3601,3601,1568,43.5,2033,56.5,2014
1400000US06037265520,"Census Tract 2655.20, Los Angeles County, California",4258,4258,2269,53.3,1989,46.7,3873,91.0,3742,87.9,751,17.6,3873,3873,1975,51.0,1898,49.0,2014
1400000US06037265601,"Census Tract 2656.01, Los Angeles County, California",2819,2819,1265,44.9,1554,55.1,2432,86.3,2387,84.7,600,21.3,2432,2432,975,40.1,1457,59.9,2014
1400000US06037265602,"Census Tract 2656.02, Los Angeles County, California",2925,2925,1532,52.4,1393,47.6,2620,89.6,2525,86.3,1041,35.6,2620,2620,1349,51.5,1271,48.5,2014
1400000US06037265700,"Census Tract 2657, Los Angeles County, California",5018,5018,2367,47.2,2651,52.8,4209,83.9,4128,82.3,1268,25.3,4209,4209,2019,48.0,2190,52.0,2014
1400000US06037267100,"Census Tract 2671, Los Angeles County, California",6294,6294,2933,46.6,3361,53.4,5290,84.0,5251,83.4,1386,22.0,5290,5290,2420,45.7,2870,54.3,2014
1400000US06037267200,"Census Tract 2672, Los Angeles County, California",5254,5254,2390,45.5,2864,54.5,4651,88.5,4565,86.9,937,17.8,4651,4651,2029,43.6,2622,56.4,2014
1400000US06037267300,"Census Tract 2673, Los Angeles County, California",4939,4939,2940,59.5,1999,40.5,4493,91.0,4238,85.8,563,11.4,4493,4493,2858,63.6,1635,36.4,2014
1400000US06037267402,"Census Tract 2674.02, Los Angeles County, California",4698,4698,2062,43.9,2636,56.1,4416,94.0,4392,93.5,690,14.7,4416,4416,1925,43.6,2491,56.4,2014
1400000US06037267403,"Census Tract 2674.03, Los Angeles County, California",3098,3098,1663,53.7,1435,46.3,2777,89.6,2572,83.0,353,11.4,2777,2777,1551,55.9,1226,44.1,2014
1400000US06037267404,"Census Tract 2674.04, Los Angeles County, California",3117,3117,1814,58.2,1303,41.8,2828,90.7,2743,88.0,387,12.4,2828,2828,1617,57.2,1211,42.8,2014
1400000US06037267501,"Census Tract 2675.01, Los Angeles County, California",6740,6740,3752,55.7,2988,44.3,5742,85.2,5434,80.6,542,8.0,5742,5742,3333,58.0,2409,42.0,2014
1400000US06037267502,"Census Tract 2675.02, Los Angeles County, California",3085,3085,1436,46.5,1649,53.5,2811,91.1,2752,89.2,354,11.5,2811,2811,1266,45.0,1545,55.0,2014
1400000US06037267600,"Census Tract 2676, Los Angeles County, California",2757,2757,1325,48.1,1432,51.9,2288,83.0,2180,79.1,373,13.5,2288,2288,1163,50.8,1125,49.2,2014
1400000US06037267700,"Census Tract 2677, Los Angeles County, California",3371,3371,1597,47.4,1774,52.6,3121,92.6,3096,91.8,475,14.1,3121,3121,1520,48.7,1601,51.3,2014
1400000US06037267800,"Census Tract 2678, Los Angeles County, California",2954,2954,1251,42.3,1703,57.7,2309,78.2,2283,77.3,593,20.1,2309,2309,946,41.0,1363,59.0,2014
1400000US06037267901,"Census Tract 2679.01, Los Angeles County, California",2364,2364,1075,45.5,1289,54.5,2173,91.9,2167,91.7,1107,46.8,2173,2173,1020,46.9,1153,53.1,2014
1400000US06037267902,"Census Tract 2679.02, Los Angeles County, California",3500,3500,1539,44.0,1961,56.0,2858,81.7,2817,80.5,736,21.0,2858,2858,1264,44.2,1594,55.8,2014
1400000US06037269000,"Census Tract 2690, Los Angeles County, California",5314,5314,2532,47.6,2782,52.4,4292,80.8,4184,78.7,1157,21.8,4292,4292,2051,47.8,2241,52.2,2014
1400000US06037269100,"Census Tract 2691, Los Angeles County, California",4196,4196,1788,42.6,2408,57.4,3392,80.8,3297,78.6,859,20.5,3392,3392,1471,43.4,1921,56.6,2014
1400000US06037269300,"Census Tract 2693, Los Angeles County, California",4368,4368,2081,47.6,2287,52.4,2999,68.7,2934,67.2,805,18.4,2999,2999,1340,44.7,1659,55.3,2014
1400000US06037269500,"Census Tract 2695, Los Angeles County, California",4031,4031,1951,48.4,2080,51.6,2889,71.7,2820,70.0,1015,25.2,2889,2889,1376,47.6,1513,52.4,2014
1400000US06037269601,"Census Tract 2696.01, Los Angeles County, California",3124,3124,1455,46.6,1669,53.4,2410,77.1,2410,77.1,326,10.4,2410,2410,1128,46.8,1282,53.2,2014
1400000US06037269602,"Census Tract 2696.02, Los Angeles County, California",3152,3152,1722,54.6,1430,45.4,2521,80.0,2323,73.7,338,10.7,2521,2521,1322,52.4,1199,47.6,2014
1400000US06037269700,"Census Tract 2697, Los Angeles County, California",3783,3783,1853,49.0,1930,51.0,3185,84.2,3139,83.0,480,12.7,3185,3185,1558,48.9,1627,51.1,2014
1400000US06037269800,"Census Tract 2698, Los Angeles County, California",3534,3534,1827,51.7,1707,48.3,2878,81.4,2786,78.8,360,10.2,2878,2878,1457,50.6,1421,49.4,2014
1400000US06037269903,"Census Tract 2699.03, Los Angeles County, California",3977,3977,1941,48.8,2036,51.2,3354,84.3,3249,81.7,200,5.0,3354,3354,1539,45.9,1815,54.1,2014
1400000US06037269904,"Census Tract 2699.04, Los Angeles County, California",3834,3834,1756,45.8,2078,54.2,3428,89.4,3367,87.8,456,11.9,3428,3428,1571,45.8,1857,54.2,2014
1400000US06037269905,"Census Tract 2699.05, Los Angeles County, California",2971,2971,1453,48.9,1518,51.1,2372,79.8,2246,75.6,195,6.6,2372,2372,1224,51.6,1148,48.4,2014
1400000US06037269906,"Census Tract 2699.06, Los Angeles County, California",2763,2763,1426,51.6,1337,48.4,2394,86.6,2394,86.6,227,8.2,2394,2394,1154,48.2,1240,51.8,2014
1400000US06037269907,"Census Tract 2699.07, Los Angeles County, California",2634,2634,1415,53.7,1219,46.3,2291,87.0,2234,84.8,260,9.9,2291,2291,1179,51.5,1112,48.5,2014
1400000US06037270100,"Census Tract 2701, Los Angeles County, California",4500,4500,2418,53.7,2082,46.3,4027,89.5,3979,88.4,387,8.6,4027,4027,2043,50.7,1984,49.3,2014
1400000US06037270200,"Census Tract 2702, Los Angeles County, California",3983,3983,1959,49.2,2024,50.8,3277,82.3,3101,77.9,532,13.4,3277,3277,1604,48.9,1673,51.1,2014
1400000US06037270300,"Census Tract 2703, Los Angeles County, California",2415,2415,1119,46.3,1296,53.7,2038,84.4,1949,80.7,427,17.7,2038,2038,900,44.2,1138,55.8,2014
1400000US06037271100,"Census Tract 2711, Los Angeles County, California",2486,2486,1249,50.2,1237,49.8,2001,80.5,1952,78.5,407,16.4,2001,2001,1017,50.8,984,49.2,2014
1400000US06037271200,"Census Tract 2712, Los Angeles County, California",2566,2566,1298,50.6,1268,49.4,2161,84.2,2112,82.3,287,11.2,2161,2161,1151,53.3,1010,46.7,2014
