GeoID,Geographic Area Name,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars),year
1400000US06037404600,"Census Tract 4046, Los Angeles County, California",95165,2019
1400000US06037404701,"Census Tract 4047.01, Los Angeles County, California",82452,2019
1400000US06037404702,"Census Tract 4047.02, Los Angeles County, California",66948,2019
1400000US06037404703,"Census Tract 4047.03, Los Angeles County, California",63169,2019
1400000US06037404801,"Census Tract 4048.01, Los Angeles County, California",82626,2019
1400000US06037404802,"Census Tract 4048.02, Los Angeles County, California",65916,2019
1400000US06037404803,"Census Tract 4048.03, Los Angeles County, California",70052,2019
1400000US06037404901,"Census Tract 4049.01, Los Angeles County, California",72380,2019
1400000US06037404902,"Census Tract 4049.02, Los Angeles County, California",84239,2019
1400000US06037404903,"Census Tract 4049.03, Los Angeles County, California",70955,2019
1400000US06037405001,"Census Tract 4050.01, Los Angeles County, California",80285,2019
1400000US06037405002,"Census Tract 4050.02, Los Angeles County, California",71025,2019
1400000US06037405101,"Census Tract 4051.01, Los Angeles County, California",91408,2019
1400000US06037405102,"Census Tract 4051.02, Los Angeles County, California",65749,2019
1400000US06037405201,"Census Tract 4052.01, Los Angeles County, California",73779,2019
1400000US06037405202,"Census Tract 4052.02, Los Angeles County, California",83211,2019
1400000US06037405203,"Census Tract 4052.03, Los Angeles County, California",89025,2019
1400000US06037405301,"Census Tract 4053.01, Los Angeles County, California",90797,2019
1400000US06037405302,"Census Tract 4053.02, Los Angeles County, California",76010,2019
1400000US06037405400,"Census Tract 4054, Los Angeles County, California",86388,2019
1400000US06037405500,"Census Tract 4055, Los Angeles County, California",87707,2019
1400000US06037405600,"Census Tract 4056, Los Angeles County, California",106611,2019
1400000US06037405701,"Census Tract 4057.01, Los Angeles County, California",91716,2019
1400000US06037405702,"Census Tract 4057.02, Los Angeles County, California",96602,2019
1400000US06037405800,"Census Tract 4058, Los Angeles County, California",83780,2019
1400000US06037405900,"Census Tract 4059, Los Angeles County, California",73641,2019
1400000US06037406000,"Census Tract 4060, Los Angeles County, California",86827,2019
1400000US06037406101,"Census Tract 4061.01, Los Angeles County, California",80912,2019
1400000US06037406102,"Census Tract 4061.02, Los Angeles County, California",73571,2019
1400000US06037406200,"Census Tract 4062, Los Angeles County, California",90174,2019
1400000US06037406300,"Census Tract 4063, Los Angeles County, California",119813,2019
1400000US06037406402,"Census Tract 4064.02, Los Angeles County, California",103999,2019
1400000US06037406411,"Census Tract 4064.11, Los Angeles County, California",83260,2019
1400000US06037406412,"Census Tract 4064.12, Los Angeles County, California",112160,2019
1400000US06037406500,"Census Tract 4065, Los Angeles County, California",106485,2019
1400000US06037406601,"Census Tract 4066.01, Los Angeles County, California",106687,2019
1400000US06037406602,"Census Tract 4066.02, Los Angeles County, California",96474,2019
1400000US06037406701,"Census Tract 4067.01, Los Angeles County, California",91235,2019
1400000US06037406702,"Census Tract 4067.02, Los Angeles County, California",92609,2019
1400000US06037406800,"Census Tract 4068, Los Angeles County, California",108825,2019
1400000US06037406901,"Census Tract 4069.01, Los Angeles County, California",86351,2019
1400000US06037406902,"Census Tract 4069.02, Los Angeles County, California",92785,2019
1400000US06037407001,"Census Tract 4070.01, Los Angeles County, California",75148,2019
1400000US06037407002,"Census Tract 4070.02, Los Angeles County, California",77972,2019
1400000US06037407101,"Census Tract 4071.01, Los Angeles County, California",71861,2019
1400000US06037407102,"Census Tract 4071.02, Los Angeles County, California",82965,2019
1400000US06037407200,"Census Tract 4072, Los Angeles County, California",73397,2019
1400000US06037407301,"Census Tract 4073.01, Los Angeles County, California",89858,2019
1400000US06037407302,"Census Tract 4073.02, Los Angeles County, California",86511,2019
1400000US06037407400,"Census Tract 4074, Los Angeles County, California",108882,2019
1400000US06037407501,"Census Tract 4075.01, Los Angeles County, California",74977,2019
1400000US06037407502,"Census Tract 4075.02, Los Angeles County, California",112360,2019
1400000US06037407601,"Census Tract 4076.01, Los Angeles County, California",70776,2019
1400000US06037407602,"Census Tract 4076.02, Los Angeles County, California",69008,2019
1400000US06037407701,"Census Tract 4077.01, Los Angeles County, California",69692,2019
1400000US06037407702,"Census Tract 4077.02, Los Angeles County, California",91417,2019
1400000US06037407801,"Census Tract 4078.01, Los Angeles County, California",97468,2019
1400000US06037407802,"Census Tract 4078.02, Los Angeles County, California",94617,2019
1400000US06037407900,"Census Tract 4079, Los Angeles County, California",91567,2019
1400000US06037408003,"Census Tract 4080.03, Los Angeles County, California",99831,2019
1400000US06037408004,"Census Tract 4080.04, Los Angeles County, California",95178,2019
1400000US06037408005,"Census Tract 4080.05, Los Angeles County, California",119606,2019
1400000US06037408006,"Census Tract 4080.06, Los Angeles County, California",91391,2019
1400000US06037408133,"Census Tract 4081.33, Los Angeles County, California",79107,2019
1400000US06037408134,"Census Tract 4081.34, Los Angeles County, California",118614,2019
1400000US06037408135,"Census Tract 4081.35, Los Angeles County, California",102772,2019
1400000US06037408136,"Census Tract 4081.36, Los Angeles County, California",97894,2019
1400000US06037408137,"Census Tract 4081.37, Los Angeles County, California",75291,2019
1400000US06037408138,"Census Tract 4081.38, Los Angeles County, California",70495,2019
1400000US06037408139,"Census Tract 4081.39, Los Angeles County, California",74660,2019
1400000US06037408140,"Census Tract 4081.40, Los Angeles County, California",74170,2019
1400000US06037408141,"Census Tract 4081.41, Los Angeles County, California",77022,2019
1400000US06037408202,"Census Tract 4082.02, Los Angeles County, California",78230,2019
1400000US06037408211,"Census Tract 4082.11, Los Angeles County, California",70447,2019
1400000US06037408212,"Census Tract 4082.12, Los Angeles County, California",106296,2019
1400000US06037408301,"Census Tract 4083.01, Los Angeles County, California",74240,2019
1400000US06037408302,"Census Tract 4083.02, Los Angeles County, California",100854,2019
1400000US06037408303,"Census Tract 4083.03, Los Angeles County, California",89661,2019
1400000US06037408401,"Census Tract 4084.01, Los Angeles County, California",81588,2019
1400000US06037408402,"Census Tract 4084.02, Los Angeles County, California",103436,2019
1400000US06037408501,"Census Tract 4085.01, Los Angeles County, California",82357,2019
1400000US06037408503,"Census Tract 4085.03, Los Angeles County, California",144429,2019
1400000US06037408504,"Census Tract 4085.04, Los Angeles County, California",98803,2019
1400000US06037408505,"Census Tract 4085.05, Los Angeles County, California",128804,2019
1400000US06037408623,"Census Tract 4086.23, Los Angeles County, California",85045,2019
1400000US06037408624,"Census Tract 4086.24, Los Angeles County, California",115086,2019
1400000US06037408625,"Census Tract 4086.25, Los Angeles County, California",115792,2019
1400000US06037408626,"Census Tract 4086.26, Los Angeles County, California",81509,2019
1400000US06037408627,"Census Tract 4086.27, Los Angeles County, California",115602,2019
1400000US06037408628,"Census Tract 4086.28, Los Angeles County, California",94706,2019
1400000US06037408629,"Census Tract 4086.29, Los Angeles County, California",115667,2019
1400000US06037408630,"Census Tract 4086.30, Los Angeles County, California",101293,2019
1400000US06037408631,"Census Tract 4086.31, Los Angeles County, California",95239,2019
1400000US06037408703,"Census Tract 4087.03, Los Angeles County, California",145104,2019
1400000US06037408704,"Census Tract 4087.04, Los Angeles County, California",76546,2019
1400000US06037408705,"Census Tract 4087.05, Los Angeles County, California",85420,2019
1400000US06037408706,"Census Tract 4087.06, Los Angeles County, California",118666,2019
1400000US06037408722,"Census Tract 4087.22, Los Angeles County, California",102268,2019
1400000US06037408723,"Census Tract 4087.23, Los Angeles County, California",90128,2019
1400000US06037408724,"Census Tract 4087.24, Los Angeles County, California",50872,2019
1400000US06037408800,"Census Tract 4088, Los Angeles County, California",61630,2019
1400000US06037430002,"Census Tract 4300.02, Los Angeles County, California",85089,2019
1400000US06037430003,"Census Tract 4300.03, Los Angeles County, California",150487,2019
1400000US06037430101,"Census Tract 4301.01, Los Angeles County, California",82023,2019
1400000US06037430102,"Census Tract 4301.02, Los Angeles County, California",82218,2019
1400000US06037430200,"Census Tract 4302, Los Angeles County, California",189981,2019
1400000US06037430301,"Census Tract 4303.01, Los Angeles County, California",155990,2019
1400000US06037430302,"Census Tract 4303.02, Los Angeles County, California",113628,2019
1400000US06037430400,"Census Tract 4304, Los Angeles County, California",159632,2019
1400000US06037430501,"Census Tract 4305.01, Los Angeles County, California",164744,2019
1400000US06037430502,"Census Tract 4305.02, Los Angeles County, California",130030,2019
1400000US06037430600,"Census Tract 4306, Los Angeles County, California",199316,2019
1400000US06037430701,"Census Tract 4307.01, Los Angeles County, California",130913,2019
1400000US06037430721,"Census Tract 4307.21, Los Angeles County, California",111488,2019
1400000US06037430723,"Census Tract 4307.23, Los Angeles County, California",95283,2019
1400000US06037430724,"Census Tract 4307.24, Los Angeles County, California",80977,2019
1400000US06037430801,"Census Tract 4308.01, Los Angeles County, California",103955,2019
1400000US06037430802,"Census Tract 4308.02, Los Angeles County, California",141610,2019
1400000US06037430803,"Census Tract 4308.03, Los Angeles County, California",117010,2019
1400000US06037430901,"Census Tract 4309.01, Los Angeles County, California",81115,2019
1400000US06037430902,"Census Tract 4309.02, Los Angeles County, California",94031,2019
1400000US06037431001,"Census Tract 4310.01, Los Angeles County, California",94176,2019
1400000US06037431002,"Census Tract 4310.02, Los Angeles County, California",97150,2019
1400000US06037431100,"Census Tract 4311, Los Angeles County, California",90236,2019
1400000US06037431200,"Census Tract 4312, Los Angeles County, California",88164,2019
1400000US06037431300,"Census Tract 4313, Los Angeles County, California",114284,2019
1400000US06037431400,"Census Tract 4314, Los Angeles County, California",109521,2019
1400000US06037431501,"Census Tract 4315.01, Los Angeles County, California",86913,2019
1400000US06037431502,"Census Tract 4315.02, Los Angeles County, California",89045,2019
1400000US06037431600,"Census Tract 4316, Los Angeles County, California",139242,2019
1400000US06037431700,"Census Tract 4317, Los Angeles County, California",132548,2019
1400000US06037431800,"Census Tract 4318, Los Angeles County, California",109471,2019
1400000US06037431900,"Census Tract 4319, Los Angeles County, California",89361,2019
1400000US06037432000,"Census Tract 4320, Los Angeles County, California",90108,2019
1400000US06037432101,"Census Tract 4321.01, Los Angeles County, California",104040,2019
1400000US06037432102,"Census Tract 4321.02, Los Angeles County, California",129546,2019
1400000US06037432201,"Census Tract 4322.01, Los Angeles County, California",79681,2019
1400000US06037432202,"Census Tract 4322.02, Los Angeles County, California",86580,2019
1400000US06037432300,"Census Tract 4323, Los Angeles County, California",62260,2019
1400000US06037432401,"Census Tract 4324.01, Los Angeles County, California",63701,2019
1400000US06037432402,"Census Tract 4324.02, Los Angeles County, California",64417,2019
1400000US06037432500,"Census Tract 4325, Los Angeles County, California",73364,2019
1400000US06037432601,"Census Tract 4326.01, Los Angeles County, California",88142,2019
1400000US06037432602,"Census Tract 4326.02, Los Angeles County, California",89515,2019
1400000US06037432700,"Census Tract 4327, Los Angeles County, California",55028,2019
1400000US06037432801,"Census Tract 4328.01, Los Angeles County, California",56658,2019
1400000US06037432802,"Census Tract 4328.02, Los Angeles County, California",49400,2019
1400000US06037432901,"Census Tract 4329.01, Los Angeles County, California",67711,2019
1400000US06037432902,"Census Tract 4329.02, Los Angeles County, California",93161,2019
1400000US06037433101,"Census Tract 4331.01, Los Angeles County, California",75984,2019
1400000US06037433102,"Census Tract 4331.02, Los Angeles County, California",61397,2019
1400000US06037433200,"Census Tract 4332, Los Angeles County, California",64390,2019
1400000US06037433302,"Census Tract 4333.02, Los Angeles County, California",51968,2019
1400000US06037433304,"Census Tract 4333.04, Los Angeles County, California",52036,2019
1400000US06037433305,"Census Tract 4333.05, Los Angeles County, California",60731,2019
1400000US06037433306,"Census Tract 4333.06, Los Angeles County, California",65981,2019
1400000US06037433307,"Census Tract 4333.07, Los Angeles County, California",68146,2019
1400000US06037433401,"Census Tract 4334.01, Los Angeles County, California",60584,2019
1400000US06037433402,"Census Tract 4334.02, Los Angeles County, California",64976,2019
1400000US06037433403,"Census Tract 4334.03, Los Angeles County, California",49684,2019
1400000US06037433501,"Census Tract 4335.01, Los Angeles County, California",45077,2019
1400000US06037433503,"Census Tract 4335.03, Los Angeles County, California",63340,2019
1400000US06037433504,"Census Tract 4335.04, Los Angeles County, California",52123,2019
1400000US06037433601,"Census Tract 4336.01, Los Angeles County, California",73583,2019
1400000US06037433602,"Census Tract 4336.02, Los Angeles County, California",74133,2019
1400000US06037433700,"Census Tract 4337, Los Angeles County, California",66030,2019
1400000US06037433801,"Census Tract 4338.01, Los Angeles County, California",62847,2019
1400000US06037433802,"Census Tract 4338.02, Los Angeles County, California",75955,2019
1400000US06037433901,"Census Tract 4339.01, Los Angeles County, California",57766,2019
1400000US06037433902,"Census Tract 4339.02, Los Angeles County, California",67415,2019
1400000US06037434001,"Census Tract 4340.01, Los Angeles County, California",66152,2019
1400000US06037434003,"Census Tract 4340.03, Los Angeles County, California",62931,2019
1400000US06037434004,"Census Tract 4340.04, Los Angeles County, California",70382,2019
1400000US06037460000,"Census Tract 4600, Los Angeles County, California",182879,2019
1400000US06037460100,"Census Tract 4601, Los Angeles County, California",171682,2019
1400000US06037460200,"Census Tract 4602, Los Angeles County, California",153072,2019
1400000US06037460301,"Census Tract 4603.01, Los Angeles County, California",144726,2019
1400000US06037460302,"Census Tract 4603.02, Los Angeles County, California",89620,2019
1400000US06037460401,"Census Tract 4604.01, Los Angeles County, California",120539,2019
1400000US06037460501,"Census Tract 4605.01, Los Angeles County, California",263674,2019
1400000US06037460502,"Census Tract 4605.02, Los Angeles County, California",234744,2019
1400000US06037460600,"Census Tract 4606, Los Angeles County, California",200025,2019
1400000US06037460700,"Census Tract 4607, Los Angeles County, California",300344,2019
1400000US06037460800,"Census Tract 4608, Los Angeles County, California",334518,2019
1400000US06037460900,"Census Tract 4609, Los Angeles County, California",102913,2019
1400000US06037461000,"Census Tract 4610, Los Angeles County, California",98259,2019
1400000US06037461100,"Census Tract 4611, Los Angeles County, California",100424,2019
1400000US06037461200,"Census Tract 4612, Los Angeles County, California",169701,2019
1400000US06037461300,"Census Tract 4613, Los Angeles County, California",132088,2019
1400000US06037461400,"Census Tract 4614, Los Angeles County, California",111713,2019
1400000US06037461501,"Census Tract 4615.01, Los Angeles County, California",119203,2019
1400000US06037461502,"Census Tract 4615.02, Los Angeles County, California",78598,2019
1400000US06037461600,"Census Tract 4616, Los Angeles County, California",95294,2019
1400000US06037461700,"Census Tract 4617, Los Angeles County, California",179886,2019
1400000US06037461901,"Census Tract 4619.01, Los Angeles County, California",73926,2019
1400000US06037461902,"Census Tract 4619.02, Los Angeles County, California",90821,2019
1400000US06037462001,"Census Tract 4620.01, Los Angeles County, California",77778,2019
1400000US06037462002,"Census Tract 4620.02, Los Angeles County, California",56925,2019
1400000US06037462100,"Census Tract 4621, Los Angeles County, California",98412,2019
1400000US06037462201,"Census Tract 4622.01, Los Angeles County, California",75728,2019
1400000US06037462202,"Census Tract 4622.02, Los Angeles County, California",126445,2019
1400000US06037462301,"Census Tract 4623.01, Los Angeles County, California",69031,2019
1400000US06037462302,"Census Tract 4623.02, Los Angeles County, California",97491,2019
1400000US06037462400,"Census Tract 4624, Los Angeles County, California",122250,2019
1400000US06037462500,"Census Tract 4625, Los Angeles County, California",140108,2019
1400000US06037462600,"Census Tract 4626, Los Angeles County, California",175344,2019
1400000US06037462700,"Census Tract 4627, Los Angeles County, California",111068,2019
1400000US06037462800,"Census Tract 4628, Los Angeles County, California",102863,2019
1400000US06037462900,"Census Tract 4629, Los Angeles County, California",140553,2019
1400000US06037463000,"Census Tract 4630, Los Angeles County, California",185481,2019
1400000US06037463101,"Census Tract 4631.01, Los Angeles County, California",116051,2019
1400000US06037463102,"Census Tract 4631.02, Los Angeles County, California",125941,2019
1400000US06037463200,"Census Tract 4632, Los Angeles County, California",134642,2019
1400000US06037463300,"Census Tract 4633, Los Angeles County, California",148412,2019
1400000US06037463400,"Census Tract 4634, Los Angeles County, California",124469,2019
1400000US06037463500,"Census Tract 4635, Los Angeles County, California",124243,2019
1400000US06037463601,"Census Tract 4636.01, Los Angeles County, California",102232,2019
1400000US06037463602,"Census Tract 4636.02, Los Angeles County, California",120148,2019
1400000US06037463700,"Census Tract 4637, Los Angeles County, California",170793,2019
1400000US06037463800,"Census Tract 4638, Los Angeles County, California",191699,2019
1400000US06037463900,"Census Tract 4639, Los Angeles County, California",140058,2019
1400000US06037464000,"Census Tract 4640, Los Angeles County, California",143483,2019
1400000US06037464100,"Census Tract 4641, Los Angeles County, California",235110,2019
1400000US06037464200,"Census Tract 4642, Los Angeles County, California",222773,2019
1400000US06037480002,"Census Tract 4800.02, Los Angeles County, California",135711,2019
1400000US06037480011,"Census Tract 4800.11, Los Angeles County, California",79682,2019
1400000US06037480012,"Census Tract 4800.12, Los Angeles County, California",99183,2019
1400000US06037480101,"Census Tract 4801.01, Los Angeles County, California",92202,2019
1400000US06037480102,"Census Tract 4801.02, Los Angeles County, California",98615,2019
1400000US06037480201,"Census Tract 4802.01, Los Angeles County, California",160878,2019
1400000US06037480202,"Census Tract 4802.02, Los Angeles County, California",120134,2019
1400000US06037480302,"Census Tract 4803.02, Los Angeles County, California",108141,2019
1400000US06037480303,"Census Tract 4803.03, Los Angeles County, California",72621,2019
1400000US06037480304,"Census Tract 4803.04, Los Angeles County, California",79169,2019
1400000US06037480400,"Census Tract 4804, Los Angeles County, California",120886,2019
1400000US06037480500,"Census Tract 4805, Los Angeles County, California",191609,2019
1400000US06037480600,"Census Tract 4806, Los Angeles County, California",130755,2019
1400000US06037480702,"Census Tract 4807.02, Los Angeles County, California",166048,2019
1400000US06037480703,"Census Tract 4807.03, Los Angeles County, California",159799,2019
1400000US06037480704,"Census Tract 4807.04, Los Angeles County, California",114792,2019
1400000US06037480802,"Census Tract 4808.02, Los Angeles County, California",78494,2019
1400000US06037480803,"Census Tract 4808.03, Los Angeles County, California",115860,2019
1400000US06037480804,"Census Tract 4808.04, Los Angeles County, California",86727,2019
1400000US06037480901,"Census Tract 4809.01, Los Angeles County, California",74039,2019
1400000US06037480902,"Census Tract 4809.02, Los Angeles County, California",62633,2019
1400000US06037480903,"Census Tract 4809.03, Los Angeles County, California",79690,2019
1400000US06037481001,"Census Tract 4810.01, Los Angeles County, California",87142,2019
1400000US06037481002,"Census Tract 4810.02, Los Angeles County, California",69338,2019
1400000US06037481101,"Census Tract 4811.01, Los Angeles County, California",80462,2019
1400000US06037481102,"Census Tract 4811.02, Los Angeles County, California",88975,2019
1400000US06037481103,"Census Tract 4811.03, Los Angeles County, California",86283,2019
1400000US06037481201,"Census Tract 4812.01, Los Angeles County, California",79882,2019
1400000US06037481202,"Census Tract 4812.02, Los Angeles County, California",84816,2019
1400000US06037481300,"Census Tract 4813, Los Angeles County, California",87972,2019
1400000US06037481401,"Census Tract 4814.01, Los Angeles County, California",71056,2019
1400000US06037481402,"Census Tract 4814.02, Los Angeles County, California",71275,2019
1400000US06037481500,"Census Tract 4815, Los Angeles County, California",85355,2019
1400000US06037481603,"Census Tract 4816.03, Los Angeles County, California",71158,2019
1400000US06037481604,"Census Tract 4816.04, Los Angeles County, California",74694,2019
1400000US06037481605,"Census Tract 4816.05, Los Angeles County, California",81261,2019
1400000US06037481606,"Census Tract 4816.06, Los Angeles County, California",72351,2019
1400000US06037481711,"Census Tract 4817.11, Los Angeles County, California",56610,2019
1400000US06037481712,"Census Tract 4817.12, Los Angeles County, California",81797,2019
1400000US06037481713,"Census Tract 4817.13, Los Angeles County, California",71940,2019
1400000US06037481714,"Census Tract 4817.14, Los Angeles County, California",69628,2019
1400000US06037481800,"Census Tract 4818, Los Angeles County, California",119999,2019
1400000US06037481901,"Census Tract 4819.01, Los Angeles County, California",111839,2019
1400000US06037481902,"Census Tract 4819.02, Los Angeles County, California",98179,2019
1400000US06037482001,"Census Tract 4820.01, Los Angeles County, California",112323,2019
1400000US06037482002,"Census Tract 4820.02, Los Angeles County, California",94595,2019
1400000US06037482101,"Census Tract 4821.01, Los Angeles County, California",81305,2019
1400000US06037482102,"Census Tract 4821.02, Los Angeles County, California",108677,2019
1400000US06037482201,"Census Tract 4822.01, Los Angeles County, California",68396,2019
1400000US06037482202,"Census Tract 4822.02, Los Angeles County, California",80039,2019
1400000US06037482301,"Census Tract 4823.01, Los Angeles County, California",59248,2019
1400000US06037482303,"Census Tract 4823.03, Los Angeles County, California",74237,2019
1400000US06037482304,"Census Tract 4823.04, Los Angeles County, California",46359,2019
1400000US06037482401,"Census Tract 4824.01, Los Angeles County, California",62632,2019
1400000US06037482402,"Census Tract 4824.02, Los Angeles County, California",73646,2019
1400000US06037482502,"Census Tract 4825.02, Los Angeles County, California",77511,2019
1400000US06037482503,"Census Tract 4825.03, Los Angeles County, California",71091,2019
1400000US06037482521,"Census Tract 4825.21, Los Angeles County, California",75268,2019
1400000US06037482522,"Census Tract 4825.22, Los Angeles County, California",83698,2019
1400000US06037482600,"Census Tract 4826, Los Angeles County, California",100985,2019
1400000US06037482701,"Census Tract 4827.01, Los Angeles County, California",80789,2019
1400000US06037482702,"Census Tract 4827.02, Los Angeles County, California",125323,2019
1400000US06037482800,"Census Tract 4828, Los Angeles County, California",97013,2019
1400000US06037500100,"Census Tract 5001, Los Angeles County, California",166170,2019
1400000US06037500201,"Census Tract 5002.01, Los Angeles County, California",141127,2019
1400000US06037500202,"Census Tract 5002.02, Los Angeles County, California",184465,2019
1400000US06037500300,"Census Tract 5003, Los Angeles County, California",112969,2019
1400000US06037500402,"Census Tract 5004.02, Los Angeles County, California",70530,2019
1400000US06037500403,"Census Tract 5004.03, Los Angeles County, California",85844,2019
1400000US06037500404,"Census Tract 5004.04, Los Angeles County, California",89504,2019
1400000US06037500500,"Census Tract 5005, Los Angeles County, California",75761,2019
1400000US06037500600,"Census Tract 5006, Los Angeles County, California",73000,2019
1400000US06037500700,"Census Tract 5007, Los Angeles County, California",94883,2019
1400000US06037500800,"Census Tract 5008, Los Angeles County, California",84410,2019
1400000US06037500900,"Census Tract 5009, Los Angeles County, California",78581,2019
1400000US06037501001,"Census Tract 5010.01, Los Angeles County, California",79031,2019
1400000US06037501002,"Census Tract 5010.02, Los Angeles County, California",103714,2019
1400000US06037501200,"Census Tract 5012, Los Angeles County, California",101023,2019
1400000US06037501300,"Census Tract 5013, Los Angeles County, California",82869,2019
1400000US06037501400,"Census Tract 5014, Los Angeles County, California",72351,2019
1400000US06037501501,"Census Tract 5015.01, Los Angeles County, California",121851,2019
1400000US06037501503,"Census Tract 5015.03, Los Angeles County, California",74724,2019
1400000US06037501504,"Census Tract 5015.04, Los Angeles County, California",57951,2019
1400000US06037501600,"Census Tract 5016, Los Angeles County, California",99525,2019
1400000US06037501700,"Census Tract 5017, Los Angeles County, California",110020,2019
1400000US06037501802,"Census Tract 5018.02, Los Angeles County, California",89648,2019
1400000US06037501803,"Census Tract 5018.03, Los Angeles County, California",47783,2019
1400000US06037501804,"Census Tract 5018.04, Los Angeles County, California",77867,2019
1400000US06037501900,"Census Tract 5019, Los Angeles County, California",106183,2019
1400000US06037502003,"Census Tract 5020.03, Los Angeles County, California",71488,2019
1400000US06037502004,"Census Tract 5020.04, Los Angeles County, California",87532,2019
1400000US06037502005,"Census Tract 5020.05, Los Angeles County, California",86062,2019
1400000US06037502100,"Census Tract 5021, Los Angeles County, California",79199,2019
1400000US06037502200,"Census Tract 5022, Los Angeles County, California",88132,2019
1400000US06037502301,"Census Tract 5023.01, Los Angeles County, California",85361,2019
1400000US06037502302,"Census Tract 5023.02, Los Angeles County, California",68472,2019
1400000US06037502401,"Census Tract 5024.01, Los Angeles County, California",68117,2019
1400000US06037502402,"Census Tract 5024.02, Los Angeles County, California",89312,2019
1400000US06037502500,"Census Tract 5025, Los Angeles County, California",83078,2019
1400000US06037502601,"Census Tract 5026.01, Los Angeles County, California",89825,2019
1400000US06037502602,"Census Tract 5026.02, Los Angeles County, California",77851,2019
1400000US06037502700,"Census Tract 5027, Los Angeles County, California",84675,2019
1400000US06037502801,"Census Tract 5028.01, Los Angeles County, California",99346,2019
1400000US06037502802,"Census Tract 5028.02, Los Angeles County, California",92947,2019
1400000US06037502901,"Census Tract 5029.01, Los Angeles County, California",100106,2019
1400000US06037502902,"Census Tract 5029.02, Los Angeles County, California",71436,2019
1400000US06037503000,"Census Tract 5030, Los Angeles County, California",69870,2019
1400000US06037503103,"Census Tract 5031.03, Los Angeles County, California",96750,2019
1400000US06037503104,"Census Tract 5031.04, Los Angeles County, California",65128,2019
1400000US06037503105,"Census Tract 5031.05, Los Angeles County, California",84023,2019
1400000US06037503106,"Census Tract 5031.06, Los Angeles County, California",90419,2019
1400000US06037503201,"Census Tract 5032.01, Los Angeles County, California",108878,2019
1400000US06037503202,"Census Tract 5032.02, Los Angeles County, California",94474,2019
1400000US06037503301,"Census Tract 5033.01, Los Angeles County, California",102229,2019
1400000US06037503302,"Census Tract 5033.02, Los Angeles County, California",93425,2019
1400000US06037503401,"Census Tract 5034.01, Los Angeles County, California",92184,2019
1400000US06037503402,"Census Tract 5034.02, Los Angeles County, California",108401,2019
1400000US06037503501,"Census Tract 5035.01, Los Angeles County, California",74842,2019
1400000US06037503502,"Census Tract 5035.02, Los Angeles County, California",94556,2019
1400000US06037503601,"Census Tract 5036.01, Los Angeles County, California",116074,2019
1400000US06037503602,"Census Tract 5036.02, Los Angeles County, California",152362,2019
1400000US06037503701,"Census Tract 5037.01, Los Angeles County, California",92833,2019
1400000US06037503702,"Census Tract 5037.02, Los Angeles County, California",89298,2019
1400000US06037503703,"Census Tract 5037.03, Los Angeles County, California",120522,2019
1400000US06037503801,"Census Tract 5038.01, Los Angeles County, California",96303,2019
1400000US06037503802,"Census Tract 5038.02, Los Angeles County, California",105487,2019
1400000US06037503901,"Census Tract 5039.01, Los Angeles County, California",106051,2019
1400000US06037503902,"Census Tract 5039.02, Los Angeles County, California",117980,2019
1400000US06037504001,"Census Tract 5040.01, Los Angeles County, California",111046,2019
1400000US06037504002,"Census Tract 5040.02, Los Angeles County, California",118697,2019
1400000US06037504101,"Census Tract 5041.01, Los Angeles County, California",74814,2019
1400000US06037504102,"Census Tract 5041.02, Los Angeles County, California",N,2019
1400000US06037530003,"Census Tract 5300.03, Los Angeles County, California",112878,2019
1400000US06037530004,"Census Tract 5300.04, Los Angeles County, California",78323,2019
1400000US06037530005,"Census Tract 5300.05, Los Angeles County, California",97518,2019
1400000US06037530006,"Census Tract 5300.06, Los Angeles County, California",90131,2019
1400000US06037530101,"Census Tract 5301.01, Los Angeles County, California",62472,2019
1400000US06037530102,"Census Tract 5301.02, Los Angeles County, California",79750,2019
1400000US06037530202,"Census Tract 5302.02, Los Angeles County, California",83130,2019
1400000US06037530203,"Census Tract 5302.03, Los Angeles County, California",65904,2019
1400000US06037530204,"Census Tract 5302.04, Los Angeles County, California",71134,2019
1400000US06037530301,"Census Tract 5303.01, Los Angeles County, California",58491,2019
1400000US06037530302,"Census Tract 5303.02, Los Angeles County, California",74131,2019
1400000US06037530400,"Census Tract 5304, Los Angeles County, California",80533,2019
1400000US06037530500,"Census Tract 5305, Los Angeles County, California",64502,2019
1400000US06037530601,"Census Tract 5306.01, Los Angeles County, California",76428,2019
1400000US06037530602,"Census Tract 5306.02, Los Angeles County, California",84991,2019
1400000US06037530700,"Census Tract 5307, Los Angeles County, California",63536,2019
1400000US06037530801,"Census Tract 5308.01, Los Angeles County, California",72246,2019
1400000US06037530802,"Census Tract 5308.02, Los Angeles County, California",62813,2019
1400000US06037530901,"Census Tract 5309.01, Los Angeles County, California",84392,2019
1400000US06037530902,"Census Tract 5309.02, Los Angeles County, California",59029,2019
1400000US06037531000,"Census Tract 5310, Los Angeles County, California",58046,2019
1400000US06037531101,"Census Tract 5311.01, Los Angeles County, California",53104,2019
1400000US06037531102,"Census Tract 5311.02, Los Angeles County, California",51289,2019
1400000US06037531201,"Census Tract 5312.01, Los Angeles County, California",61495,2019
1400000US06037531202,"Census Tract 5312.02, Los Angeles County, California",57057,2019
