GeoID,Geographic Area Name,Estimate!!INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars),year
1400000US06037211420,"Census Tract 2114.20, Los Angeles County, California",79226,2021
1400000US06037211500,"Census Tract 2115, Los Angeles County, California",154645,2021
1400000US06037211701,"Census Tract 2117.01, Los Angeles County, California",262301,2021
1400000US06037211703,"Census Tract 2117.03, Los Angeles County, California",71887,2021
1400000US06037211704,"Census Tract 2117.04, Los Angeles County, California",74260,2021
1400000US06037211802,"Census Tract 2118.02, Los Angeles County, California",60631,2021
1400000US06037211803,"Census Tract 2118.03, Los Angeles County, California",64030,2021
1400000US06037211804,"Census Tract 2118.04, Los Angeles County, California",60569,2021
1400000US06037211910,"Census Tract 2119.10, Los Angeles County, California",60137,2021
1400000US06037211921,"Census Tract 2119.21, Los Angeles County, California",43458,2021
1400000US06037211922,"Census Tract 2119.22, Los Angeles County, California",53199,2021
1400000US06037212101,"Census Tract 2121.01, Los Angeles County, California",78137,2021
1400000US06037212102,"Census Tract 2121.02, Los Angeles County, California",63974,2021
1400000US06037212202,"Census Tract 2122.02, Los Angeles County, California",51188,2021
1400000US06037212203,"Census Tract 2122.03, Los Angeles County, California",65307,2021
1400000US06037212204,"Census Tract 2122.04, Los Angeles County, California",46253,2021
1400000US06037212303,"Census Tract 2123.03, Los Angeles County, California",62316,2021
1400000US06037212304,"Census Tract 2123.04, Los Angeles County, California",44932,2021
1400000US06037212305,"Census Tract 2123.05, Los Angeles County, California",53968,2021
1400000US06037212306,"Census Tract 2123.06, Los Angeles County, California",62993,2021
1400000US06037212410,"Census Tract 2124.10, Los Angeles County, California",79811,2021
1400000US06037212420,"Census Tract 2124.20, Los Angeles County, California",50760,2021
1400000US06037212501,"Census Tract 2125.01, Los Angeles County, California",69060,2021
1400000US06037212502,"Census Tract 2125.02, Los Angeles County, California",75855,2021
1400000US06037212610,"Census Tract 2126.10, Los Angeles County, California",89033,2021
1400000US06037212620,"Census Tract 2126.20, Los Angeles County, California",60288,2021
1400000US06037212701,"Census Tract 2127.01, Los Angeles County, California",97104,2021
1400000US06037212702,"Census Tract 2127.02, Los Angeles County, California",125528,2021
1400000US06037212800,"Census Tract 2128, Los Angeles County, California",110533,2021
1400000US06037212900,"Census Tract 2129, Los Angeles County, California",87316,2021
1400000US06037213100,"Census Tract 2131, Los Angeles County, California",81472,2021
1400000US06037213201,"Census Tract 2132.01, Los Angeles County, California",54288,2021
1400000US06037213202,"Census Tract 2132.02, Los Angeles County, California",67878,2021
1400000US06037213310,"Census Tract 2133.10, Los Angeles County, California",80136,2021
1400000US06037213320,"Census Tract 2133.20, Los Angeles County, California",55841,2021
1400000US06037213401,"Census Tract 2134.01, Los Angeles County, California",51753,2021
1400000US06037213402,"Census Tract 2134.02, Los Angeles County, California",68614,2021
1400000US06037214000,"Census Tract 2140, Los Angeles County, California",165189,2021
1400000US06037214100,"Census Tract 2141, Los Angeles County, California",196258,2021
1400000US06037214400,"Census Tract 2144, Los Angeles County, California",139981,2021
1400000US06037214501,"Census Tract 2145.01, Los Angeles County, California",129864,2021
1400000US06037214503,"Census Tract 2145.03, Los Angeles County, California",102925,2021
1400000US06037214504,"Census Tract 2145.04, Los Angeles County, California",133527,2021
1400000US06037214505,"Census Tract 2145.05, Los Angeles County, California",125827,2021
1400000US06037214600,"Census Tract 2146, Los Angeles County, California",169172,2021
1400000US06037214700,"Census Tract 2147, Los Angeles County, California",177311,2021
1400000US06037214800,"Census Tract 2148, Los Angeles County, California",139625,2021
1400000US06037214902,"Census Tract 2149.02, Los Angeles County, California",113568,2021
1400000US06037214903,"Census Tract 2149.03, Los Angeles County, California",135191,2021
1400000US06037214904,"Census Tract 2149.04, Los Angeles County, California",153410,2021
1400000US06037215101,"Census Tract 2151.01, Los Angeles County, California",101005,2021
1400000US06037215102,"Census Tract 2151.02, Los Angeles County, California",93972,2021
1400000US06037216100,"Census Tract 2161, Los Angeles County, California",154144,2021
1400000US06037216201,"Census Tract 2162.01, Los Angeles County, California",167028,2021
1400000US06037216202,"Census Tract 2162.02, Los Angeles County, California",136486,2021
1400000US06037216301,"Census Tract 2163.01, Los Angeles County, California",321628,2021
1400000US06037216302,"Census Tract 2163.02, Los Angeles County, California",123759,2021
1400000US06037216401,"Census Tract 2164.01, Los Angeles County, California",109214,2021
1400000US06037216402,"Census Tract 2164.02, Los Angeles County, California",132343,2021
1400000US06037216700,"Census Tract 2167, Los Angeles County, California",132159,2021
1400000US06037216800,"Census Tract 2168, Los Angeles County, California",156510,2021
1400000US06037216901,"Census Tract 2169.01, Los Angeles County, California",138443,2021
1400000US06037216902,"Census Tract 2169.02, Los Angeles County, California",132733,2021
1400000US06037217001,"Census Tract 2170.01, Los Angeles County, California",127649,2021
1400000US06037217002,"Census Tract 2170.02, Los Angeles County, California",121575,2021
1400000US06037217101,"Census Tract 2171.01, Los Angeles County, California",96922,2021
1400000US06037217102,"Census Tract 2171.02, Los Angeles County, California",108031,2021
1400000US06037217200,"Census Tract 2172, Los Angeles County, California",113992,2021
1400000US06037218110,"Census Tract 2181.10, Los Angeles County, California",64665,2021
1400000US06037218120,"Census Tract 2181.20, Los Angeles County, California",66706,2021
1400000US06037218210,"Census Tract 2182.10, Los Angeles County, California",65635,2021
1400000US06037218220,"Census Tract 2182.20, Los Angeles County, California",106028,2021
1400000US06037218300,"Census Tract 2183, Los Angeles County, California",85775,2021
1400000US06037218400,"Census Tract 2184, Los Angeles County, California",83298,2021
1400000US06037218500,"Census Tract 2185, Los Angeles County, California",93336,2021
1400000US06037218600,"Census Tract 2186, Los Angeles County, California",77986,2021
1400000US06037218701,"Census Tract 2187.01, Los Angeles County, California",79783,2021
1400000US06037218702,"Census Tract 2187.02, Los Angeles County, California",60731,2021
1400000US06037218800,"Census Tract 2188, Los Angeles County, California",71109,2021
1400000US06037218900,"Census Tract 2189, Los Angeles County, California",70367,2021
1400000US06037219010,"Census Tract 2190.10, Los Angeles County, California",86827,2021
1400000US06037219020,"Census Tract 2190.20, Los Angeles County, California",86236,2021
1400000US06037219300,"Census Tract 2193, Los Angeles County, California",65236,2021
1400000US06037219500,"Census Tract 2195, Los Angeles County, California",106564,2021
1400000US06037219700,"Census Tract 2197, Los Angeles County, California",78977,2021
1400000US06037219800,"Census Tract 2198, Los Angeles County, California",79984,2021
1400000US06037219901,"Census Tract 2199.01, Los Angeles County, California",72669,2021
1400000US06037219902,"Census Tract 2199.02, Los Angeles County, California",83944,2021
1400000US06037220000,"Census Tract 2200, Los Angeles County, California",76026,2021
1400000US06037220100,"Census Tract 2201, Los Angeles County, California",118780,2021
1400000US06037221110,"Census Tract 2211.10, Los Angeles County, California",49739,2021
1400000US06037221120,"Census Tract 2211.20, Los Angeles County, California",63952,2021
1400000US06037221210,"Census Tract 2212.10, Los Angeles County, California",77648,2021
1400000US06037221220,"Census Tract 2212.20, Los Angeles County, California",70910,2021
1400000US06037221302,"Census Tract 2213.02, Los Angeles County, California",69850,2021
1400000US06037221303,"Census Tract 2213.03, Los Angeles County, California",56374,2021
1400000US06037221304,"Census Tract 2213.04, Los Angeles County, California",63674,2021
1400000US06037221401,"Census Tract 2214.01, Los Angeles County, California",60780,2021
1400000US06037221402,"Census Tract 2214.02, Los Angeles County, California",68582,2021
1400000US06037221500,"Census Tract 2215, Los Angeles County, California",59565,2021
1400000US06037221601,"Census Tract 2216.01, Los Angeles County, California",75771,2021
1400000US06037221602,"Census Tract 2216.02, Los Angeles County, California",60081,2021
1400000US06037221710,"Census Tract 2217.10, Los Angeles County, California",63727,2021
1400000US06037221810,"Census Tract 2218.10, Los Angeles County, California",56890,2021
1400000US06037221820,"Census Tract 2218.20, Los Angeles County, California",207951,2021
1400000US06037221900,"Census Tract 2219, Los Angeles County, California",39619,2021
1400000US06037222001,"Census Tract 2220.01, Los Angeles County, California",88298,2021
1400000US06037222002,"Census Tract 2220.02, Los Angeles County, California",76988,2021
1400000US06037222100,"Census Tract 2221, Los Angeles County, California",75332,2021
1400000US06037222200,"Census Tract 2222, Los Angeles County, California",73669,2021
1400000US06037222500,"Census Tract 2225, Los Angeles County, California",84154,2021
1400000US06037222600,"Census Tract 2226, Los Angeles County, California",58387,2021
1400000US06037222700,"Census Tract 2227, Los Angeles County, California",56225,2021
1400000US06037224010,"Census Tract 2240.10, Los Angeles County, California",70176,2021
1400000US06037224020,"Census Tract 2240.20, Los Angeles County, California",46959,2021
1400000US06037224200,"Census Tract 2242, Los Angeles County, California",55207,2021
1400000US06037224310,"Census Tract 2243.10, Los Angeles County, California",59326,2021
1400000US06037224320,"Census Tract 2243.20, Los Angeles County, California",44670,2021
1400000US06037224410,"Census Tract 2244.10, Los Angeles County, California",61681,2021
1400000US06037224420,"Census Tract 2244.20, Los Angeles County, California",36509,2021
1400000US06037224600,"Census Tract 2246, Los Angeles County, California",54525,2021
1400000US06037224701,"Census Tract 2247.01, Los Angeles County, California",79731,2021
1400000US06037224702,"Census Tract 2247.02, Los Angeles County, California",22547,2021
1400000US06037226001,"Census Tract 2260.01, Los Angeles County, California",45350,2021
1400000US06037226002,"Census Tract 2260.02, Los Angeles County, California",68099,2021
1400000US06037226410,"Census Tract 2264.10, Los Angeles County, California",44103,2021
1400000US06037226420,"Census Tract 2264.20, Los Angeles County, California",56303,2021
1400000US06037226701,"Census Tract 2267.01, Los Angeles County, California",84790,2021
1400000US06037226702,"Census Tract 2267.02, Los Angeles County, California",67601,2021
1400000US06037227010,"Census Tract 2270.10, Los Angeles County, California",52534,2021
1400000US06037227020,"Census Tract 2270.20, Los Angeles County, California",69488,2021
1400000US06037228100,"Census Tract 2281, Los Angeles County, California",61919,2021
1400000US06037228210,"Census Tract 2282.10, Los Angeles County, California",55359,2021
1400000US06037228220,"Census Tract 2282.20, Los Angeles County, California",64832,2021
1400000US06037228310,"Census Tract 2283.10, Los Angeles County, California",57767,2021
1400000US06037228320,"Census Tract 2283.20, Los Angeles County, California",56791,2021
1400000US06037228410,"Census Tract 2284.10, Los Angeles County, California",61751,2021
1400000US06037228420,"Census Tract 2284.20, Los Angeles County, California",73474,2021
1400000US06037228500,"Census Tract 2285, Los Angeles County, California",65969,2021
1400000US06037228600,"Census Tract 2286, Los Angeles County, California",62139,2021
1400000US06037228710,"Census Tract 2287.10, Los Angeles County, California",69146,2021
1400000US06037228720,"Census Tract 2287.20, Los Angeles County, California",57404,2021
1400000US06037228800,"Census Tract 2288, Los Angeles County, California",66400,2021
1400000US06037228900,"Census Tract 2289, Los Angeles County, California",59336,2021
1400000US06037229100,"Census Tract 2291, Los Angeles County, California",70190,2021
1400000US06037229200,"Census Tract 2292, Los Angeles County, California",60208,2021
1400000US06037229300,"Census Tract 2293, Los Angeles County, California",58143,2021
1400000US06037229410,"Census Tract 2294.10, Los Angeles County, California",64533,2021
1400000US06037229420,"Census Tract 2294.20, Los Angeles County, California",57090,2021
1400000US06037231100,"Census Tract 2311, Los Angeles County, California",58696,2021
1400000US06037231210,"Census Tract 2312.10, Los Angeles County, California",55823,2021
1400000US06037231220,"Census Tract 2312.20, Los Angeles County, California",76572,2021
1400000US06037231301,"Census Tract 2313.01, Los Angeles County, California",62520,2021
1400000US06037231302,"Census Tract 2313.02, Los Angeles County, California",78219,2021
1400000US06037231400,"Census Tract 2314, Los Angeles County, California",78015,2021
1400000US06037231500,"Census Tract 2315, Los Angeles County, California",107979,2021
1400000US06037231601,"Census Tract 2316.01, Los Angeles County, California",79693,2021
1400000US06037231602,"Census Tract 2316.02, Los Angeles County, California",80640,2021
1400000US06037231603,"Census Tract 2316.03, Los Angeles County, California",57240,2021
1400000US06037231710,"Census Tract 2317.10, Los Angeles County, California",52224,2021
1400000US06037231720,"Census Tract 2317.20, Los Angeles County, California",59395,2021
1400000US06037231800,"Census Tract 2318, Los Angeles County, California",47617,2021
1400000US06037231901,"Census Tract 2319.01, Los Angeles County, California",82048,2021
1400000US06037231902,"Census Tract 2319.02, Los Angeles County, California",51278,2021
1400000US06037232110,"Census Tract 2321.10, Los Angeles County, California",62998,2021
1400000US06037232120,"Census Tract 2321.20, Los Angeles County, California",54361,2021
1400000US06037232200,"Census Tract 2322, Los Angeles County, California",78666,2021
1400000US06037232300,"Census Tract 2323, Los Angeles County, California",77770,2021
1400000US06037232401,"Census Tract 2324.01, Los Angeles County, California",58344,2021
1400000US06037232402,"Census Tract 2324.02, Los Angeles County, California",75424,2021
1400000US06037232500,"Census Tract 2325, Los Angeles County, California",73938,2021
1400000US06037232601,"Census Tract 2326.01, Los Angeles County, California",55335,2021
1400000US06037232602,"Census Tract 2326.02, Los Angeles County, California",79314,2021
1400000US06037232701,"Census Tract 2327.01, Los Angeles County, California",72779,2021
1400000US06037232702,"Census Tract 2327.02, Los Angeles County, California",75936,2021
1400000US06037232800,"Census Tract 2328, Los Angeles County, California",72591,2021
1400000US06037234001,"Census Tract 2340.01, Los Angeles County, California",92184,2021
1400000US06037234002,"Census Tract 2340.02, Los Angeles County, California",78055,2021
1400000US06037234200,"Census Tract 2342, Los Angeles County, California",104959,2021
1400000US06037234301,"Census Tract 2343.01, Los Angeles County, California",100100,2021
1400000US06037234302,"Census Tract 2343.02, Los Angeles County, California",54306,2021
1400000US06037234501,"Census Tract 2345.01, Los Angeles County, California",106246,2021
1400000US06037234502,"Census Tract 2345.02, Los Angeles County, California",82995,2021
1400000US06037234600,"Census Tract 2346, Los Angeles County, California",90794,2021
1400000US06037234700,"Census Tract 2347, Los Angeles County, California",66745,2021
1400000US06037234800,"Census Tract 2348, Los Angeles County, California",71185,2021
1400000US06037234901,"Census Tract 2349.01, Los Angeles County, California",51342,2021
1400000US06037234902,"Census Tract 2349.02, Los Angeles County, California",43368,2021
1400000US06037235100,"Census Tract 2351, Los Angeles County, California",106744,2021
1400000US06037235201,"Census Tract 2352.01, Los Angeles County, California",82949,2021
1400000US06037235202,"Census Tract 2352.02, Los Angeles County, California",79696,2021
1400000US06037236001,"Census Tract 2360.01, Los Angeles County, California",125498,2021
1400000US06037236101,"Census Tract 2361.01, Los Angeles County, California",62490,2021
1400000US06037236102,"Census Tract 2361.02, Los Angeles County, California",76884,2021
1400000US06037236203,"Census Tract 2362.03, Los Angeles County, California",38195,2021
1400000US06037236204,"Census Tract 2362.04, Los Angeles County, California",57010,2021
1400000US06037236205,"Census Tract 2362.05, Los Angeles County, California",39829,2021
1400000US06037236206,"Census Tract 2362.06, Los Angeles County, California",54861,2021
1400000US06037236400,"Census Tract 2364, Los Angeles County, California",117539,2021
1400000US06037237101,"Census Tract 2371.01, Los Angeles County, California",62587,2021
1400000US06037237102,"Census Tract 2371.02, Los Angeles County, California",67210,2021
1400000US06037237201,"Census Tract 2372.01, Los Angeles County, California",76615,2021
1400000US06037237202,"Census Tract 2372.02, Los Angeles County, California",70030,2021
1400000US06037237300,"Census Tract 2373, Los Angeles County, California",88019,2021
1400000US06037237401,"Census Tract 2374.01, Los Angeles County, California",78378,2021
1400000US06037237402,"Census Tract 2374.02, Los Angeles County, California",72425,2021
1400000US06037237500,"Census Tract 2375, Los Angeles County, California",54823,2021
1400000US06037237600,"Census Tract 2376, Los Angeles County, California",62209,2021
1400000US06037237710,"Census Tract 2377.10, Los Angeles County, California",59632,2021
1400000US06037237720,"Census Tract 2377.20, Los Angeles County, California",54198,2021
1400000US06037237800,"Census Tract 2378, Los Angeles County, California",82202,2021
1400000US06037237900,"Census Tract 2379, Los Angeles County, California",73547,2021
1400000US06037238000,"Census Tract 2380, Los Angeles County, California",81451,2021
1400000US06037238100,"Census Tract 2381, Los Angeles County, California",77314,2021
1400000US06037238200,"Census Tract 2382, Los Angeles County, California",66695,2021
1400000US06037238310,"Census Tract 2383.10, Los Angeles County, California",61433,2021
1400000US06037238320,"Census Tract 2383.20, Los Angeles County, California",52245,2021
1400000US06037238400,"Census Tract 2384, Los Angeles County, California",105467,2021
1400000US06037239201,"Census Tract 2392.01, Los Angeles County, California",66197,2021
1400000US06037239202,"Census Tract 2392.02, Los Angeles County, California",68926,2021
1400000US06037239310,"Census Tract 2393.10, Los Angeles County, California",58811,2021
1400000US06037239320,"Census Tract 2393.20, Los Angeles County, California",61642,2021
1400000US06037239330,"Census Tract 2393.30, Los Angeles County, California",79697,2021
1400000US06037239501,"Census Tract 2395.01, Los Angeles County, California",62770,2021
1400000US06037239502,"Census Tract 2395.02, Los Angeles County, California",63388,2021
1400000US06037239601,"Census Tract 2396.01, Los Angeles County, California",61147,2021
1400000US06037239602,"Census Tract 2396.02, Los Angeles County, California",51791,2021
1400000US06037239701,"Census Tract 2397.01, Los Angeles County, California",54473,2021
1400000US06037239702,"Census Tract 2397.02, Los Angeles County, California",63181,2021
1400000US06037239801,"Census Tract 2398.01, Los Angeles County, California",83441,2021
1400000US06037239802,"Census Tract 2398.02, Los Angeles County, California",61847,2021
1400000US06037240010,"Census Tract 2400.10, Los Angeles County, California",48695,2021
1400000US06037240020,"Census Tract 2400.20, Los Angeles County, California",63442,2021
1400000US06037240200,"Census Tract 2402, Los Angeles County, California",64761,2021
1400000US06037240301,"Census Tract 2403.01, Los Angeles County, California",64816,2021
1400000US06037240302,"Census Tract 2403.02, Los Angeles County, California",59928,2021
1400000US06037240401,"Census Tract 2404.01, Los Angeles County, California",55848,2021
1400000US06037240402,"Census Tract 2404.02, Los Angeles County, California",71448,2021
1400000US06037240500,"Census Tract 2405, Los Angeles County, California",66762,2021
1400000US06037240600,"Census Tract 2406, Los Angeles County, California",61974,2021
1400000US06037240700,"Census Tract 2407, Los Angeles County, California",68342,2021
1400000US06037240800,"Census Tract 2408, Los Angeles County, California",69830,2021
1400000US06037240901,"Census Tract 2409.01, Los Angeles County, California",75202,2021
1400000US06037240902,"Census Tract 2409.02, Los Angeles County, California",120918,2021
1400000US06037241001,"Census Tract 2410.01, Los Angeles County, California",77711,2021
1400000US06037241002,"Census Tract 2410.02, Los Angeles County, California",75620,2021
1400000US06037241110,"Census Tract 2411.10, Los Angeles County, California",69320,2021
1400000US06037241120,"Census Tract 2411.20, Los Angeles County, California",61192,2021
1400000US06037241201,"Census Tract 2412.01, Los Angeles County, California",68354,2021
1400000US06037241202,"Census Tract 2412.02, Los Angeles County, California",65930,2021
1400000US06037241300,"Census Tract 2413, Los Angeles County, California",86990,2021
1400000US06037241400,"Census Tract 2414, Los Angeles County, California",94241,2021
1400000US06037242000,"Census Tract 2420, Los Angeles County, California",89000,2021
1400000US06037242100,"Census Tract 2421, Los Angeles County, California",42273,2021
1400000US06037242201,"Census Tract 2422.01, Los Angeles County, California",65486,2021
1400000US06037242202,"Census Tract 2422.02, Los Angeles County, California",56075,2021
1400000US06037242300,"Census Tract 2423, Los Angeles County, California",52101,2021
1400000US06037242600,"Census Tract 2426, Los Angeles County, California",34139,2021
1400000US06037242700,"Census Tract 2427, Los Angeles County, California",61284,2021
1400000US06037243001,"Census Tract 2430.01, Los Angeles County, California",66761,2021
1400000US06037243002,"Census Tract 2430.02, Los Angeles County, California",66313,2021
1400000US06037243100,"Census Tract 2431, Los Angeles County, California",47393,2021
1400000US06037261102,"Census Tract 2611.02, Los Angeles County, California",259221,2021
1400000US06037261103,"Census Tract 2611.03, Los Angeles County, California",270466,2021
1400000US06037261104,"Census Tract 2611.04, Los Angeles County, California",348704,2021
1400000US06037261200,"Census Tract 2612, Los Angeles County, California",276190,2021
1400000US06037262100,"Census Tract 2621, Los Angeles County, California",320984,2021
1400000US06037262200,"Census Tract 2622, Los Angeles County, California",282984,2021
1400000US06037262301,"Census Tract 2623.01, Los Angeles County, California",386736,2021
1400000US06037262302,"Census Tract 2623.02, Los Angeles County, California",302895,2021
1400000US06037262303,"Census Tract 2623.03, Los Angeles County, California",429988,2021
1400000US06037262400,"Census Tract 2624, Los Angeles County, California",399918,2021
1400000US06037262501,"Census Tract 2625.01, Los Angeles County, California",370458,2021
1400000US06037262601,"Census Tract 2626.01, Los Angeles County, California",343663,2021
1400000US06037262604,"Census Tract 2626.04, Los Angeles County, California",346248,2021
1400000US06037262704,"Census Tract 2627.04, Los Angeles County, California",291192,2021
1400000US06037262706,"Census Tract 2627.06, Los Angeles County, California",324713,2021
1400000US06037262802,"Census Tract 2628.02, Los Angeles County, California",266156,2021
1400000US06037264000,"Census Tract 2640, Los Angeles County, California",349446,2021
1400000US06037264102,"Census Tract 2641.02, Los Angeles County, California",161638,2021
1400000US06037264103,"Census Tract 2641.03, Los Angeles County, California",143409,2021
1400000US06037264303,"Census Tract 2643.03, Los Angeles County, California",160426,2021
1400000US06037264304,"Census Tract 2643.04, Los Angeles County, California",162796,2021
1400000US06037264305,"Census Tract 2643.05, Los Angeles County, California",208266,2021
1400000US06037264306,"Census Tract 2643.06, Los Angeles County, California",126917,2021
1400000US06037265100,"Census Tract 2651, Los Angeles County, California",388880,2021
1400000US06037265201,"Census Tract 2652.01, Los Angeles County, California",269647,2021
1400000US06037265203,"Census Tract 2652.03, Los Angeles County, California",95089,2021
1400000US06037265204,"Census Tract 2652.04, Los Angeles County, California",199096,2021
1400000US06037265301,"Census Tract 2653.01, Los Angeles County, California",-,2021
1400000US06037265303,"Census Tract 2653.03, Los Angeles County, California",54598,2021
1400000US06037265304,"Census Tract 2653.04, Los Angeles County, California",28229,2021
1400000US06037265306,"Census Tract 2653.06, Los Angeles County, California",52453,2021
1400000US06037265307,"Census Tract 2653.07, Los Angeles County, California",55263,2021
1400000US06037265410,"Census Tract 2654.10, Los Angeles County, California",190670,2021
1400000US06037265420,"Census Tract 2654.20, Los Angeles County, California",341419,2021
1400000US06037265521,"Census Tract 2655.21, Los Angeles County, California",107594,2021
1400000US06037265522,"Census Tract 2655.22, Los Angeles County, California",130610,2021
1400000US06037265523,"Census Tract 2655.23, Los Angeles County, California",102825,2021
1400000US06037265524,"Census Tract 2655.24, Los Angeles County, California",118997,2021
1400000US06037265601,"Census Tract 2656.01, Los Angeles County, California",152979,2021
1400000US06037265602,"Census Tract 2656.02, Los Angeles County, California",173184,2021
1400000US06037265701,"Census Tract 2657.01, Los Angeles County, California",148596,2021
1400000US06037265702,"Census Tract 2657.02, Los Angeles County, California",167048,2021
1400000US06037267101,"Census Tract 2671.01, Los Angeles County, California",126988,2021
1400000US06037267102,"Census Tract 2671.02, Los Angeles County, California",194038,2021
1400000US06037267201,"Census Tract 2672.01, Los Angeles County, California",131790,2021
1400000US06037267202,"Census Tract 2672.02, Los Angeles County, California",174608,2021
1400000US06037267300,"Census Tract 2673, Los Angeles County, California",122562,2021
1400000US06037267403,"Census Tract 2674.03, Los Angeles County, California",108745,2021
1400000US06037267404,"Census Tract 2674.04, Los Angeles County, California",130636,2021
1400000US06037267405,"Census Tract 2674.05, Los Angeles County, California",132605,2021
1400000US06037267406,"Census Tract 2674.06, Los Angeles County, California",118206,2021
1400000US06037267502,"Census Tract 2675.02, Los Angeles County, California",118404,2021
1400000US06037267503,"Census Tract 2675.03, Los Angeles County, California",162246,2021
1400000US06037267504,"Census Tract 2675.04, Los Angeles County, California",148266,2021
1400000US06037267600,"Census Tract 2676, Los Angeles County, California",115340,2021
1400000US06037267700,"Census Tract 2677, Los Angeles County, California",154260,2021
1400000US06037267800,"Census Tract 2678, Los Angeles County, California",163110,2021
1400000US06037267901,"Census Tract 2679.01, Los Angeles County, California",162744,2021
1400000US06037267902,"Census Tract 2679.02, Los Angeles County, California",199717,2021
1400000US06037269000,"Census Tract 2690, Los Angeles County, California",227687,2021
1400000US06037269100,"Census Tract 2691, Los Angeles County, California",175596,2021
1400000US06037269300,"Census Tract 2693, Los Angeles County, California",277165,2021
1400000US06037269500,"Census Tract 2695, Los Angeles County, California",332485,2021
1400000US06037269601,"Census Tract 2696.01, Los Angeles County, California",84265,2021
1400000US06037269602,"Census Tract 2696.02, Los Angeles County, California",85183,2021
1400000US06037269700,"Census Tract 2697, Los Angeles County, California",178832,2021
1400000US06037269800,"Census Tract 2698, Los Angeles County, California",129781,2021
1400000US06037269903,"Census Tract 2699.03, Los Angeles County, California",82901,2021
1400000US06037269905,"Census Tract 2699.05, Los Angeles County, California",114776,2021
1400000US06037269906,"Census Tract 2699.06, Los Angeles County, California",128189,2021
1400000US06037269907,"Census Tract 2699.07, Los Angeles County, California",111664,2021
1400000US06037269908,"Census Tract 2699.08, Los Angeles County, California",95368,2021
1400000US06037269909,"Census Tract 2699.09, Los Angeles County, California",103240,2021
1400000US06037270101,"Census Tract 2701.01, Los Angeles County, California",113695,2021
1400000US06037270102,"Census Tract 2701.02, Los Angeles County, California",88279,2021
1400000US06037270200,"Census Tract 2702, Los Angeles County, California",110140,2021
1400000US06037270300,"Census Tract 2703, Los Angeles County, California",103012,2021
1400000US06037271100,"Census Tract 2711, Los Angeles County, California",160312,2021
1400000US06037271200,"Census Tract 2712, Los Angeles County, California",115822,2021
1400000US06037271300,"Census Tract 2713, Los Angeles County, California",175811,2021
1400000US06037271400,"Census Tract 2714, Los Angeles County, California",200563,2021
1400000US06037271500,"Census Tract 2715, Los Angeles County, California",173567,2021
1400000US06037271600,"Census Tract 2716, Los Angeles County, California",146192,2021
1400000US06037271702,"Census Tract 2717.02, Los Angeles County, California",105340,2021
1400000US06037271703,"Census Tract 2717.03, Los Angeles County, California",112047,2021
1400000US06037271704,"Census Tract 2717.04, Los Angeles County, California",133516,2021
1400000US06037271801,"Census Tract 2718.01, Los Angeles County, California",84765,2021
1400000US06037271803,"Census Tract 2718.03, Los Angeles County, California",95263,2021
1400000US06037271804,"Census Tract 2718.04, Los Angeles County, California",120578,2021
1400000US06037271901,"Census Tract 2719.01, Los Angeles County, California",142595,2021
1400000US06037271902,"Census Tract 2719.02, Los Angeles County, California",120708,2021
1400000US06037272100,"Census Tract 2721, Los Angeles County, California",150351,2021
1400000US06037272201,"Census Tract 2722.01, Los Angeles County, California",105308,2021
1400000US06037272202,"Census Tract 2722.02, Los Angeles County, California",120930,2021
1400000US06037272301,"Census Tract 2723.01, Los Angeles County, California",150847,2021
1400000US06037272302,"Census Tract 2723.02, Los Angeles County, California",102191,2021
1400000US06037273100,"Census Tract 2731, Los Angeles County, California",198994,2021
1400000US06037273200,"Census Tract 2732, Los Angeles County, California",176619,2021
1400000US06037273300,"Census Tract 2733, Los Angeles County, California",144643,2021
1400000US06037273403,"Census Tract 2734.03, Los Angeles County, California",307423,2021
1400000US06037273404,"Census Tract 2734.04, Los Angeles County, California",137538,2021
1400000US06037273502,"Census Tract 2735.02, Los Angeles County, California",125592,2021
1400000US06037273600,"Census Tract 2736, Los Angeles County, California",206734,2021
1400000US06037273700,"Census Tract 2737, Los Angeles County, California",168801,2021
1400000US06037273800,"Census Tract 2738, Los Angeles County, California",145680,2021
1400000US06037273902,"Census Tract 2739.02, Los Angeles County, California",211016,2021
1400000US06037274100,"Census Tract 2741, Los Angeles County, California",184769,2021
1400000US06037274202,"Census Tract 2742.02, Los Angeles County, California",215270,2021
1400000US06037275101,"Census Tract 2751.01, Los Angeles County, California",133095,2021
1400000US06037275102,"Census Tract 2751.02, Los Angeles County, California",93985,2021
1400000US06037275200,"Census Tract 2752, Los Angeles County, California",117780,2021
1400000US06037275311,"Census Tract 2753.11, Los Angeles County, California",107694,2021
1400000US06037275312,"Census Tract 2753.12, Los Angeles County, California",156749,2021
1400000US06037275313,"Census Tract 2753.13, Los Angeles County, California",129763,2021
1400000US06037275400,"Census Tract 2754, Los Angeles County, California",174980,2021
1400000US06037275500,"Census Tract 2755, Los Angeles County, California",97647,2021
1400000US06037275603,"Census Tract 2756.03, Los Angeles County, California",127854,2021
1400000US06037275604,"Census Tract 2756.04, Los Angeles County, California",234171,2021
1400000US06037275605,"Census Tract 2756.05, Los Angeles County, California",151736,2021
1400000US06037276000,"Census Tract 2760, Los Angeles County, California",163545,2021
