GeoID,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Percent!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Percent!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Percent!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Percent!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Percent!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!62 years and over,Percent!!SEX AND AGE!!62 years and over,Estimate!!SEX AND AGE!!18 years and over.1,Percent!!SEX AND AGE!!18 years and over.1,Estimate!!SEX AND AGE!!18 years and over!!Male,Percent!!SEX AND AGE!!18 years and over!!Male,Estimate!!SEX AND AGE!!18 years and over!!Female,Percent!!SEX AND AGE!!18 years and over!!Female,year
1400000US06037405001,"Census Tract 4050.01, Los Angeles County, California",6145,6145,3269,53.2,2876,46.8,4797,78.1,4307,70.1,898,14.6,4797,4797,2527,52.7,2270,47.3,2016
1400000US06037405002,"Census Tract 4050.02, Los Angeles County, California",3237,3237,1615,49.9,1622,50.1,2541,78.5,2402,74.2,389,12.0,2541,2541,1255,49.4,1286,50.6,2016
1400000US06037405101,"Census Tract 4051.01, Los Angeles County, California",5282,5282,2907,55.0,2375,45.0,4036,76.4,3752,71.0,660,12.5,4036,4036,2229,55.2,1807,44.8,2016
1400000US06037405102,"Census Tract 4051.02, Los Angeles County, California",4457,4457,2160,48.5,2297,51.5,3324,74.6,3170,71.1,709,15.9,3324,3324,1532,46.1,1792,53.9,2016
1400000US06037405201,"Census Tract 4052.01, Los Angeles County, California",4955,4955,2485,50.2,2470,49.8,3706,74.8,3586,72.4,681,13.7,3706,3706,1782,48.1,1924,51.9,2016
1400000US06037405202,"Census Tract 4052.02, Los Angeles County, California",5180,5180,2725,52.6,2455,47.4,3772,72.8,3494,67.5,806,15.6,3772,3772,1900,50.4,1872,49.6,2016
1400000US06037405203,"Census Tract 4052.03, Los Angeles County, California",3851,3851,1935,50.2,1916,49.8,2874,74.6,2649,68.8,474,12.3,2874,2874,1523,53.0,1351,47.0,2016
1400000US06037405301,"Census Tract 4053.01, Los Angeles County, California",3844,3844,1808,47.0,2036,53.0,2770,72.1,2629,68.4,455,11.8,2770,2770,1239,44.7,1531,55.3,2016
1400000US06037405302,"Census Tract 4053.02, Los Angeles County, California",6135,6135,3216,52.4,2919,47.6,4579,74.6,4374,71.3,728,11.9,4579,4579,2412,52.7,2167,47.3,2016
1400000US06037405400,"Census Tract 4054, Los Angeles County, California",5360,5360,2615,48.8,2745,51.2,4211,78.6,4010,74.8,828,15.4,4211,4211,1984,47.1,2227,52.9,2016
1400000US06037405500,"Census Tract 4055, Los Angeles County, California",6761,6761,3241,47.9,3520,52.1,5140,76.0,4814,71.2,1079,16.0,5140,5140,2414,47.0,2726,53.0,2016
1400000US06037405600,"Census Tract 4056, Los Angeles County, California",5679,5679,2889,50.9,2790,49.1,4406,77.6,4096,72.1,1088,19.2,4406,4406,2215,50.3,2191,49.7,2016
1400000US06037405701,"Census Tract 4057.01, Los Angeles County, California",3538,3538,1898,53.6,1640,46.4,2709,76.6,2487,70.3,389,11.0,2709,2709,1406,51.9,1303,48.1,2016
1400000US06037405702,"Census Tract 4057.02, Los Angeles County, California",5077,5077,2504,49.3,2573,50.7,3781,74.5,3436,67.7,684,13.5,3781,3781,1883,49.8,1898,50.2,2016
1400000US06037405800,"Census Tract 4058, Los Angeles County, California",5681,5681,2661,46.8,3020,53.2,4206,74.0,3971,69.9,656,11.5,4206,4206,1989,47.3,2217,52.7,2016
1400000US06037405900,"Census Tract 4059, Los Angeles County, California",3809,3809,1784,46.8,2025,53.2,2920,76.7,2779,73.0,632,16.6,2920,2920,1406,48.2,1514,51.8,2016
1400000US06037406000,"Census Tract 4060, Los Angeles County, California",5112,5112,2354,46.0,2758,54.0,3872,75.7,3696,72.3,917,17.9,3872,3872,1751,45.2,2121,54.8,2016
1400000US06037406101,"Census Tract 4061.01, Los Angeles County, California",3421,3421,1737,50.8,1684,49.2,2615,76.4,2412,70.5,498,14.6,2615,2615,1223,46.8,1392,53.2,2016
1400000US06037406102,"Census Tract 4061.02, Los Angeles County, California",5757,5757,2837,49.3,2920,50.7,4329,75.2,4149,72.1,785,13.6,4329,4329,2109,48.7,2220,51.3,2016
1400000US06037406200,"Census Tract 4062, Los Angeles County, California",5792,5792,2692,46.5,3100,53.5,4448,76.8,4236,73.1,1163,20.1,4448,4448,2006,45.1,2442,54.9,2016
1400000US06037406300,"Census Tract 4063, Los Angeles County, California",5475,5475,2545,46.5,2930,53.5,4411,80.6,4227,77.2,1242,22.7,4411,4411,1949,44.2,2462,55.8,2016
1400000US06037406402,"Census Tract 4064.02, Los Angeles County, California",2331,2331,1055,45.3,1276,54.7,1748,75.0,1665,71.4,429,18.4,1748,1748,800,45.8,948,54.2,2016
1400000US06037406411,"Census Tract 4064.11, Los Angeles County, California",2087,2087,982,47.1,1105,52.9,1681,80.5,1597,76.5,335,16.1,1681,1681,789,46.9,892,53.1,2016
1400000US06037406412,"Census Tract 4064.12, Los Angeles County, California",2494,2494,1218,48.8,1276,51.2,2081,83.4,1954,78.3,597,23.9,2081,2081,1041,50.0,1040,50.0,2016
1400000US06037406500,"Census Tract 4065, Los Angeles County, California",6465,6465,3329,51.5,3136,48.5,4985,77.1,4803,74.3,1052,16.3,4985,4985,2578,51.7,2407,48.3,2016
1400000US06037406601,"Census Tract 4066.01, Los Angeles County, California",5456,5456,2752,50.4,2704,49.6,4255,78.0,4082,74.8,1023,18.8,4255,4255,2092,49.2,2163,50.8,2016
1400000US06037406602,"Census Tract 4066.02, Los Angeles County, California",5774,5774,2817,48.8,2957,51.2,4411,76.4,4162,72.1,920,15.9,4411,4411,2224,50.4,2187,49.6,2016
1400000US06037406701,"Census Tract 4067.01, Los Angeles County, California",3354,3354,1561,46.5,1793,53.5,2537,75.6,2312,68.9,528,15.7,2537,2537,1202,47.4,1335,52.6,2016
1400000US06037406702,"Census Tract 4067.02, Los Angeles County, California",5906,5906,2903,49.2,3003,50.8,4608,78.0,4295,72.7,1101,18.6,4608,4608,2220,48.2,2388,51.8,2016
1400000US06037406800,"Census Tract 4068, Los Angeles County, California",4840,4840,2473,51.1,2367,48.9,3780,78.1,3438,71.0,959,19.8,3780,3780,1843,48.8,1937,51.2,2016
1400000US06037406901,"Census Tract 4069.01, Los Angeles County, California",4974,4974,2539,51.0,2435,49.0,3636,73.1,3489,70.1,812,16.3,3636,3636,1913,52.6,1723,47.4,2016
1400000US06037406902,"Census Tract 4069.02, Los Angeles County, California",3683,3683,1806,49.0,1877,51.0,2854,77.5,2649,71.9,664,18.0,2854,2854,1392,48.8,1462,51.2,2016
1400000US06037407001,"Census Tract 4070.01, Los Angeles County, California",6471,6471,3072,47.5,3399,52.5,4871,75.3,4520,69.9,957,14.8,4871,4871,2338,48.0,2533,52.0,2016
1400000US06037407002,"Census Tract 4070.02, Los Angeles County, California",3635,3635,1925,53.0,1710,47.0,2850,78.4,2701,74.3,705,19.4,2850,2850,1496,52.5,1354,47.5,2016
1400000US06037407101,"Census Tract 4071.01, Los Angeles County, California",4917,4917,2326,47.3,2591,52.7,3448,70.1,3203,65.1,708,14.4,3448,3448,1616,46.9,1832,53.1,2016
1400000US06037407102,"Census Tract 4071.02, Los Angeles County, California",5530,5530,2740,49.5,2790,50.5,4204,76.0,3913,70.8,691,12.5,4204,4204,2045,48.6,2159,51.4,2016
1400000US06037407200,"Census Tract 4072, Los Angeles County, California",7205,7205,3432,47.6,3773,52.4,5435,75.4,5075,70.4,1042,14.5,5435,5435,2646,48.7,2789,51.3,2016
1400000US06037407301,"Census Tract 4073.01, Los Angeles County, California",4657,4657,2247,48.2,2410,51.8,3872,83.1,3585,77.0,733,15.7,3872,3872,1969,50.9,1903,49.1,2016
1400000US06037407302,"Census Tract 4073.02, Los Angeles County, California",3889,3889,1798,46.2,2091,53.8,2914,74.9,2714,69.8,662,17.0,2914,2914,1339,46.0,1575,54.0,2016
1400000US06037407400,"Census Tract 4074, Los Angeles County, California",2142,2142,1061,49.5,1081,50.5,1750,81.7,1657,77.4,367,17.1,1750,1750,849,48.5,901,51.5,2016
1400000US06037407501,"Census Tract 4075.01, Los Angeles County, California",4494,4494,2333,51.9,2161,48.1,3237,72.0,3061,68.1,432,9.6,3237,3237,1723,53.2,1514,46.8,2016
1400000US06037407502,"Census Tract 4075.02, Los Angeles County, California",3984,3984,2149,53.9,1835,46.1,3131,78.6,2945,73.9,530,13.3,3131,3131,1693,54.1,1438,45.9,2016
1400000US06037407601,"Census Tract 4076.01, Los Angeles County, California",4216,4216,2022,48.0,2194,52.0,3188,75.6,2973,70.5,520,12.3,3188,3188,1545,48.5,1643,51.5,2016
1400000US06037407602,"Census Tract 4076.02, Los Angeles County, California",3990,3990,1890,47.4,2100,52.6,2987,74.9,2734,68.5,531,13.3,2987,2987,1403,47.0,1584,53.0,2016
1400000US06037407701,"Census Tract 4077.01, Los Angeles County, California",5336,5336,2706,50.7,2630,49.3,3792,71.1,3592,67.3,784,14.7,3792,3792,1892,49.9,1900,50.1,2016
1400000US06037407702,"Census Tract 4077.02, Los Angeles County, California",6818,6818,3336,48.9,3482,51.1,5196,76.2,4823,70.7,1061,15.6,5196,5196,2505,48.2,2691,51.8,2016
1400000US06037407801,"Census Tract 4078.01, Los Angeles County, California",5672,5672,2954,52.1,2718,47.9,4275,75.4,4028,71.0,723,12.7,4275,4275,2163,50.6,2112,49.4,2016
1400000US06037407802,"Census Tract 4078.02, Los Angeles County, California",4210,4210,2131,50.6,2079,49.4,3216,76.4,2868,68.1,524,12.4,3216,3216,1705,53.0,1511,47.0,2016
1400000US06037407900,"Census Tract 4079, Los Angeles County, California",6445,6445,3056,47.4,3389,52.6,4987,77.4,4794,74.4,1102,17.1,4987,4987,2360,47.3,2627,52.7,2016
1400000US06037408003,"Census Tract 4080.03, Los Angeles County, California",4391,4391,2156,49.1,2235,50.9,3735,85.1,3572,81.3,762,17.4,3735,3735,1821,48.8,1914,51.2,2016
1400000US06037408004,"Census Tract 4080.04, Los Angeles County, California",2563,2563,1217,47.5,1346,52.5,1890,73.7,1810,70.6,275,10.7,1890,1890,870,46.0,1020,54.0,2016
1400000US06037408005,"Census Tract 4080.05, Los Angeles County, California",4822,4822,2512,52.1,2310,47.9,3640,75.5,3491,72.4,709,14.7,3640,3640,1793,49.3,1847,50.7,2016
1400000US06037408006,"Census Tract 4080.06, Los Angeles County, California",3667,3667,1833,50.0,1834,50.0,2829,77.1,2643,72.1,604,16.5,2829,2829,1363,48.2,1466,51.8,2016
1400000US06037408133,"Census Tract 4081.33, Los Angeles County, California",5717,5717,2935,51.3,2782,48.7,4411,77.2,4166,72.9,751,13.1,4411,4411,2152,48.8,2259,51.2,2016
1400000US06037408134,"Census Tract 4081.34, Los Angeles County, California",2760,2760,1432,51.9,1328,48.1,2316,83.9,2227,80.7,682,24.7,2316,2316,1193,51.5,1123,48.5,2016
1400000US06037408135,"Census Tract 4081.35, Los Angeles County, California",3851,3851,1723,44.7,2128,55.3,3094,80.3,2969,77.1,593,15.4,3094,3094,1505,48.6,1589,51.4,2016
1400000US06037408136,"Census Tract 4081.36, Los Angeles County, California",3792,3792,1707,45.0,2085,55.0,2956,78.0,2812,74.2,731,19.3,2956,2956,1330,45.0,1626,55.0,2016
1400000US06037408137,"Census Tract 4081.37, Los Angeles County, California",3958,3958,1994,50.4,1964,49.6,2988,75.5,2783,70.3,571,14.4,2988,2988,1487,49.8,1501,50.2,2016
1400000US06037408138,"Census Tract 4081.38, Los Angeles County, California",6046,6046,3048,50.4,2998,49.6,4361,72.1,3985,65.9,742,12.3,4361,4361,2221,50.9,2140,49.1,2016
1400000US06037408139,"Census Tract 4081.39, Los Angeles County, California",3984,3984,1938,48.6,2046,51.4,2801,70.3,2599,65.2,473,11.9,2801,2801,1337,47.7,1464,52.3,2016
1400000US06037408140,"Census Tract 4081.40, Los Angeles County, California",3599,3599,1754,48.7,1845,51.3,2498,69.4,2301,63.9,326,9.1,2498,2498,1248,50.0,1250,50.0,2016
1400000US06037408141,"Census Tract 4081.41, Los Angeles County, California",5230,5230,2660,50.9,2570,49.1,3828,73.2,3549,67.9,716,13.7,3828,3828,1962,51.3,1866,48.7,2016
1400000US06037408202,"Census Tract 4082.02, Los Angeles County, California",1998,1998,990,49.5,1008,50.5,1484,74.3,1354,67.8,236,11.8,1484,1484,765,51.5,719,48.5,2016
1400000US06037408211,"Census Tract 4082.11, Los Angeles County, California",5587,5587,2612,46.8,2975,53.2,4624,82.8,4376,78.3,1111,19.9,4624,4624,2197,47.5,2427,52.5,2016
1400000US06037408212,"Census Tract 4082.12, Los Angeles County, California",5112,5112,2609,51.0,2503,49.0,4128,80.8,3955,77.4,1013,19.8,4128,4128,2113,51.2,2015,48.8,2016
1400000US06037408301,"Census Tract 4083.01, Los Angeles County, California",5789,5789,2677,46.2,3112,53.8,4299,74.3,4071,70.3,865,14.9,4299,4299,2007,46.7,2292,53.3,2016
1400000US06037408302,"Census Tract 4083.02, Los Angeles County, California",4236,4236,2286,54.0,1950,46.0,3431,81.0,3273,77.3,763,18.0,3431,3431,1822,53.1,1609,46.9,2016
1400000US06037408303,"Census Tract 4083.03, Los Angeles County, California",4334,4334,2240,51.7,2094,48.3,3573,82.4,3361,77.5,902,20.8,3573,3573,1776,49.7,1797,50.3,2016
1400000US06037408401,"Census Tract 4084.01, Los Angeles County, California",4117,4117,2174,52.8,1943,47.2,3213,78.0,3006,73.0,838,20.4,3213,3213,1589,49.5,1624,50.5,2016
1400000US06037408402,"Census Tract 4084.02, Los Angeles County, California",5592,5592,2783,49.8,2809,50.2,4720,84.4,4486,80.2,1425,25.5,4720,4720,2358,50.0,2362,50.0,2016
1400000US06037408501,"Census Tract 4085.01, Los Angeles County, California",3178,3178,1534,48.3,1644,51.7,2371,74.6,2250,70.8,406,12.8,2371,2371,1163,49.1,1208,50.9,2016
1400000US06037408503,"Census Tract 4085.03, Los Angeles County, California",6572,6572,3258,49.6,3314,50.4,5384,81.9,5184,78.9,1866,28.4,5384,5384,2614,48.6,2770,51.4,2016
1400000US06037408504,"Census Tract 4085.04, Los Angeles County, California",5168,5168,2656,51.4,2512,48.6,3980,77.0,3735,72.3,767,14.8,3980,3980,1919,48.2,2061,51.8,2016
1400000US06037408505,"Census Tract 4085.05, Los Angeles County, California",2633,2633,1355,51.5,1278,48.5,2132,81.0,2084,79.1,649,24.6,2132,2132,1102,51.7,1030,48.3,2016
1400000US06037408623,"Census Tract 4086.23, Los Angeles County, California",3210,3210,1598,49.8,1612,50.2,2578,80.3,2492,77.6,776,24.2,2578,2578,1188,46.1,1390,53.9,2016
1400000US06037408624,"Census Tract 4086.24, Los Angeles County, California",3321,3321,1538,46.3,1783,53.7,2766,83.3,2681,80.7,773,23.3,2766,2766,1243,44.9,1523,55.1,2016
1400000US06037408625,"Census Tract 4086.25, Los Angeles County, California",4045,4045,2062,51.0,1983,49.0,3200,79.1,3103,76.7,1108,27.4,3200,3200,1503,47.0,1697,53.0,2016
1400000US06037408626,"Census Tract 4086.26, Los Angeles County, California",4558,4558,2316,50.8,2242,49.2,3902,85.6,3823,83.9,1058,23.2,3902,3902,1947,49.9,1955,50.1,2016
1400000US06037408627,"Census Tract 4086.27, Los Angeles County, California",3157,3157,1552,49.2,1605,50.8,2811,89.0,2676,84.8,924,29.3,2811,2811,1354,48.2,1457,51.8,2016
1400000US06037408628,"Census Tract 4086.28, Los Angeles County, California",5416,5416,2638,48.7,2778,51.3,4603,85.0,4500,83.1,1324,24.4,4603,4603,2236,48.6,2367,51.4,2016
1400000US06037408629,"Census Tract 4086.29, Los Angeles County, California",2724,2724,1368,50.2,1356,49.8,2262,83.0,2193,80.5,734,26.9,2262,2262,1132,50.0,1130,50.0,2016
1400000US06037408630,"Census Tract 4086.30, Los Angeles County, California",2643,2643,1263,47.8,1380,52.2,1876,71.0,1703,64.4,312,11.8,1876,1876,875,46.6,1001,53.4,2016
1400000US06037408631,"Census Tract 4086.31, Los Angeles County, California",5269,5269,2700,51.2,2569,48.8,4135,78.5,3778,71.7,913,17.3,4135,4135,2083,50.4,2052,49.6,2016
1400000US06037408703,"Census Tract 4087.03, Los Angeles County, California",6460,6460,3414,52.8,3046,47.2,5362,83.0,5174,80.1,1476,22.8,5362,5362,2734,51.0,2628,49.0,2016
1400000US06037408704,"Census Tract 4087.04, Los Angeles County, California",3173,3173,1481,46.7,1692,53.3,2672,84.2,2491,78.5,920,29.0,2672,2672,1281,47.9,1391,52.1,2016
1400000US06037408705,"Census Tract 4087.05, Los Angeles County, California",5463,5463,2660,48.7,2803,51.3,4530,82.9,4339,79.4,1156,21.2,4530,4530,2139,47.2,2391,52.8,2016
1400000US06037408706,"Census Tract 4087.06, Los Angeles County, California",1944,1944,944,48.6,1000,51.4,1572,80.9,1504,77.4,508,26.1,1572,1572,733,46.6,839,53.4,2016
1400000US06037408722,"Census Tract 4087.22, Los Angeles County, California",4654,4654,2288,49.2,2366,50.8,3896,83.7,3698,79.5,851,18.3,3896,3896,1855,47.6,2041,52.4,2016
1400000US06037408723,"Census Tract 4087.23, Los Angeles County, California",2943,2943,1451,49.3,1492,50.7,2410,81.9,2268,77.1,535,18.2,2410,2410,1141,47.3,1269,52.7,2016
1400000US06037408724,"Census Tract 4087.24, Los Angeles County, California",5522,5522,2994,54.2,2528,45.8,4092,74.1,3806,68.9,306,5.5,4092,4092,2132,52.1,1960,47.9,2016
1400000US06037408800,"Census Tract 4088, Los Angeles County, California",3953,3953,1975,50.0,1978,50.0,2962,74.9,2661,67.3,301,7.6,2962,2962,1487,50.2,1475,49.8,2016
1400000US06037430002,"Census Tract 4300.02, Los Angeles County, California",7048,7048,3296,46.8,3752,53.2,5590,79.3,5262,74.7,1401,19.9,5590,5590,2471,44.2,3119,55.8,2016
1400000US06037430003,"Census Tract 4300.03, Los Angeles County, California",4494,4494,2079,46.3,2415,53.7,3746,83.4,3573,79.5,1007,22.4,3746,3746,1676,44.7,2070,55.3,2016
1400000US06037430101,"Census Tract 4301.01, Los Angeles County, California",5364,5364,2394,44.6,2970,55.4,4193,78.2,3960,73.8,1420,26.5,4193,4193,1778,42.4,2415,57.6,2016
1400000US06037430102,"Census Tract 4301.02, Los Angeles County, California",4886,4886,2203,45.1,2683,54.9,3575,73.2,3317,67.9,597,12.2,3575,3575,1594,44.6,1981,55.4,2016
1400000US06037430200,"Census Tract 4302, Los Angeles County, California",1145,1145,525,45.9,620,54.1,1008,88.0,986,86.1,449,39.2,1008,1008,446,44.2,562,55.8,2016
1400000US06037430301,"Census Tract 4303.01, Los Angeles County, California",4608,4608,2258,49.0,2350,51.0,3700,80.3,3540,76.8,1096,23.8,3700,3700,1788,48.3,1912,51.7,2016
1400000US06037430302,"Census Tract 4303.02, Los Angeles County, California",5841,5841,2780,47.6,3061,52.4,4676,80.1,4576,78.3,1118,19.1,4676,4676,2202,47.1,2474,52.9,2016
1400000US06037430400,"Census Tract 4304, Los Angeles County, California",4603,4603,2190,47.6,2413,52.4,3510,76.3,3302,71.7,919,20.0,3510,3510,1617,46.1,1893,53.9,2016
1400000US06037430501,"Census Tract 4305.01, Los Angeles County, California",4160,4160,2065,49.6,2095,50.4,3038,73.0,2971,71.4,943,22.7,3038,3038,1509,49.7,1529,50.3,2016
1400000US06037430502,"Census Tract 4305.02, Los Angeles County, California",6907,6907,3403,49.3,3504,50.7,5692,82.4,5468,79.2,1609,23.3,5692,5692,2680,47.1,3012,52.9,2016
1400000US06037430600,"Census Tract 4306, Los Angeles County, California",4426,4426,1946,44.0,2480,56.0,3474,78.5,3282,74.2,1140,25.8,3474,3474,1601,46.1,1873,53.9,2016
1400000US06037430701,"Census Tract 4307.01, Los Angeles County, California",5353,5353,2691,50.3,2662,49.7,4264,79.7,4177,78.0,1201,22.4,4264,4264,2102,49.3,2162,50.7,2016
1400000US06037430721,"Census Tract 4307.21, Los Angeles County, California",3622,3622,1688,46.6,1934,53.4,2787,76.9,2722,75.2,768,21.2,2787,2787,1183,42.4,1604,57.6,2016
1400000US06037430723,"Census Tract 4307.23, Los Angeles County, California",4663,4663,2080,44.6,2583,55.4,3432,73.6,3371,72.3,573,12.3,3432,3432,1572,45.8,1860,54.2,2016
1400000US06037430724,"Census Tract 4307.24, Los Angeles County, California",4989,4989,2303,46.2,2686,53.8,3862,77.4,3773,75.6,902,18.1,3862,3862,1659,43.0,2203,57.0,2016
1400000US06037430801,"Census Tract 4308.01, Los Angeles County, California",6915,6915,3102,44.9,3813,55.1,5265,76.1,5010,72.5,723,10.5,5265,5265,2504,47.6,2761,52.4,2016
1400000US06037430802,"Census Tract 4308.02, Los Angeles County, California",3966,3966,1875,47.3,2091,52.7,3216,81.1,3124,78.8,989,24.9,3216,3216,1394,43.3,1822,56.7,2016
1400000US06037430803,"Census Tract 4308.03, Los Angeles County, California",5334,5334,2570,48.2,2764,51.8,4359,81.7,4254,79.8,1298,24.3,4359,4359,2065,47.4,2294,52.6,2016
1400000US06037430901,"Census Tract 4309.01, Los Angeles County, California",4416,4416,2330,52.8,2086,47.2,3459,78.3,3336,75.5,735,16.6,3459,3459,1769,51.1,1690,48.9,2016
1400000US06037430902,"Census Tract 4309.02, Los Angeles County, California",4697,4697,2267,48.3,2430,51.7,3765,80.2,3613,76.9,765,16.3,3765,3765,1725,45.8,2040,54.2,2016
1400000US06037431001,"Census Tract 4310.01, Los Angeles County, California",7010,7010,3528,50.3,3482,49.7,5354,76.4,5047,72.0,699,10.0,5354,5354,2644,49.4,2710,50.6,2016
1400000US06037431002,"Census Tract 4310.02, Los Angeles County, California",3342,3342,1628,48.7,1714,51.3,2666,79.8,2551,76.3,805,24.1,2666,2666,1266,47.5,1400,52.5,2016
1400000US06037431100,"Census Tract 4311, Los Angeles County, California",7157,7157,3537,49.4,3620,50.6,5280,73.8,5035,70.4,1015,14.2,5280,5280,2471,46.8,2809,53.2,2016
1400000US06037431200,"Census Tract 4312, Los Angeles County, California",5958,5958,2942,49.4,3016,50.6,4739,79.5,4413,74.1,732,12.3,4739,4739,2470,52.1,2269,47.9,2016
1400000US06037431300,"Census Tract 4313, Los Angeles County, California",2731,2731,1377,50.4,1354,49.6,2164,79.2,1997,73.1,372,13.6,2164,2164,1075,49.7,1089,50.3,2016
1400000US06037431400,"Census Tract 4314, Los Angeles County, California",4155,4155,2013,48.4,2142,51.6,3314,79.8,3185,76.7,820,19.7,3314,3314,1634,49.3,1680,50.7,2016
1400000US06037431501,"Census Tract 4315.01, Los Angeles County, California",4509,4509,2298,51.0,2211,49.0,3568,79.1,3477,77.1,1231,27.3,3568,3568,1790,50.2,1778,49.8,2016
1400000US06037431502,"Census Tract 4315.02, Los Angeles County, California",4543,4543,2270,50.0,2273,50.0,3489,76.8,3317,73.0,694,15.3,3489,3489,1695,48.6,1794,51.4,2016
1400000US06037431600,"Census Tract 4316, Los Angeles County, California",4011,4011,1872,46.7,2139,53.3,3245,80.9,3029,75.5,1061,26.5,3245,3245,1439,44.3,1806,55.7,2016
1400000US06037431700,"Census Tract 4317, Los Angeles County, California",6526,6526,2982,45.7,3544,54.3,5182,79.4,5051,77.4,1589,24.3,5182,5182,2329,44.9,2853,55.1,2016
1400000US06037431800,"Census Tract 4318, Los Angeles County, California",5507,5507,2420,43.9,3087,56.1,4427,80.4,4257,77.3,1327,24.1,4427,4427,1923,43.4,2504,56.6,2016
1400000US06037431900,"Census Tract 4319, Los Angeles County, California",4364,4364,1951,44.7,2413,55.3,3532,80.9,3421,78.4,758,17.4,3532,3532,1598,45.2,1934,54.8,2016
1400000US06037432000,"Census Tract 4320, Los Angeles County, California",8150,8150,3896,47.8,4254,52.2,6407,78.6,6220,76.3,2041,25.0,6407,6407,2977,46.5,3430,53.5,2016
1400000US06037432101,"Census Tract 4321.01, Los Angeles County, California",4438,4438,1851,41.7,2587,58.3,3535,79.7,3400,76.6,902,20.3,3535,3535,1429,40.4,2106,59.6,2016
1400000US06037432102,"Census Tract 4321.02, Los Angeles County, California",5716,5716,2616,45.8,3100,54.2,4498,78.7,4356,76.2,1214,21.2,4498,4498,2074,46.1,2424,53.9,2016
1400000US06037432201,"Census Tract 4322.01, Los Angeles County, California",4287,4287,1926,44.9,2361,55.1,3483,81.2,3371,78.6,1031,24.0,3483,3483,1564,44.9,1919,55.1,2016
1400000US06037432202,"Census Tract 4322.02, Los Angeles County, California",4363,4363,2259,51.8,2104,48.2,3554,81.5,3388,77.7,947,21.7,3554,3554,1773,49.9,1781,50.1,2016
1400000US06037432300,"Census Tract 4323, Los Angeles County, California",4253,4253,2282,53.7,1971,46.3,3327,78.2,3170,74.5,724,17.0,3327,3327,1699,51.1,1628,48.9,2016
1400000US06037432401,"Census Tract 4324.01, Los Angeles County, California",3776,3776,1854,49.1,1922,50.9,2986,79.1,2841,75.2,693,18.4,2986,2986,1483,49.7,1503,50.3,2016
1400000US06037432402,"Census Tract 4324.02, Los Angeles County, California",7319,7319,3515,48.0,3804,52.0,5678,77.6,5398,73.8,1231,16.8,5678,5678,2776,48.9,2902,51.1,2016
1400000US06037432500,"Census Tract 4325, Los Angeles County, California",8933,8933,4139,46.3,4794,53.7,6953,77.8,6731,75.3,1612,18.0,6953,6953,3346,48.1,3607,51.9,2016
1400000US06037432601,"Census Tract 4326.01, Los Angeles County, California",6699,6699,3611,53.9,3088,46.1,5347,79.8,4993,74.5,1024,15.3,5347,5347,2874,53.7,2473,46.3,2016
1400000US06037432602,"Census Tract 4326.02, Los Angeles County, California",4811,4811,2220,46.1,2591,53.9,3683,76.6,3567,74.1,798,16.6,3683,3683,1721,46.7,1962,53.3,2016
1400000US06037432700,"Census Tract 4327, Los Angeles County, California",5455,5455,2664,48.8,2791,51.2,3895,71.4,3681,67.5,818,15.0,3895,3895,1861,47.8,2034,52.2,2016
1400000US06037432801,"Census Tract 4328.01, Los Angeles County, California",2747,2747,1386,50.5,1361,49.5,2240,81.5,2098,76.4,834,30.4,2240,2240,1153,51.5,1087,48.5,2016
1400000US06037432802,"Census Tract 4328.02, Los Angeles County, California",5089,5089,2588,50.9,2501,49.1,3813,74.9,3605,70.8,707,13.9,3813,3813,1944,51.0,1869,49.0,2016
1400000US06037432901,"Census Tract 4329.01, Los Angeles County, California",4565,4565,2240,49.1,2325,50.9,3624,79.4,3435,75.2,689,15.1,3624,3624,1731,47.8,1893,52.2,2016
1400000US06037432902,"Census Tract 4329.02, Los Angeles County, California",3512,3512,1680,47.8,1832,52.2,2762,78.6,2663,75.8,741,21.1,2762,2762,1347,48.8,1415,51.2,2016
1400000US06037433101,"Census Tract 4331.01, Los Angeles County, California",2433,2433,1224,50.3,1209,49.7,1961,80.6,1919,78.9,485,19.9,1961,1961,951,48.5,1010,51.5,2016
1400000US06037433102,"Census Tract 4331.02, Los Angeles County, California",4895,4895,2294,46.9,2601,53.1,3799,77.6,3634,74.2,726,14.8,3799,3799,1768,46.5,2031,53.5,2016
1400000US06037433200,"Census Tract 4332, Los Angeles County, California",6246,6246,3217,51.5,3029,48.5,4695,75.2,4373,70.0,1077,17.2,4695,4695,2449,52.2,2246,47.8,2016
1400000US06037433302,"Census Tract 4333.02, Los Angeles County, California",1656,1656,765,46.2,891,53.8,1207,72.9,1134,68.5,262,15.8,1207,1207,572,47.4,635,52.6,2016
1400000US06037433304,"Census Tract 4333.04, Los Angeles County, California",4862,4862,2252,46.3,2610,53.7,3671,75.5,3414,70.2,669,13.8,3671,3671,1694,46.1,1977,53.9,2016
