GeoID,Geographic Area Name,Estimate!!INCOME AND BENEFITS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars),year
1400000US06037204820,"Census Tract 2048.20, Los Angeles County, California",75600,2020
1400000US06037204910,"Census Tract 2049.10, Los Angeles County, California",59911,2020
1400000US06037204920,"Census Tract 2049.20, Los Angeles County, California",64336,2020
1400000US06037205110,"Census Tract 2051.10, Los Angeles County, California",57337,2020
1400000US06037205120,"Census Tract 2051.20, Los Angeles County, California",44325,2020
1400000US06037206010,"Census Tract 2060.10, Los Angeles County, California",71758,2020
1400000US06037206020,"Census Tract 2060.20, Los Angeles County, California",101974,2020
1400000US06037206050,"Census Tract 2060.50, Los Angeles County, California",51429,2020
1400000US06037206051,"Census Tract 2060.51, Los Angeles County, California",109046,2020
1400000US06037206052,"Census Tract 2060.52, Los Angeles County, California",126663,2020
1400000US06037206053,"Census Tract 2060.53, Los Angeles County, California",69015,2020
1400000US06037206054,"Census Tract 2060.54, Los Angeles County, California",62047,2020
1400000US06037206201,"Census Tract 2062.01, Los Angeles County, California",85568,2020
1400000US06037206202,"Census Tract 2062.02, Los Angeles County, California",95096,2020
1400000US06037206301,"Census Tract 2063.01, Los Angeles County, California",19191,2020
1400000US06037206302,"Census Tract 2063.02, Los Angeles County, California",22635,2020
1400000US06037206303,"Census Tract 2063.03, Los Angeles County, California",7080,2020
1400000US06037207101,"Census Tract 2071.01, Los Angeles County, California",71917,2020
1400000US06037207102,"Census Tract 2071.02, Los Angeles County, California",73422,2020
1400000US06037207103,"Census Tract 2071.03, Los Angeles County, California",72195,2020
1400000US06037207303,"Census Tract 2073.03, Los Angeles County, California",106053,2020
1400000US06037207304,"Census Tract 2073.04, Los Angeles County, California",69299,2020
1400000US06037207305,"Census Tract 2073.05, Los Angeles County, California",104442,2020
1400000US06037207306,"Census Tract 2073.06, Los Angeles County, California",93809,2020
1400000US06037207307,"Census Tract 2073.07, Los Angeles County, California",70324,2020
1400000US06037207308,"Census Tract 2073.08, Los Angeles County, California",102869,2020
1400000US06037207400,"Census Tract 2074, Los Angeles County, California",160032,2020
1400000US06037207501,"Census Tract 2075.01, Los Angeles County, California",116373,2020
1400000US06037207502,"Census Tract 2075.02, Los Angeles County, California",146188,2020
1400000US06037207711,"Census Tract 2077.11, Los Angeles County, California",141539,2020
1400000US06037207712,"Census Tract 2077.12, Los Angeles County, California",127556,2020
1400000US06037207901,"Census Tract 2079.01, Los Angeles County, California",132423,2020
1400000US06037207902,"Census Tract 2079.02, Los Angeles County, California",116008,2020
1400000US06037208001,"Census Tract 2080.01, Los Angeles County, California",76625,2020
1400000US06037208002,"Census Tract 2080.02, Los Angeles County, California",49665,2020
1400000US06037208301,"Census Tract 2083.01, Los Angeles County, California",58414,2020
1400000US06037208302,"Census Tract 2083.02, Los Angeles County, California",59071,2020
1400000US06037208401,"Census Tract 2084.01, Los Angeles County, California",56524,2020
1400000US06037208402,"Census Tract 2084.02, Los Angeles County, California",81005,2020
1400000US06037208501,"Census Tract 2085.01, Los Angeles County, California",69369,2020
1400000US06037208502,"Census Tract 2085.02, Los Angeles County, California",48846,2020
1400000US06037208610,"Census Tract 2086.10, Los Angeles County, California",70166,2020
1400000US06037208620,"Census Tract 2086.20, Los Angeles County, California",67232,2020
1400000US06037208710,"Census Tract 2087.10, Los Angeles County, California",77798,2020
1400000US06037208720,"Census Tract 2087.20, Los Angeles County, California",47869,2020
1400000US06037208801,"Census Tract 2088.01, Los Angeles County, California",56273,2020
1400000US06037208802,"Census Tract 2088.02, Los Angeles County, California",52392,2020
1400000US06037208902,"Census Tract 2089.02, Los Angeles County, California",49642,2020
1400000US06037208903,"Census Tract 2089.03, Los Angeles County, California",51484,2020
1400000US06037208904,"Census Tract 2089.04, Los Angeles County, California",44146,2020
1400000US06037209103,"Census Tract 2091.03, Los Angeles County, California",33345,2020
1400000US06037209104,"Census Tract 2091.04, Los Angeles County, California",44727,2020
1400000US06037209105,"Census Tract 2091.05, Los Angeles County, California",49822,2020
1400000US06037209106,"Census Tract 2091.06, Los Angeles County, California",64125,2020
1400000US06037209201,"Census Tract 2092.01, Los Angeles County, California",104762,2020
1400000US06037209202,"Census Tract 2092.02, Los Angeles County, California",45405,2020
1400000US06037209300,"Census Tract 2093, Los Angeles County, California",46687,2020
1400000US06037209401,"Census Tract 2094.01, Los Angeles County, California",44277,2020
1400000US06037209402,"Census Tract 2094.02, Los Angeles County, California",46805,2020
1400000US06037209403,"Census Tract 2094.03, Los Angeles County, California",37694,2020
1400000US06037209510,"Census Tract 2095.10, Los Angeles County, California",47662,2020
1400000US06037209520,"Census Tract 2095.20, Los Angeles County, California",44324,2020
1400000US06037209810,"Census Tract 2098.10, Los Angeles County, California",41600,2020
1400000US06037209820,"Census Tract 2098.20, Los Angeles County, California",54216,2020
1400000US06037210010,"Census Tract 2100.10, Los Angeles County, California",45584,2020
1400000US06037211000,"Census Tract 2110, Los Angeles County, California",264103,2020
1400000US06037211121,"Census Tract 2111.21, Los Angeles County, California",65503,2020
1400000US06037211122,"Census Tract 2111.22, Los Angeles County, California",60523,2020
1400000US06037211123,"Census Tract 2111.23, Los Angeles County, California",91461,2020
1400000US06037211124,"Census Tract 2111.24, Los Angeles County, California",68491,2020
1400000US06037211201,"Census Tract 2112.01, Los Angeles County, California",65661,2020
1400000US06037211202,"Census Tract 2112.02, Los Angeles County, California",56455,2020
1400000US06037211310,"Census Tract 2113.10, Los Angeles County, California",54136,2020
1400000US06037211320,"Census Tract 2113.20, Los Angeles County, California",52767,2020
1400000US06037211410,"Census Tract 2114.10, Los Angeles County, California",72121,2020
1400000US06037211420,"Census Tract 2114.20, Los Angeles County, California",73724,2020
1400000US06037211500,"Census Tract 2115, Los Angeles County, California",147027,2020
1400000US06037211701,"Census Tract 2117.01, Los Angeles County, California",180286,2020
1400000US06037211703,"Census Tract 2117.03, Los Angeles County, California",65984,2020
1400000US06037211704,"Census Tract 2117.04, Los Angeles County, California",72181,2020
1400000US06037211802,"Census Tract 2118.02, Los Angeles County, California",57403,2020
1400000US06037211803,"Census Tract 2118.03, Los Angeles County, California",64297,2020
1400000US06037211804,"Census Tract 2118.04, Los Angeles County, California",61327,2020
1400000US06037211910,"Census Tract 2119.10, Los Angeles County, California",58085,2020
1400000US06037211921,"Census Tract 2119.21, Los Angeles County, California",41140,2020
1400000US06037211922,"Census Tract 2119.22, Los Angeles County, California",50182,2020
1400000US06037212101,"Census Tract 2121.01, Los Angeles County, California",75324,2020
1400000US06037212102,"Census Tract 2121.02, Los Angeles County, California",51018,2020
1400000US06037212202,"Census Tract 2122.02, Los Angeles County, California",46821,2020
1400000US06037212203,"Census Tract 2122.03, Los Angeles County, California",55445,2020
1400000US06037212204,"Census Tract 2122.04, Los Angeles County, California",46091,2020
1400000US06037212303,"Census Tract 2123.03, Los Angeles County, California",62334,2020
1400000US06037212304,"Census Tract 2123.04, Los Angeles County, California",40342,2020
1400000US06037212305,"Census Tract 2123.05, Los Angeles County, California",49146,2020
1400000US06037212306,"Census Tract 2123.06, Los Angeles County, California",59633,2020
1400000US06037212410,"Census Tract 2124.10, Los Angeles County, California",74136,2020
1400000US06037212420,"Census Tract 2124.20, Los Angeles County, California",54353,2020
1400000US06037212501,"Census Tract 2125.01, Los Angeles County, California",64761,2020
1400000US06037212502,"Census Tract 2125.02, Los Angeles County, California",67016,2020
1400000US06037212610,"Census Tract 2126.10, Los Angeles County, California",86282,2020
1400000US06037212620,"Census Tract 2126.20, Los Angeles County, California",55548,2020
1400000US06037212701,"Census Tract 2127.01, Los Angeles County, California",94629,2020
1400000US06037212702,"Census Tract 2127.02, Los Angeles County, California",119510,2020
1400000US06037212800,"Census Tract 2128, Los Angeles County, California",103020,2020
1400000US06037212900,"Census Tract 2129, Los Angeles County, California",81529,2020
1400000US06037213100,"Census Tract 2131, Los Angeles County, California",69902,2020
1400000US06037213201,"Census Tract 2132.01, Los Angeles County, California",46182,2020
1400000US06037213202,"Census Tract 2132.02, Los Angeles County, California",62082,2020
1400000US06037213310,"Census Tract 2133.10, Los Angeles County, California",75431,2020
1400000US06037213320,"Census Tract 2133.20, Los Angeles County, California",50060,2020
1400000US06037213401,"Census Tract 2134.01, Los Angeles County, California",48260,2020
1400000US06037213402,"Census Tract 2134.02, Los Angeles County, California",60780,2020
1400000US06037214000,"Census Tract 2140, Los Angeles County, California",162510,2020
1400000US06037214100,"Census Tract 2141, Los Angeles County, California",183879,2020
1400000US06037214400,"Census Tract 2144, Los Angeles County, California",135123,2020
1400000US06037214501,"Census Tract 2145.01, Los Angeles County, California",123773,2020
1400000US06037214503,"Census Tract 2145.03, Los Angeles County, California",99640,2020
1400000US06037214504,"Census Tract 2145.04, Los Angeles County, California",99908,2020
1400000US06037214505,"Census Tract 2145.05, Los Angeles County, California",114388,2020
1400000US06037214600,"Census Tract 2146, Los Angeles County, California",156794,2020
1400000US06037214700,"Census Tract 2147, Los Angeles County, California",174607,2020
1400000US06037214800,"Census Tract 2148, Los Angeles County, California",121863,2020
1400000US06037214902,"Census Tract 2149.02, Los Angeles County, California",120220,2020
1400000US06037214903,"Census Tract 2149.03, Los Angeles County, California",114601,2020
1400000US06037214904,"Census Tract 2149.04, Los Angeles County, California",142609,2020
1400000US06037215101,"Census Tract 2151.01, Los Angeles County, California",95619,2020
1400000US06037215102,"Census Tract 2151.02, Los Angeles County, California",93211,2020
1400000US06037216100,"Census Tract 2161, Los Angeles County, California",141462,2020
1400000US06037216201,"Census Tract 2162.01, Los Angeles County, California",157326,2020
1400000US06037216202,"Census Tract 2162.02, Los Angeles County, California",130121,2020
1400000US06037216301,"Census Tract 2163.01, Los Angeles County, California",289644,2020
1400000US06037216302,"Census Tract 2163.02, Los Angeles County, California",112878,2020
1400000US06037216401,"Census Tract 2164.01, Los Angeles County, California",102095,2020
1400000US06037216402,"Census Tract 2164.02, Los Angeles County, California",111101,2020
1400000US06037216700,"Census Tract 2167, Los Angeles County, California",123483,2020
1400000US06037216800,"Census Tract 2168, Los Angeles County, California",158672,2020
1400000US06037216901,"Census Tract 2169.01, Los Angeles County, California",136396,2020
1400000US06037216902,"Census Tract 2169.02, Los Angeles County, California",125814,2020
1400000US06037217001,"Census Tract 2170.01, Los Angeles County, California",125824,2020
1400000US06037217002,"Census Tract 2170.02, Los Angeles County, California",131998,2020
1400000US06037217101,"Census Tract 2171.01, Los Angeles County, California",107507,2020
1400000US06037217102,"Census Tract 2171.02, Los Angeles County, California",115281,2020
1400000US06037217200,"Census Tract 2172, Los Angeles County, California",101261,2020
1400000US06037218110,"Census Tract 2181.10, Los Angeles County, California",61901,2020
1400000US06037218120,"Census Tract 2181.20, Los Angeles County, California",60740,2020
1400000US06037218210,"Census Tract 2182.10, Los Angeles County, California",56316,2020
1400000US06037218220,"Census Tract 2182.20, Los Angeles County, California",123029,2020
1400000US06037218300,"Census Tract 2183, Los Angeles County, California",81256,2020
1400000US06037218400,"Census Tract 2184, Los Angeles County, California",82756,2020
1400000US06037218500,"Census Tract 2185, Los Angeles County, California",76716,2020
1400000US06037218600,"Census Tract 2186, Los Angeles County, California",75030,2020
1400000US06037218701,"Census Tract 2187.01, Los Angeles County, California",73945,2020
1400000US06037218702,"Census Tract 2187.02, Los Angeles County, California",54389,2020
1400000US06037218800,"Census Tract 2188, Los Angeles County, California",69095,2020
1400000US06037218900,"Census Tract 2189, Los Angeles County, California",67693,2020
1400000US06037219010,"Census Tract 2190.10, Los Angeles County, California",84286,2020
1400000US06037219020,"Census Tract 2190.20, Los Angeles County, California",75752,2020
1400000US06037219300,"Census Tract 2193, Los Angeles County, California",64150,2020
1400000US06037219500,"Census Tract 2195, Los Angeles County, California",90406,2020
1400000US06037219700,"Census Tract 2197, Los Angeles County, California",72420,2020
1400000US06037219800,"Census Tract 2198, Los Angeles County, California",69361,2020
1400000US06037219901,"Census Tract 2199.01, Los Angeles County, California",59745,2020
1400000US06037219902,"Census Tract 2199.02, Los Angeles County, California",73591,2020
1400000US06037220000,"Census Tract 2200, Los Angeles County, California",54354,2020
1400000US06037220100,"Census Tract 2201, Los Angeles County, California",112218,2020
1400000US06037221110,"Census Tract 2211.10, Los Angeles County, California",40179,2020
1400000US06037221120,"Census Tract 2211.20, Los Angeles County, California",55095,2020
1400000US06037221210,"Census Tract 2212.10, Los Angeles County, California",70347,2020
1400000US06037221220,"Census Tract 2212.20, Los Angeles County, California",64459,2020
1400000US06037221302,"Census Tract 2213.02, Los Angeles County, California",70197,2020
1400000US06037221303,"Census Tract 2213.03, Los Angeles County, California",48809,2020
1400000US06037221304,"Census Tract 2213.04, Los Angeles County, California",62942,2020
1400000US06037221401,"Census Tract 2214.01, Los Angeles County, California",53761,2020
1400000US06037221402,"Census Tract 2214.02, Los Angeles County, California",64678,2020
1400000US06037221500,"Census Tract 2215, Los Angeles County, California",56500,2020
1400000US06037221601,"Census Tract 2216.01, Los Angeles County, California",80556,2020
1400000US06037221602,"Census Tract 2216.02, Los Angeles County, California",55505,2020
1400000US06037221710,"Census Tract 2217.10, Los Angeles County, California",57860,2020
1400000US06037221810,"Census Tract 2218.10, Los Angeles County, California",56014,2020
1400000US06037221820,"Census Tract 2218.20, Los Angeles County, California",189724,2020
1400000US06037221900,"Census Tract 2219, Los Angeles County, California",31547,2020
1400000US06037222001,"Census Tract 2220.01, Los Angeles County, California",85719,2020
1400000US06037222002,"Census Tract 2220.02, Los Angeles County, California",74129,2020
1400000US06037222100,"Census Tract 2221, Los Angeles County, California",78600,2020
1400000US06037222200,"Census Tract 2222, Los Angeles County, California",80215,2020
1400000US06037222500,"Census Tract 2225, Los Angeles County, California",74291,2020
1400000US06037222600,"Census Tract 2226, Los Angeles County, California",50340,2020
1400000US06037222700,"Census Tract 2227, Los Angeles County, California",42513,2020
1400000US06037224010,"Census Tract 2240.10, Los Angeles County, California",64844,2020
1400000US06037224020,"Census Tract 2240.20, Los Angeles County, California",48138,2020
1400000US06037224200,"Census Tract 2242, Los Angeles County, California",54088,2020
1400000US06037224310,"Census Tract 2243.10, Los Angeles County, California",48945,2020
1400000US06037224320,"Census Tract 2243.20, Los Angeles County, California",38276,2020
1400000US06037224410,"Census Tract 2244.10, Los Angeles County, California",57344,2020
1400000US06037224420,"Census Tract 2244.20, Los Angeles County, California",35208,2020
1400000US06037224600,"Census Tract 2246, Los Angeles County, California",47367,2020
1400000US06037224701,"Census Tract 2247.01, Los Angeles County, California",72099,2020
1400000US06037224702,"Census Tract 2247.02, Los Angeles County, California",22667,2020
1400000US06037226001,"Census Tract 2260.01, Los Angeles County, California",50189,2020
1400000US06037226002,"Census Tract 2260.02, Los Angeles County, California",63351,2020
1400000US06037226410,"Census Tract 2264.10, Los Angeles County, California",40447,2020
1400000US06037226420,"Census Tract 2264.20, Los Angeles County, California",54345,2020
1400000US06037226701,"Census Tract 2267.01, Los Angeles County, California",72219,2020
1400000US06037226702,"Census Tract 2267.02, Los Angeles County, California",52815,2020
1400000US06037227010,"Census Tract 2270.10, Los Angeles County, California",49935,2020
1400000US06037227020,"Census Tract 2270.20, Los Angeles County, California",63858,2020
1400000US06037228100,"Census Tract 2281, Los Angeles County, California",60183,2020
1400000US06037228210,"Census Tract 2282.10, Los Angeles County, California",50150,2020
1400000US06037228220,"Census Tract 2282.20, Los Angeles County, California",57974,2020
1400000US06037228310,"Census Tract 2283.10, Los Angeles County, California",60183,2020
1400000US06037228320,"Census Tract 2283.20, Los Angeles County, California",54414,2020
1400000US06037228410,"Census Tract 2284.10, Los Angeles County, California",52982,2020
1400000US06037228420,"Census Tract 2284.20, Los Angeles County, California",60488,2020
1400000US06037228500,"Census Tract 2285, Los Angeles County, California",64698,2020
1400000US06037228600,"Census Tract 2286, Los Angeles County, California",62911,2020
1400000US06037228710,"Census Tract 2287.10, Los Angeles County, California",53760,2020
1400000US06037228720,"Census Tract 2287.20, Los Angeles County, California",54717,2020
1400000US06037228800,"Census Tract 2288, Los Angeles County, California",57751,2020
1400000US06037228900,"Census Tract 2289, Los Angeles County, California",46044,2020
1400000US06037229100,"Census Tract 2291, Los Angeles County, California",65753,2020
1400000US06037229200,"Census Tract 2292, Los Angeles County, California",62630,2020
1400000US06037229300,"Census Tract 2293, Los Angeles County, California",55766,2020
1400000US06037229410,"Census Tract 2294.10, Los Angeles County, California",57609,2020
1400000US06037229420,"Census Tract 2294.20, Los Angeles County, California",56878,2020
1400000US06037231100,"Census Tract 2311, Los Angeles County, California",45288,2020
1400000US06037231210,"Census Tract 2312.10, Los Angeles County, California",48901,2020
1400000US06037231220,"Census Tract 2312.20, Los Angeles County, California",58746,2020
1400000US06037231301,"Census Tract 2313.01, Los Angeles County, California",53813,2020
1400000US06037231302,"Census Tract 2313.02, Los Angeles County, California",66725,2020
1400000US06037231400,"Census Tract 2314, Los Angeles County, California",69488,2020
1400000US06037231500,"Census Tract 2315, Los Angeles County, California",98985,2020
1400000US06037231601,"Census Tract 2316.01, Los Angeles County, California",67365,2020
1400000US06037231602,"Census Tract 2316.02, Los Angeles County, California",71022,2020
1400000US06037231603,"Census Tract 2316.03, Los Angeles County, California",61463,2020
1400000US06037231710,"Census Tract 2317.10, Los Angeles County, California",51153,2020
1400000US06037231720,"Census Tract 2317.20, Los Angeles County, California",60933,2020
1400000US06037231800,"Census Tract 2318, Los Angeles County, California",46483,2020
1400000US06037231901,"Census Tract 2319.01, Los Angeles County, California",75882,2020
1400000US06037231902,"Census Tract 2319.02, Los Angeles County, California",50349,2020
1400000US06037232110,"Census Tract 2321.10, Los Angeles County, California",53527,2020
1400000US06037232120,"Census Tract 2321.20, Los Angeles County, California",48637,2020
1400000US06037232200,"Census Tract 2322, Los Angeles County, California",67959,2020
1400000US06037232300,"Census Tract 2323, Los Angeles County, California",62529,2020
1400000US06037232401,"Census Tract 2324.01, Los Angeles County, California",51340,2020
1400000US06037232402,"Census Tract 2324.02, Los Angeles County, California",70031,2020
1400000US06037232500,"Census Tract 2325, Los Angeles County, California",67483,2020
1400000US06037232601,"Census Tract 2326.01, Los Angeles County, California",54166,2020
1400000US06037232602,"Census Tract 2326.02, Los Angeles County, California",64894,2020
1400000US06037232701,"Census Tract 2327.01, Los Angeles County, California",63862,2020
1400000US06037232702,"Census Tract 2327.02, Los Angeles County, California",73300,2020
1400000US06037232800,"Census Tract 2328, Los Angeles County, California",74668,2020
1400000US06037234001,"Census Tract 2340.01, Los Angeles County, California",96851,2020
1400000US06037234002,"Census Tract 2340.02, Los Angeles County, California",65387,2020
1400000US06037234200,"Census Tract 2342, Los Angeles County, California",110781,2020
1400000US06037234301,"Census Tract 2343.01, Los Angeles County, California",93835,2020
1400000US06037234302,"Census Tract 2343.02, Los Angeles County, California",40949,2020
1400000US06037234501,"Census Tract 2345.01, Los Angeles County, California",97861,2020
1400000US06037234502,"Census Tract 2345.02, Los Angeles County, California",74285,2020
1400000US06037234600,"Census Tract 2346, Los Angeles County, California",84035,2020
1400000US06037234700,"Census Tract 2347, Los Angeles County, California",60669,2020
1400000US06037234800,"Census Tract 2348, Los Angeles County, California",71683,2020
1400000US06037234901,"Census Tract 2349.01, Los Angeles County, California",44343,2020
1400000US06037234902,"Census Tract 2349.02, Los Angeles County, California",43155,2020
1400000US06037235100,"Census Tract 2351, Los Angeles County, California",100024,2020
1400000US06037235201,"Census Tract 2352.01, Los Angeles County, California",72086,2020
1400000US06037235202,"Census Tract 2352.02, Los Angeles County, California",71269,2020
1400000US06037236001,"Census Tract 2360.01, Los Angeles County, California",106669,2020
1400000US06037236101,"Census Tract 2361.01, Los Angeles County, California",50657,2020
1400000US06037236102,"Census Tract 2361.02, Los Angeles County, California",72309,2020
1400000US06037236203,"Census Tract 2362.03, Los Angeles County, California",39997,2020
1400000US06037236204,"Census Tract 2362.04, Los Angeles County, California",55787,2020
1400000US06037236205,"Census Tract 2362.05, Los Angeles County, California",42766,2020
1400000US06037236206,"Census Tract 2362.06, Los Angeles County, California",52845,2020
1400000US06037236400,"Census Tract 2364, Los Angeles County, California",105756,2020
1400000US06037237101,"Census Tract 2371.01, Los Angeles County, California",63833,2020
1400000US06037237102,"Census Tract 2371.02, Los Angeles County, California",55168,2020
1400000US06037237201,"Census Tract 2372.01, Los Angeles County, California",75860,2020
1400000US06037237202,"Census Tract 2372.02, Los Angeles County, California",64872,2020
1400000US06037237300,"Census Tract 2373, Los Angeles County, California",74822,2020
1400000US06037237401,"Census Tract 2374.01, Los Angeles County, California",74188,2020
1400000US06037237402,"Census Tract 2374.02, Los Angeles County, California",78590,2020
1400000US06037237500,"Census Tract 2375, Los Angeles County, California",47909,2020
1400000US06037237600,"Census Tract 2376, Los Angeles County, California",54395,2020
1400000US06037237710,"Census Tract 2377.10, Los Angeles County, California",60368,2020
1400000US06037237720,"Census Tract 2377.20, Los Angeles County, California",52916,2020
1400000US06037237800,"Census Tract 2378, Los Angeles County, California",107003,2020
1400000US06037237900,"Census Tract 2379, Los Angeles County, California",74076,2020
1400000US06037238000,"Census Tract 2380, Los Angeles County, California",71010,2020
1400000US06037238100,"Census Tract 2381, Los Angeles County, California",66907,2020
1400000US06037238200,"Census Tract 2382, Los Angeles County, California",57299,2020
1400000US06037238310,"Census Tract 2383.10, Los Angeles County, California",53475,2020
1400000US06037238320,"Census Tract 2383.20, Los Angeles County, California",50813,2020
1400000US06037238400,"Census Tract 2384, Los Angeles County, California",99462,2020
1400000US06037239201,"Census Tract 2392.01, Los Angeles County, California",52034,2020
1400000US06037239202,"Census Tract 2392.02, Los Angeles County, California",63590,2020
1400000US06037239310,"Census Tract 2393.10, Los Angeles County, California",54970,2020
1400000US06037239320,"Census Tract 2393.20, Los Angeles County, California",59605,2020
1400000US06037239330,"Census Tract 2393.30, Los Angeles County, California",66573,2020
1400000US06037239501,"Census Tract 2395.01, Los Angeles County, California",53160,2020
1400000US06037239502,"Census Tract 2395.02, Los Angeles County, California",59035,2020
1400000US06037239601,"Census Tract 2396.01, Los Angeles County, California",50602,2020
1400000US06037239602,"Census Tract 2396.02, Los Angeles County, California",43445,2020
1400000US06037239701,"Census Tract 2397.01, Los Angeles County, California",46970,2020
1400000US06037239702,"Census Tract 2397.02, Los Angeles County, California",55436,2020
1400000US06037239801,"Census Tract 2398.01, Los Angeles County, California",79135,2020
1400000US06037239802,"Census Tract 2398.02, Los Angeles County, California",57671,2020
1400000US06037240010,"Census Tract 2400.10, Los Angeles County, California",46616,2020
1400000US06037240020,"Census Tract 2400.20, Los Angeles County, California",53188,2020
1400000US06037240200,"Census Tract 2402, Los Angeles County, California",52759,2020
1400000US06037240301,"Census Tract 2403.01, Los Angeles County, California",53493,2020
1400000US06037240302,"Census Tract 2403.02, Los Angeles County, California",58588,2020
1400000US06037240401,"Census Tract 2404.01, Los Angeles County, California",55415,2020
1400000US06037240402,"Census Tract 2404.02, Los Angeles County, California",60207,2020
1400000US06037240500,"Census Tract 2405, Los Angeles County, California",60074,2020
1400000US06037240600,"Census Tract 2406, Los Angeles County, California",54940,2020
1400000US06037240700,"Census Tract 2407, Los Angeles County, California",63615,2020
1400000US06037240800,"Census Tract 2408, Los Angeles County, California",53122,2020
1400000US06037240901,"Census Tract 2409.01, Los Angeles County, California",67188,2020
1400000US06037240902,"Census Tract 2409.02, Los Angeles County, California",110172,2020
1400000US06037241001,"Census Tract 2410.01, Los Angeles County, California",66305,2020
1400000US06037241002,"Census Tract 2410.02, Los Angeles County, California",68215,2020
1400000US06037241110,"Census Tract 2411.10, Los Angeles County, California",62023,2020
1400000US06037241120,"Census Tract 2411.20, Los Angeles County, California",57252,2020
1400000US06037241201,"Census Tract 2412.01, Los Angeles County, California",94156,2020
1400000US06037241202,"Census Tract 2412.02, Los Angeles County, California",66698,2020
1400000US06037241300,"Census Tract 2413, Los Angeles County, California",67935,2020
1400000US06037241400,"Census Tract 2414, Los Angeles County, California",66750,2020
1400000US06037242000,"Census Tract 2420, Los Angeles County, California",56684,2020
1400000US06037242100,"Census Tract 2421, Los Angeles County, California",38127,2020
1400000US06037242201,"Census Tract 2422.01, Los Angeles County, California",57040,2020
1400000US06037242202,"Census Tract 2422.02, Los Angeles County, California",47326,2020
1400000US06037242300,"Census Tract 2423, Los Angeles County, California",50485,2020
1400000US06037242600,"Census Tract 2426, Los Angeles County, California",31399,2020
1400000US06037242700,"Census Tract 2427, Los Angeles County, California",53025,2020
1400000US06037243001,"Census Tract 2430.01, Los Angeles County, California",65469,2020
1400000US06037243002,"Census Tract 2430.02, Los Angeles County, California",59175,2020
1400000US06037243100,"Census Tract 2431, Los Angeles County, California",47072,2020
1400000US06037261102,"Census Tract 2611.02, Los Angeles County, California",247069,2020
1400000US06037261103,"Census Tract 2611.03, Los Angeles County, California",216122,2020
1400000US06037261104,"Census Tract 2611.04, Los Angeles County, California",327351,2020
1400000US06037261200,"Census Tract 2612, Los Angeles County, California",258050,2020
1400000US06037262100,"Census Tract 2621, Los Angeles County, California",330923,2020
1400000US06037262200,"Census Tract 2622, Los Angeles County, California",275446,2020
1400000US06037262301,"Census Tract 2623.01, Los Angeles County, California",338377,2020
1400000US06037262302,"Census Tract 2623.02, Los Angeles County, California",285800,2020
1400000US06037262303,"Census Tract 2623.03, Los Angeles County, California",390300,2020
1400000US06037262400,"Census Tract 2624, Los Angeles County, California",421700,2020
1400000US06037262501,"Census Tract 2625.01, Los Angeles County, California",365487,2020
1400000US06037262601,"Census Tract 2626.01, Los Angeles County, California",309493,2020
1400000US06037262604,"Census Tract 2626.04, Los Angeles County, California",305828,2020
1400000US06037262704,"Census Tract 2627.04, Los Angeles County, California",276137,2020
1400000US06037262706,"Census Tract 2627.06, Los Angeles County, California",325611,2020
1400000US06037262802,"Census Tract 2628.02, Los Angeles County, California",278984,2020
1400000US06037264000,"Census Tract 2640, Los Angeles County, California",349813,2020
1400000US06037264102,"Census Tract 2641.02, Los Angeles County, California",132559,2020
1400000US06037264103,"Census Tract 2641.03, Los Angeles County, California",133456,2020
1400000US06037264303,"Census Tract 2643.03, Los Angeles County, California",155301,2020
1400000US06037264304,"Census Tract 2643.04, Los Angeles County, California",131923,2020
1400000US06037264305,"Census Tract 2643.05, Los Angeles County, California",196823,2020
1400000US06037264306,"Census Tract 2643.06, Los Angeles County, California",108436,2020
1400000US06037265100,"Census Tract 2651, Los Angeles County, California",369630,2020
1400000US06037265201,"Census Tract 2652.01, Los Angeles County, California",227979,2020
1400000US06037265203,"Census Tract 2652.03, Los Angeles County, California",102633,2020
1400000US06037265204,"Census Tract 2652.04, Los Angeles County, California",194147,2020
1400000US06037265301,"Census Tract 2653.01, Los Angeles County, California",-,2020
1400000US06037265303,"Census Tract 2653.03, Los Angeles County, California",55607,2020
1400000US06037265304,"Census Tract 2653.04, Los Angeles County, California",30024,2020
1400000US06037265306,"Census Tract 2653.06, Los Angeles County, California",40604,2020
1400000US06037265307,"Census Tract 2653.07, Los Angeles County, California",51502,2020
1400000US06037265410,"Census Tract 2654.10, Los Angeles County, California",175212,2020
1400000US06037265420,"Census Tract 2654.20, Los Angeles County, California",333281,2020
1400000US06037265521,"Census Tract 2655.21, Los Angeles County, California",80431,2020
1400000US06037265522,"Census Tract 2655.22, Los Angeles County, California",109383,2020
1400000US06037265523,"Census Tract 2655.23, Los Angeles County, California",117473,2020
1400000US06037265524,"Census Tract 2655.24, Los Angeles County, California",106179,2020
1400000US06037265601,"Census Tract 2656.01, Los Angeles County, California",141308,2020
1400000US06037265602,"Census Tract 2656.02, Los Angeles County, California",209382,2020
1400000US06037265701,"Census Tract 2657.01, Los Angeles County, California",139203,2020
1400000US06037265702,"Census Tract 2657.02, Los Angeles County, California",158285,2020
1400000US06037267101,"Census Tract 2671.01, Los Angeles County, California",136105,2020
