GeoID,Geographic Area Name,Estimate!!INCOME AND BENEFITS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!With earnings!!Mean earnings (dollars),year
1400000US06037552200,"Census Tract 5522, Los Angeles County, California",50146,2016
1400000US06037552301,"Census Tract 5523.01, Los Angeles County, California",83779,2016
1400000US06037552302,"Census Tract 5523.02, Los Angeles County, California",88097,2016
1400000US06037552400,"Census Tract 5524, Los Angeles County, California",74390,2016
1400000US06037552601,"Census Tract 5526.01, Los Angeles County, California",68747,2016
1400000US06037552602,"Census Tract 5526.02, Los Angeles County, California",62733,2016
1400000US06037552700,"Census Tract 5527, Los Angeles County, California",71426,2016
1400000US06037552800,"Census Tract 5528, Los Angeles County, California",63107,2016
1400000US06037552900,"Census Tract 5529, Los Angeles County, California",63039,2016
1400000US06037553000,"Census Tract 5530, Los Angeles County, California",90591,2016
1400000US06037553100,"Census Tract 5531, Los Angeles County, California",77654,2016
1400000US06037553200,"Census Tract 5532, Los Angeles County, California",78708,2016
1400000US06037553300,"Census Tract 5533, Los Angeles County, California",76252,2016
1400000US06037553400,"Census Tract 5534, Los Angeles County, California",77375,2016
1400000US06037553502,"Census Tract 5535.02, Los Angeles County, California",62001,2016
1400000US06037553503,"Census Tract 5535.03, Los Angeles County, California",58051,2016
1400000US06037553504,"Census Tract 5535.04, Los Angeles County, California",53798,2016
1400000US06037553601,"Census Tract 5536.01, Los Angeles County, California",49714,2016
1400000US06037553602,"Census Tract 5536.02, Los Angeles County, California",64076,2016
1400000US06037553701,"Census Tract 5537.01, Los Angeles County, California",50996,2016
1400000US06037553702,"Census Tract 5537.02, Los Angeles County, California",54736,2016
1400000US06037553801,"Census Tract 5538.01, Los Angeles County, California",57056,2016
1400000US06037553802,"Census Tract 5538.02, Los Angeles County, California",46608,2016
1400000US06037553901,"Census Tract 5539.01, Los Angeles County, California",69301,2016
1400000US06037553902,"Census Tract 5539.02, Los Angeles County, California",51674,2016
1400000US06037554001,"Census Tract 5540.01, Los Angeles County, California",69815,2016
1400000US06037554002,"Census Tract 5540.02, Los Angeles County, California",64318,2016
1400000US06037554101,"Census Tract 5541.01, Los Angeles County, California",61352,2016
1400000US06037554103,"Census Tract 5541.03, Los Angeles County, California",99761,2016
1400000US06037554104,"Census Tract 5541.04, Los Angeles County, California",61764,2016
1400000US06037554105,"Census Tract 5541.05, Los Angeles County, California",43761,2016
1400000US06037554201,"Census Tract 5542.01, Los Angeles County, California",81583,2016
1400000US06037554203,"Census Tract 5542.03, Los Angeles County, California",71311,2016
1400000US06037554204,"Census Tract 5542.04, Los Angeles County, California",46717,2016
1400000US06037554301,"Census Tract 5543.01, Los Angeles County, California",68496,2016
1400000US06037554302,"Census Tract 5543.02, Los Angeles County, California",51241,2016
1400000US06037554403,"Census Tract 5544.03, Los Angeles County, California",54542,2016
1400000US06037554404,"Census Tract 5544.04, Los Angeles County, California",56582,2016
1400000US06037554405,"Census Tract 5544.05, Los Angeles County, California",53231,2016
1400000US06037554406,"Census Tract 5544.06, Los Angeles County, California",84827,2016
1400000US06037554511,"Census Tract 5545.11, Los Angeles County, California",100456,2016
1400000US06037554512,"Census Tract 5545.12, Los Angeles County, California",127293,2016
1400000US06037554513,"Census Tract 5545.13, Los Angeles County, California",107595,2016
1400000US06037554514,"Census Tract 5545.14, Los Angeles County, California",107162,2016
1400000US06037554515,"Census Tract 5545.15, Los Angeles County, California",130805,2016
1400000US06037554516,"Census Tract 5545.16, Los Angeles County, California",113916,2016
1400000US06037554517,"Census Tract 5545.17, Los Angeles County, California",107433,2016
1400000US06037554518,"Census Tract 5545.18, Los Angeles County, California",104544,2016
1400000US06037554519,"Census Tract 5545.19, Los Angeles County, California",140397,2016
1400000US06037554521,"Census Tract 5545.21, Los Angeles County, California",108171,2016
1400000US06037554522,"Census Tract 5545.22, Los Angeles County, California",120879,2016
1400000US06037554600,"Census Tract 5546, Los Angeles County, California",61498,2016
1400000US06037554700,"Census Tract 5547, Los Angeles County, California",70837,2016
1400000US06037554801,"Census Tract 5548.01, Los Angeles County, California",63746,2016
1400000US06037554802,"Census Tract 5548.02, Los Angeles County, California",76654,2016
1400000US06037554900,"Census Tract 5549, Los Angeles County, California",73447,2016
1400000US06037555001,"Census Tract 5550.01, Los Angeles County, California",91376,2016
1400000US06037555002,"Census Tract 5550.02, Los Angeles County, California",80511,2016
1400000US06037555102,"Census Tract 5551.02, Los Angeles County, California",58633,2016
1400000US06037555103,"Census Tract 5551.03, Los Angeles County, California",79890,2016
1400000US06037555104,"Census Tract 5551.04, Los Angeles County, California",70648,2016
1400000US06037555202,"Census Tract 5552.02, Los Angeles County, California",125067,2016
1400000US06037555211,"Census Tract 5552.11, Los Angeles County, California",52169,2016
1400000US06037555212,"Census Tract 5552.12, Los Angeles County, California",48223,2016
1400000US06037570001,"Census Tract 5700.01, Los Angeles County, California",91757,2016
1400000US06037570002,"Census Tract 5700.02, Los Angeles County, California",99747,2016
1400000US06037570003,"Census Tract 5700.03, Los Angeles County, California",85818,2016
1400000US06037570100,"Census Tract 5701, Los Angeles County, California",83057,2016
1400000US06037570202,"Census Tract 5702.02, Los Angeles County, California",66932,2016
1400000US06037570203,"Census Tract 5702.03, Los Angeles County, California",48561,2016
1400000US06037570204,"Census Tract 5702.04, Los Angeles County, California",62316,2016
1400000US06037570301,"Census Tract 5703.01, Los Angeles County, California",56727,2016
1400000US06037570303,"Census Tract 5703.03, Los Angeles County, California",61178,2016
1400000US06037570304,"Census Tract 5703.04, Los Angeles County, California",53113,2016
1400000US06037570402,"Census Tract 5704.02, Los Angeles County, California",74922,2016
1400000US06037570403,"Census Tract 5704.03, Los Angeles County, California",58983,2016
1400000US06037570404,"Census Tract 5704.04, Los Angeles County, California",57293,2016
1400000US06037570501,"Census Tract 5705.01, Los Angeles County, California",85332,2016
1400000US06037570502,"Census Tract 5705.02, Los Angeles County, California",65297,2016
1400000US06037570601,"Census Tract 5706.01, Los Angeles County, California",64028,2016
1400000US06037570602,"Census Tract 5706.02, Los Angeles County, California",67683,2016
1400000US06037570603,"Census Tract 5706.03, Los Angeles County, California",48473,2016
1400000US06037570701,"Census Tract 5707.01, Los Angeles County, California",80432,2016
1400000US06037570702,"Census Tract 5707.02, Los Angeles County, California",98286,2016
1400000US06037570800,"Census Tract 5708, Los Angeles County, California",94959,2016
1400000US06037570901,"Census Tract 5709.01, Los Angeles County, California",106847,2016
1400000US06037570902,"Census Tract 5709.02, Los Angeles County, California",107119,2016
1400000US06037571000,"Census Tract 5710, Los Angeles County, California",100301,2016
1400000US06037571101,"Census Tract 5711.01, Los Angeles County, California",114914,2016
1400000US06037571102,"Census Tract 5711.02, Los Angeles County, California",101774,2016
1400000US06037571200,"Census Tract 5712, Los Angeles County, California",104710,2016
1400000US06037571300,"Census Tract 5713, Los Angeles County, California",97248,2016
1400000US06037571400,"Census Tract 5714, Los Angeles County, California",89866,2016
1400000US06037571502,"Census Tract 5715.02, Los Angeles County, California",72059,2016
1400000US06037571503,"Census Tract 5715.03, Los Angeles County, California",76796,2016
1400000US06037571504,"Census Tract 5715.04, Los Angeles County, California",68745,2016
1400000US06037571600,"Census Tract 5716, Los Angeles County, California",25248,2016
1400000US06037571701,"Census Tract 5717.01, Los Angeles County, California",58096,2016
1400000US06037571703,"Census Tract 5717.03, Los Angeles County, California",57551,2016
1400000US06037571704,"Census Tract 5717.04, Los Angeles County, California",49926,2016
1400000US06037571800,"Census Tract 5718, Los Angeles County, California",149833,2016
1400000US06037571900,"Census Tract 5719, Los Angeles County, California",93797,2016
1400000US06037572001,"Census Tract 5720.01, Los Angeles County, California",100335,2016
1400000US06037572002,"Census Tract 5720.02, Los Angeles County, California",97801,2016
1400000US06037572100,"Census Tract 5721, Los Angeles County, California",121181,2016
1400000US06037572201,"Census Tract 5722.01, Los Angeles County, California",96577,2016
1400000US06037572202,"Census Tract 5722.02, Los Angeles County, California",90173,2016
1400000US06037572301,"Census Tract 5723.01, Los Angeles County, California",66902,2016
1400000US06037572302,"Census Tract 5723.02, Los Angeles County, California",67103,2016
1400000US06037572400,"Census Tract 5724, Los Angeles County, California",66109,2016
1400000US06037572500,"Census Tract 5725, Los Angeles County, California",43158,2016
1400000US06037572600,"Census Tract 5726, Los Angeles County, California",83755,2016
1400000US06037572700,"Census Tract 5727, Los Angeles County, California",55524,2016
1400000US06037572800,"Census Tract 5728, Los Angeles County, California",31300,2016
1400000US06037572900,"Census Tract 5729, Los Angeles County, California",56467,2016
1400000US06037573002,"Census Tract 5730.02, Los Angeles County, California",46519,2016
1400000US06037573003,"Census Tract 5730.03, Los Angeles County, California",61143,2016
1400000US06037573004,"Census Tract 5730.04, Los Angeles County, California",46649,2016
1400000US06037573100,"Census Tract 5731, Los Angeles County, California",64748,2016
1400000US06037573201,"Census Tract 5732.01, Los Angeles County, California",47499,2016
1400000US06037573202,"Census Tract 5732.02, Los Angeles County, California",48693,2016
1400000US06037573300,"Census Tract 5733, Los Angeles County, California",42798,2016
1400000US06037573401,"Census Tract 5734.01, Los Angeles County, California",74101,2016
1400000US06037573402,"Census Tract 5734.02, Los Angeles County, California",62844,2016
1400000US06037573403,"Census Tract 5734.03, Los Angeles County, California",134571,2016
1400000US06037573601,"Census Tract 5736.01, Los Angeles County, California",131454,2016
1400000US06037573700,"Census Tract 5737, Los Angeles County, California",123667,2016
1400000US06037573800,"Census Tract 5738, Los Angeles County, California",101134,2016
1400000US06037573902,"Census Tract 5739.02, Los Angeles County, California",135641,2016
1400000US06037574000,"Census Tract 5740, Los Angeles County, California",134495,2016
1400000US06037574100,"Census Tract 5741, Los Angeles County, California",103250,2016
1400000US06037574201,"Census Tract 5742.01, Los Angeles County, California",110184,2016
1400000US06037574202,"Census Tract 5742.02, Los Angeles County, California",75047,2016
1400000US06037574300,"Census Tract 5743, Los Angeles County, California",101022,2016
1400000US06037574400,"Census Tract 5744, Los Angeles County, California",118565,2016
1400000US06037574500,"Census Tract 5745, Los Angeles County, California",119399,2016
1400000US06037574601,"Census Tract 5746.01, Los Angeles County, California",-,2016
1400000US06037574602,"Census Tract 5746.02, Los Angeles County, California",124169,2016
1400000US06037574700,"Census Tract 5747, Los Angeles County, California",-,2016
1400000US06037574800,"Census Tract 5748, Los Angeles County, California",112000,2016
1400000US06037574901,"Census Tract 5749.01, Los Angeles County, California",109981,2016
1400000US06037574902,"Census Tract 5749.02, Los Angeles County, California",65877,2016
1400000US06037575001,"Census Tract 5750.01, Los Angeles County, California",80322,2016
1400000US06037575002,"Census Tract 5750.02, Los Angeles County, California",83722,2016
1400000US06037575101,"Census Tract 5751.01, Los Angeles County, California",54404,2016
1400000US06037575102,"Census Tract 5751.02, Los Angeles County, California",42979,2016
1400000US06037575103,"Census Tract 5751.03, Los Angeles County, California",52533,2016
1400000US06037575201,"Census Tract 5752.01, Los Angeles County, California",46940,2016
1400000US06037575202,"Census Tract 5752.02, Los Angeles County, California",43027,2016
1400000US06037575300,"Census Tract 5753, Los Angeles County, California",45217,2016
1400000US06037575401,"Census Tract 5754.01, Los Angeles County, California",42646,2016
1400000US06037575402,"Census Tract 5754.02, Los Angeles County, California",47266,2016
1400000US06037575500,"Census Tract 5755, Los Angeles County, California",N,2016
1400000US06037575801,"Census Tract 5758.01, Los Angeles County, California",35217,2016
1400000US06037575802,"Census Tract 5758.02, Los Angeles County, California",44691,2016
1400000US06037575803,"Census Tract 5758.03, Los Angeles County, California",43877,2016
1400000US06037575901,"Census Tract 5759.01, Los Angeles County, California",59525,2016
1400000US06037575902,"Census Tract 5759.02, Los Angeles County, California",65732,2016
1400000US06037576001,"Census Tract 5760.01, Los Angeles County, California",96113,2016
1400000US06037576200,"Census Tract 5762, Los Angeles County, California",56779,2016
1400000US06037576301,"Census Tract 5763.01, Los Angeles County, California",54257,2016
1400000US06037576302,"Census Tract 5763.02, Los Angeles County, California",45286,2016
1400000US06037576401,"Census Tract 5764.01, Los Angeles County, California",36854,2016
1400000US06037576402,"Census Tract 5764.02, Los Angeles County, California",45662,2016
1400000US06037576403,"Census Tract 5764.03, Los Angeles County, California",49411,2016
1400000US06037576501,"Census Tract 5765.01, Los Angeles County, California",59156,2016
1400000US06037576502,"Census Tract 5765.02, Los Angeles County, California",48330,2016
1400000US06037576503,"Census Tract 5765.03, Los Angeles County, California",59236,2016
1400000US06037576601,"Census Tract 5766.01, Los Angeles County, California",67454,2016
1400000US06037576602,"Census Tract 5766.02, Los Angeles County, California",73796,2016
1400000US06037576700,"Census Tract 5767, Los Angeles County, California",78521,2016
1400000US06037576801,"Census Tract 5768.01, Los Angeles County, California",67183,2016
1400000US06037576802,"Census Tract 5768.02, Los Angeles County, California",69370,2016
1400000US06037576901,"Census Tract 5769.01, Los Angeles County, California",45001,2016
1400000US06037576903,"Census Tract 5769.03, Los Angeles County, California",51772,2016
1400000US06037576904,"Census Tract 5769.04, Los Angeles County, California",58824,2016
1400000US06037577000,"Census Tract 5770, Los Angeles County, California",80684,2016
1400000US06037577100,"Census Tract 5771, Los Angeles County, California",85284,2016
1400000US06037577200,"Census Tract 5772, Los Angeles County, California",94087,2016
1400000US06037577300,"Census Tract 5773, Los Angeles County, California",87487,2016
1400000US06037577400,"Census Tract 5774, Los Angeles County, California",108372,2016
1400000US06037577501,"Census Tract 5775.01, Los Angeles County, California",179410,2016
1400000US06037577504,"Census Tract 5775.04, Los Angeles County, California",162342,2016
1400000US06037577602,"Census Tract 5776.02, Los Angeles County, California",117834,2016
1400000US06037577603,"Census Tract 5776.03, Los Angeles County, California",115281,2016
1400000US06037577604,"Census Tract 5776.04, Los Angeles County, California",130303,2016
1400000US06037599000,"Census Tract 5990, Los Angeles County, California",79251,2016
1400000US06037599100,"Census Tract 5991, Los Angeles County, California",91295,2016
1400000US06037600100,"Census Tract 6001, Los Angeles County, California",42983,2016
1400000US06037600201,"Census Tract 6002.01, Los Angeles County, California",35568,2016
1400000US06037600202,"Census Tract 6002.02, Los Angeles County, California",41546,2016
1400000US06037600302,"Census Tract 6003.02, Los Angeles County, California",55379,2016
1400000US06037600303,"Census Tract 6003.03, Los Angeles County, California",38296,2016
1400000US06037600304,"Census Tract 6003.04, Los Angeles County, California",39809,2016
1400000US06037600400,"Census Tract 6004, Los Angeles County, California",71127,2016
1400000US06037600501,"Census Tract 6005.01, Los Angeles County, California",69190,2016
1400000US06037600502,"Census Tract 6005.02, Los Angeles County, California",77727,2016
1400000US06037600601,"Census Tract 6006.01, Los Angeles County, California",77379,2016
1400000US06037600602,"Census Tract 6006.02, Los Angeles County, California",39646,2016
1400000US06037600702,"Census Tract 6007.02, Los Angeles County, California",87887,2016
1400000US06037600703,"Census Tract 6007.03, Los Angeles County, California",75052,2016
1400000US06037600704,"Census Tract 6007.04, Los Angeles County, California",72707,2016
1400000US06037600801,"Census Tract 6008.01, Los Angeles County, California",88246,2016
1400000US06037600802,"Census Tract 6008.02, Los Angeles County, California",75171,2016
1400000US06037600902,"Census Tract 6009.02, Los Angeles County, California",49692,2016
1400000US06037600911,"Census Tract 6009.11, Los Angeles County, California",60081,2016
1400000US06037600912,"Census Tract 6009.12, Los Angeles County, California",53582,2016
1400000US06037601001,"Census Tract 6010.01, Los Angeles County, California",73572,2016
1400000US06037601002,"Census Tract 6010.02, Los Angeles County, California",48878,2016
1400000US06037601100,"Census Tract 6011, Los Angeles County, California",48118,2016
1400000US06037601202,"Census Tract 6012.02, Los Angeles County, California",67585,2016
1400000US06037601211,"Census Tract 6012.11, Los Angeles County, California",49305,2016
1400000US06037601212,"Census Tract 6012.12, Los Angeles County, California",47674,2016
1400000US06037601301,"Census Tract 6013.01, Los Angeles County, California",89672,2016
1400000US06037601302,"Census Tract 6013.02, Los Angeles County, California",61054,2016
1400000US06037601303,"Census Tract 6013.03, Los Angeles County, California",46965,2016
1400000US06037601401,"Census Tract 6014.01, Los Angeles County, California",48130,2016
1400000US06037601402,"Census Tract 6014.02, Los Angeles County, California",54991,2016
1400000US06037601501,"Census Tract 6015.01, Los Angeles County, California",40739,2016
1400000US06037601502,"Census Tract 6015.02, Los Angeles County, California",47841,2016
1400000US06037601600,"Census Tract 6016, Los Angeles County, California",48938,2016
1400000US06037601700,"Census Tract 6017, Los Angeles County, California",42437,2016
1400000US06037601801,"Census Tract 6018.01, Los Angeles County, California",42269,2016
1400000US06037601802,"Census Tract 6018.02, Los Angeles County, California",50134,2016
1400000US06037601900,"Census Tract 6019, Los Angeles County, California",52776,2016
1400000US06037602002,"Census Tract 6020.02, Los Angeles County, California",48957,2016
1400000US06037602003,"Census Tract 6020.03, Los Angeles County, California",44773,2016
1400000US06037602004,"Census Tract 6020.04, Los Angeles County, California",57151,2016
1400000US06037602103,"Census Tract 6021.03, Los Angeles County, California",41016,2016
1400000US06037602104,"Census Tract 6021.04, Los Angeles County, California",58677,2016
1400000US06037602105,"Census Tract 6021.05, Los Angeles County, California",45755,2016
1400000US06037602106,"Census Tract 6021.06, Los Angeles County, California",49844,2016
1400000US06037602200,"Census Tract 6022, Los Angeles County, California",74938,2016
1400000US06037602301,"Census Tract 6023.01, Los Angeles County, California",101182,2016
1400000US06037602302,"Census Tract 6023.02, Los Angeles County, California",139287,2016
1400000US06037602402,"Census Tract 6024.02, Los Angeles County, California",65997,2016
1400000US06037602403,"Census Tract 6024.03, Los Angeles County, California",54239,2016
1400000US06037602404,"Census Tract 6024.04, Los Angeles County, California",65731,2016
1400000US06037602504,"Census Tract 6025.04, Los Angeles County, California",53570,2016
1400000US06037602505,"Census Tract 6025.05, Los Angeles County, California",44006,2016
1400000US06037602506,"Census Tract 6025.06, Los Angeles County, California",42762,2016
1400000US06037602507,"Census Tract 6025.07, Los Angeles County, California",52299,2016
1400000US06037602508,"Census Tract 6025.08, Los Angeles County, California",56493,2016
1400000US06037602509,"Census Tract 6025.09, Los Angeles County, California",66356,2016
1400000US06037602600,"Census Tract 6026, Los Angeles County, California",69433,2016
1400000US06037602700,"Census Tract 6027, Los Angeles County, California",100236,2016
1400000US06037602801,"Census Tract 6028.01, Los Angeles County, California",52343,2016
1400000US06037602802,"Census Tract 6028.02, Los Angeles County, California",60414,2016
1400000US06037602900,"Census Tract 6029, Los Angeles County, California",50205,2016
1400000US06037603001,"Census Tract 6030.01, Los Angeles County, California",68958,2016
1400000US06037603004,"Census Tract 6030.04, Los Angeles County, California",53108,2016
1400000US06037603005,"Census Tract 6030.05, Los Angeles County, California",59823,2016
1400000US06037603006,"Census Tract 6030.06, Los Angeles County, California",65628,2016
1400000US06037603101,"Census Tract 6031.01, Los Angeles County, California",69081,2016
1400000US06037603102,"Census Tract 6031.02, Los Angeles County, California",65284,2016
1400000US06037603200,"Census Tract 6032, Los Angeles County, California",83869,2016
1400000US06037603301,"Census Tract 6033.01, Los Angeles County, California",58490,2016
1400000US06037603302,"Census Tract 6033.02, Los Angeles County, California",52755,2016
1400000US06037603400,"Census Tract 6034, Los Angeles County, California",67949,2016
1400000US06037603500,"Census Tract 6035, Los Angeles County, California",77146,2016
1400000US06037603600,"Census Tract 6036, Los Angeles County, California",103202,2016
1400000US06037603702,"Census Tract 6037.02, Los Angeles County, California",87962,2016
1400000US06037603703,"Census Tract 6037.03, Los Angeles County, California",89183,2016
1400000US06037603704,"Census Tract 6037.04, Los Angeles County, California",50163,2016
1400000US06037603801,"Census Tract 6038.01, Los Angeles County, California",65455,2016
1400000US06037603802,"Census Tract 6038.02, Los Angeles County, California",71079,2016
1400000US06037603900,"Census Tract 6039, Los Angeles County, California",62730,2016
1400000US06037604001,"Census Tract 6040.01, Los Angeles County, California",60484,2016
1400000US06037604002,"Census Tract 6040.02, Los Angeles County, California",64130,2016
1400000US06037604100,"Census Tract 6041, Los Angeles County, California",67842,2016
1400000US06037609900,"Census Tract 6099, Los Angeles County, California",72586,2016
1400000US06037620001,"Census Tract 6200.01, Los Angeles County, California",134761,2016
1400000US06037620002,"Census Tract 6200.02, Los Angeles County, California",95967,2016
1400000US06037620101,"Census Tract 6201.01, Los Angeles County, California",117155,2016
1400000US06037620102,"Census Tract 6201.02, Los Angeles County, California",105373,2016
1400000US06037620201,"Census Tract 6202.01, Los Angeles County, California",166795,2016
1400000US06037620301,"Census Tract 6203.01, Los Angeles County, California",282324,2016
1400000US06037620303,"Census Tract 6203.03, Los Angeles County, California",252858,2016
1400000US06037620305,"Census Tract 6203.05, Los Angeles County, California",193688,2016
1400000US06037620400,"Census Tract 6204, Los Angeles County, California",160448,2016
1400000US06037620501,"Census Tract 6205.01, Los Angeles County, California",139604,2016
1400000US06037620521,"Census Tract 6205.21, Los Angeles County, California",115244,2016
1400000US06037620522,"Census Tract 6205.22, Los Angeles County, California",122227,2016
1400000US06037620601,"Census Tract 6206.01, Los Angeles County, California",127253,2016
1400000US06037620602,"Census Tract 6206.02, Los Angeles County, California",139951,2016
1400000US06037620701,"Census Tract 6207.01, Los Angeles County, California",112619,2016
1400000US06037620702,"Census Tract 6207.02, Los Angeles County, California",143524,2016
1400000US06037620800,"Census Tract 6208, Los Angeles County, California",185269,2016
1400000US06037620901,"Census Tract 6209.01, Los Angeles County, California",313598,2016
1400000US06037620904,"Census Tract 6209.04, Los Angeles County, California",294849,2016
1400000US06037621001,"Census Tract 6210.01, Los Angeles County, California",189791,2016
1400000US06037621002,"Census Tract 6210.02, Los Angeles County, California",202912,2016
1400000US06037621004,"Census Tract 6210.04, Los Angeles County, California",174352,2016
1400000US06037621102,"Census Tract 6211.02, Los Angeles County, California",195337,2016
1400000US06037621104,"Census Tract 6211.04, Los Angeles County, California",166573,2016
1400000US06037621201,"Census Tract 6212.01, Los Angeles County, California",140959,2016
1400000US06037621204,"Census Tract 6212.04, Los Angeles County, California",112185,2016
1400000US06037621301,"Census Tract 6213.01, Los Angeles County, California",150941,2016
1400000US06037621324,"Census Tract 6213.24, Los Angeles County, California",118531,2016
1400000US06037621326,"Census Tract 6213.26, Los Angeles County, California",131354,2016
1400000US06037621400,"Census Tract 6214, Los Angeles County, California",128168,2016
1400000US06037650001,"Census Tract 6500.01, Los Angeles County, California",97303,2016
1400000US06037650003,"Census Tract 6500.03, Los Angeles County, California",70282,2016
1400000US06037650004,"Census Tract 6500.04, Los Angeles County, California",84062,2016
1400000US06037650101,"Census Tract 6501.01, Los Angeles County, California",107108,2016
1400000US06037650102,"Census Tract 6501.02, Los Angeles County, California",134147,2016
1400000US06037650200,"Census Tract 6502, Los Angeles County, California",105527,2016
1400000US06037650300,"Census Tract 6503, Los Angeles County, California",73375,2016
1400000US06037650401,"Census Tract 6504.01, Los Angeles County, California",118837,2016
1400000US06037650501,"Census Tract 6505.01, Los Angeles County, California",114953,2016
1400000US06037650502,"Census Tract 6505.02, Los Angeles County, California",113794,2016
1400000US06037650602,"Census Tract 6506.02, Los Angeles County, California",87706,2016
1400000US06037650603,"Census Tract 6506.03, Los Angeles County, California",113793,2016
1400000US06037650604,"Census Tract 6506.04, Los Angeles County, California",72597,2016
1400000US06037650605,"Census Tract 6506.05, Los Angeles County, California",82398,2016
1400000US06037650701,"Census Tract 6507.01, Los Angeles County, California",130350,2016
1400000US06037650702,"Census Tract 6507.02, Los Angeles County, California",133512,2016
1400000US06037650800,"Census Tract 6508, Los Angeles County, California",102806,2016
1400000US06037650901,"Census Tract 6509.01, Los Angeles County, California",77071,2016
1400000US06037650902,"Census Tract 6509.02, Los Angeles County, California",96985,2016
1400000US06037651001,"Census Tract 6510.01, Los Angeles County, California",103376,2016
1400000US06037651002,"Census Tract 6510.02, Los Angeles County, California",105351,2016
1400000US06037651101,"Census Tract 6511.01, Los Angeles County, California",106942,2016
1400000US06037651102,"Census Tract 6511.02, Los Angeles County, California",84209,2016
1400000US06037651201,"Census Tract 6512.01, Los Angeles County, California",150736,2016
1400000US06037651221,"Census Tract 6512.21, Los Angeles County, California",110149,2016
1400000US06037651222,"Census Tract 6512.22, Los Angeles County, California",108360,2016
1400000US06037651302,"Census Tract 6513.02, Los Angeles County, California",145999,2016
1400000US06037651304,"Census Tract 6513.04, Los Angeles County, California",132990,2016
1400000US06037651401,"Census Tract 6514.01, Los Angeles County, California",101572,2016
1400000US06037651402,"Census Tract 6514.02, Los Angeles County, California",123592,2016
1400000US06037670001,"Census Tract 6700.01, Los Angeles County, California",83000,2016
1400000US06037670002,"Census Tract 6700.02, Los Angeles County, California",80079,2016
1400000US06037670003,"Census Tract 6700.03, Los Angeles County, California",78051,2016
1400000US06037670100,"Census Tract 6701, Los Angeles County, California",86944,2016
1400000US06037670201,"Census Tract 6702.01, Los Angeles County, California",182861,2016
1400000US06037670202,"Census Tract 6702.02, Los Angeles County, California",199190,2016
1400000US06037670324,"Census Tract 6703.24, Los Angeles County, California",250581,2016
1400000US06037670326,"Census Tract 6703.26, Los Angeles County, California",244826,2016
1400000US06037670328,"Census Tract 6703.28, Los Angeles County, California",240716,2016
1400000US06037670403,"Census Tract 6704.03, Los Angeles County, California",155986,2016
1400000US06037670405,"Census Tract 6704.05, Los Angeles County, California",144357,2016
1400000US06037670406,"Census Tract 6704.06, Los Angeles County, California",184529,2016
1400000US06037670407,"Census Tract 6704.07, Los Angeles County, California",113685,2016
1400000US06037670411,"Census Tract 6704.11, Los Angeles County, California",129286,2016
1400000US06037670413,"Census Tract 6704.13, Los Angeles County, California",165492,2016
1400000US06037670416,"Census Tract 6704.16, Los Angeles County, California",148747,2016
1400000US06037670500,"Census Tract 6705, Los Angeles County, California",261487,2016
1400000US06037670602,"Census Tract 6706.02, Los Angeles County, California",141724,2016
1400000US06037670701,"Census Tract 6707.01, Los Angeles County, California",116219,2016
1400000US06037670702,"Census Tract 6707.02, Los Angeles County, California",219329,2016
1400000US06037700101,"Census Tract 7001.01, Los Angeles County, California",98606,2016
1400000US06037700102,"Census Tract 7001.02, Los Angeles County, California",94739,2016
1400000US06037700200,"Census Tract 7002, Los Angeles County, California",98188,2016
1400000US06037700300,"Census Tract 7003, Los Angeles County, California",94649,2016
1400000US06037700400,"Census Tract 7004, Los Angeles County, California",117755,2016
1400000US06037700501,"Census Tract 7005.01, Los Angeles County, California",112223,2016
1400000US06037700502,"Census Tract 7005.02, Los Angeles County, California",82528,2016
1400000US06037700600,"Census Tract 7006, Los Angeles County, California",333935,2016
1400000US06037700700,"Census Tract 7007, Los Angeles County, California",348578,2016
1400000US06037700801,"Census Tract 7008.01, Los Angeles County, California",118968,2016
1400000US06037700802,"Census Tract 7008.02, Los Angeles County, California",130800,2016
1400000US06037700901,"Census Tract 7009.01, Los Angeles County, California",130230,2016
1400000US06037700902,"Census Tract 7009.02, Los Angeles County, California",115523,2016
1400000US06037701000,"Census Tract 7010, Los Angeles County, California",201193,2016
1400000US06037701100,"Census Tract 7011, Los Angeles County, California",69708,2016
1400000US06037701201,"Census Tract 7012.01, Los Angeles County, California",295129,2016
1400000US06037701202,"Census Tract 7012.02, Los Angeles County, California",130931,2016
1400000US06037701302,"Census Tract 7013.02, Los Angeles County, California",95373,2016
1400000US06037701304,"Census Tract 7013.04, Los Angeles County, California",194042,2016
1400000US06037701402,"Census Tract 7014.02, Los Angeles County, California",122833,2016
1400000US06037701501,"Census Tract 7015.01, Los Angeles County, California",111530,2016
1400000US06037701502,"Census Tract 7015.02, Los Angeles County, California",98171,2016
1400000US06037701601,"Census Tract 7016.01, Los Angeles County, California",173842,2016
1400000US06037701602,"Census Tract 7016.02, Los Angeles County, California",108639,2016
1400000US06037701701,"Census Tract 7017.01, Los Angeles County, California",96278,2016
1400000US06037701702,"Census Tract 7017.02, Los Angeles County, California",76287,2016
1400000US06037701801,"Census Tract 7018.01, Los Angeles County, California",79533,2016
1400000US06037701802,"Census Tract 7018.02, Los Angeles County, California",90978,2016
1400000US06037701902,"Census Tract 7019.02, Los Angeles County, California",128464,2016
